GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03756	1.0985	1.0883	1.0968	0.9953	1.0869	1.1125	1.0936	1.1630	1.0089	1.0415	1.1147	1.0561	1.0982	1.0527	0.9594	1.0814	1.0179	1.0137	1.0406	1.0641	1.0189	1.0248	1.0327	0.9595	1.0659	0.9915	0.9818	1.0016	1.0158	0.9348	1.0021	1.0065	1.0247	1.0099	1.0118	1.0559	1.0437	1.0190	1.0627	0.9783	1.0641	1.0063	0.9872	1.0007	0.9831	0.9730	0.9945	1.0070
QG37_03757	1.0458	0.9114	0.9076	1.0168	0.9033	0.9749	0.9541	0.9647	0.9562	0.8871	0.9414	0.9339	1.0408	0.8584	1.0822	0.9916	0.8839	1.0280	0.9781	0.9423	0.8683	0.9632	0.9662	1.0264	0.8295	1.0051	0.8332	0.7973	0.9192	0.7469	1.0130	0.8668	0.9277	1.0286	0.9276	1.0333	0.9027	0.9955	0.9881	0.9549	0.9779	0.8207	0.9423	0.8991	1.0035	1.0307	0.9390	0.9019
QG37_03758	0.8039	0.7002	0.5961	0.7564	0.7274	0.6647	0.9008	0.7235	0.6232	0.6837	0.9046	0.6934	0.7336	0.7928	0.6546	0.8277	0.8173	0.6569	0.8447	0.8057	0.8138	0.8171	0.7732	0.7465	0.7617	0.7749	0.7228	0.6184	0.8032	1.2343	0.9162	0.7341	0.7689	0.6430	0.7289	0.8025	0.6649	0.8158	0.7308	0.7575	0.9031	0.6789	0.6687	0.6859	0.8051	0.6682	0.7163	0.7573
QG37_03759	0.9195	0.8502	0.7923	0.8725	0.8577	0.9083	0.8762	0.9942	0.9238	0.9482	0.8037	0.9501	0.8416	0.9382	0.8223	0.8733	0.8740	0.8782	0.8771	0.8631	0.9096	0.9618	0.9985	0.9281	0.9433	0.8690	0.8835	0.8096	0.7831	0.7114	0.9202	0.8636	0.8831	0.8942	0.8571	0.8772	0.8721	0.9693	0.8388	0.8711	0.9496	0.8751	0.9499	0.8783	0.9381	0.8700	0.9883	0.9554
QG37_03760	0.9299	0.8123	0.8720	0.7813	0.8673	0.8818	0.9236	0.8136	0.8501	0.8915	0.8297	0.8287	0.9063	0.8485	0.8986	0.9316	0.9555	0.8342	0.7972	0.8523	0.9489	0.9127	0.8638	0.9255	0.8817	0.7491	0.8670	0.7879	0.7694	0.7017	0.8314	0.8078	0.8240	0.7898	0.8882	0.9356	0.8456	0.8999	0.8910	0.9461	0.8884	0.8954	0.9384	1.0342	0.9358	0.8421	0.9060	0.9425
QG37_03761	0.8517	0.8144	0.8296	0.8335	0.8084	0.8359	0.8174	0.8825	0.8971	0.8079	0.7953	0.8050	0.9172	0.8333	0.7975	0.9418	0.7648	0.9366	0.8668	0.8440	0.9574	0.8530	0.8114	0.9097	0.8933	0.8945	0.8658	0.8583	0.8894	0.8390	0.9053	0.8178	0.8601	0.8372	0.9141	0.9641	0.8457	0.9627	0.9136	0.9259	0.9759	0.9441	0.8171	0.8880	0.9679	0.9290	0.9494	0.9429
QG37_03762	0.7893	0.8013	0.8990	0.7740	0.9269	0.8713	0.8835	0.9193	0.8200	0.7826	0.8082	0.7618	0.8993	0.7984	0.9824	1.0273	0.8897	0.9606	0.8653	0.8638	0.9575	0.9543	0.7842	0.9243	0.8670	0.8873	0.9127	0.7688	0.8084	0.6732	0.7245	0.9037	0.7529	0.9539	1.1209	0.9579	0.9116	1.0162	1.1555	0.8533	0.7910	0.8798	0.8605	0.8893	0.9168	0.8297	0.9816	0.8617
QG37_03763	1.1028	1.1293	1.0660	0.9880	0.8791	0.9606	1.0888	1.0039	0.9824	1.0687	1.0899	1.0186	0.9460	1.0083	0.9858	1.1036	1.0121	0.9403	0.9650	1.1308	1.0736	0.9478	0.9570	1.0142	0.9141	1.0737	1.0689	0.9779	0.8796	0.9112	0.9863	0.9846	1.0144	1.0482	1.0488	1.0282	1.0715	1.0072	0.8834	0.9641	0.8672	1.0054	1.0532	0.9837	1.1384	1.0018	1.1000	1.1465
QG37_03764	0.9422	0.8470	0.8625	0.8947	0.8670	0.9302	0.9814	0.9382	0.9500	0.8868	0.9788	0.8501	0.8588	0.8764	1.0256	0.9368	0.9516	0.9436	0.9475	0.9699	1.0124	1.0064	0.9601	0.9672	0.9472	0.9418	1.0050	0.9636	0.8917	0.7772	0.9014	0.8854	0.8413	0.9387	0.9845	0.9173	0.8738	0.9408	0.9181	0.9965	0.9979	0.9461	0.9884	0.9683	1.0831	0.9478	1.0133	0.8985
QG37_03765	1.0781	0.9502	1.0132	0.9252	0.9531	0.9578	0.9945	0.9947	0.9391	1.0016	1.0242	0.9998	0.9983	0.9995	0.9398	0.9578	0.9527	1.0526	1.0005	0.9505	0.9833	0.9725	1.0148	0.9390	0.9165	0.9032	0.9569	0.9463	0.9965	0.9600	0.9630	0.9459	0.9546	0.9815	0.9261	1.0307	1.0502	1.0100	0.9730	1.0010	1.0008	0.9642	0.8672	1.0494	1.0656	0.9736	0.9177	1.0168
