GENE	COVERAGE	STRAIN	GROUP
QG37_03384	0.7904	CDC_B11096	Pakistan
QG37_03384	0.7586	CDC_B11097	Pakistan
QG37_03384	0.7960	CDC_B11098	Pakistan
QG37_03384	0.6870	CDC_B11099	Pakistan
QG37_03384	0.8345	CDC_B11101	Pakistan
QG37_03384	0.7425	CDC_B11102	Pakistan
QG37_03384	0.9190	CDC_B11103	Pakistan
QG37_03384	0.7473	CDC_B11105	Pakistan
QG37_03384	0.5459	CDC_B11112	Pakistan
QG37_03384	0.7111	CDC_B11113	Pakistan
QG37_03384	0.7995	CDC_B11114	Pakistan
QG37_03384	0.8035	CDC_B11115	Pakistan
QG37_03384	0.7105	CDC_B11116	Pakistan
QG37_03384	0.8126	CDC_B11117	Pakistan
QG37_03384	0.9326	CDC_B11118	Pakistan
QG37_03384	0.9032	CDC_B11119	Pakistan
QG37_03384	0.8645	CDC_B11200	India
QG37_03384	0.9650	CDC_B11201	India
QG37_03384	0.7893	CDC_B11205	India
QG37_03384	0.7958	CDC_B11206	India
QG37_03384	0.8010	CDC_B11207	India
QG37_03384	0.8838	CDC_B11208	India
QG37_03384	0.9329	CDC_B11209	India
QG37_03384	0.8879	CDC_B11210	India
QG37_03384	0.9095	CDC_B11212	India
QG37_03384	0.7979	CDC_B11213	India
QG37_03384	0.8407	CDC_B11214	India
QG37_03384	0.7561	CDC_B11215	India
QG37_03384	0.6889	CDC_B11216	India
QG37_03384	0.6250	CDC_B11217	India
QG37_03384	0.7675	CDC_B11218	India
QG37_03384	0.8579	CDC_B11219	India
QG37_03384	0.0087	CDC_B11220	Japan
QG37_03384	0.0005	CDC_B11221	South Africa
QG37_03384	0.0000	CDC_B11222	South Africa
QG37_03384	0.0049	CDC_B11223	South Africa
QG37_03384	0.0000	CDC_B11224	South Africa
QG37_03384	0.0042	CDC_B11225	South Africa
QG37_03384	0.0000	CDC_B11226	South Africa
QG37_03384	0.0078	CDC_B11227	South Africa
QG37_03384	0.0043	CDC_B11228	South Africa
QG37_03384	0.0088	CDC_B11229	South Africa
QG37_03384	0.0060	CDC_B11230	South Africa
QG37_03384	0.2795	CDC_B11243	Venezuela
QG37_03384	0.3222	CDC_B11244	Venezuela
QG37_03384	0.3169	CDC_B11245	Venezuela
QG37_03384	0.3132	CDC_B11246	Venezuela
QG37_03384	0.3352	CDC_B11247	Venezuela
QG37_03385	0.8978	CDC_B11096	Pakistan
QG37_03385	0.8412	CDC_B11097	Pakistan
QG37_03385	0.7771	CDC_B11098	Pakistan
QG37_03385	0.8584	CDC_B11099	Pakistan
QG37_03385	0.8583	CDC_B11101	Pakistan
QG37_03385	0.8455	CDC_B11102	Pakistan
QG37_03385	0.8570	CDC_B11103	Pakistan
QG37_03385	0.9061	CDC_B11105	Pakistan
QG37_03385	0.8645	CDC_B11112	Pakistan
QG37_03385	0.9035	CDC_B11113	Pakistan
QG37_03385	0.8622	CDC_B11114	Pakistan
QG37_03385	0.8551	CDC_B11115	Pakistan
QG37_03385	0.8290	CDC_B11116	Pakistan
QG37_03385	0.8324	CDC_B11117	Pakistan
QG37_03385	0.9628	CDC_B11118	Pakistan
QG37_03385	0.9840	CDC_B11119	Pakistan
QG37_03385	0.9121	CDC_B11200	India
QG37_03385	0.9919	CDC_B11201	India
QG37_03385	0.9189	CDC_B11205	India
