GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_01603	126.20	83.67	67.80	60.28	100.47	94.90	90.28	97.97	92.67	77.39	64.12	66.59	83.67	77.35	72.25	97.56	111.63	122.02	118.65	102.32	82.80	98.10	124.89	79.60	104.73	120.41	74.15	93.52	69.50	24.49	50.81	102.94	106.02	99.25	89.96	77.17	75.65	87.30	84.33	98.07	118.07	113.63	71.11	58.15	82.46	83.75	73.58	108.13
QG37_01604	122.87	118.12	71.94	75.30	105.33	111.99	104.58	112.10	127.54	99.53	90.88	90.21	108.84	97.72	93.30	111.23	145.81	145.96	123.85	116.51	114.41	115.52	128.11	108.70	124.85	144.53	96.30	112.69	102.75	31.11	62.99	110.93	126.62	116.96	99.13	80.34	96.68	108.76	81.30	112.36	129.87	134.61	92.08	86.25	102.55	102.07	93.39	134.67
QG37_01605	121.38	116.68	71.97	78.50	95.31	111.37	111.88	114.39	110.79	103.73	82.71	97.75	103.36	101.24	112.60	123.13	126.01	152.00	130.73	105.25	113.29	124.49	139.43	117.64	112.68	157.67	102.11	122.05	121.45	30.82	75.08	127.33	122.08	90.66	102.70	79.69	114.62	104.93	84.07	122.21	145.30	131.52	86.92	94.37	103.68	84.30	99.45	136.14
QG37_01606	127.56	125.48	69.70	74.17	106.52	107.25	120.26	119.76	127.49	112.03	91.62	98.45	106.71	102.85	98.44	116.00	142.11	149.96	132.00	113.38	118.40	117.55	124.97	103.38	119.71	139.57	98.47	123.82	104.87	27.65	67.57	108.81	131.50	111.33	106.86	88.17	105.02	112.39	83.53	114.23	131.01	124.38	98.63	89.65	112.72	111.29	95.86	138.82
QG37_01607	116.22	105.92	61.80	71.62	90.41	111.19	113.35	98.01	103.79	82.82	76.20	84.24	89.14	93.58	78.37	112.46	111.81	133.58	112.00	87.16	96.84	102.36	108.37	89.04	108.58	120.89	85.14	104.05	75.24	36.10	55.21	83.43	120.93	68.57	51.54	57.00	59.27	67.80	39.26	78.97	77.78	73.19	60.15	67.90	104.46	93.20	75.10	123.54
QG37_01608	116.64	106.71	60.19	72.08	118.93	90.02	85.84	95.39	110.53	102.46	87.74	81.42	103.30	103.07	77.46	95.67	117.07	144.92	110.62	109.19	93.57	106.97	111.51	86.55	110.81	131.80	81.43	117.82	95.78	22.88	56.33	103.39	91.09	100.02	90.03	80.71	81.20	104.63	86.78	95.08	121.65	98.84	91.23	74.80	84.44	87.91	82.87	103.78
QG37_01609	107.92	129.42	74.12	72.89	126.28	124.62	114.87	112.38	119.28	106.25	105.66	100.06	93.85	108.89	100.59	129.15	143.07	164.95	112.24	113.71	121.63	110.50	117.35	104.22	130.94	142.60	102.33	121.45	114.51	24.15	66.16	133.51	129.92	130.83	95.92	91.61	106.07	135.52	90.85	117.85	105.70	116.95	91.64	102.80	108.58	96.96	87.62	148.11
QG37_01610	130.97	119.84	82.68	83.94	127.55	126.85	124.44	103.54	105.97	110.42	103.91	94.01	107.09	113.93	107.79	137.06	146.06	163.32	115.49	133.73	119.07	111.01	132.73	95.38	130.25	145.39	107.66	104.92	95.60	28.57	62.83	129.95	153.68	129.03	96.74	105.79	105.68	142.92	95.32	115.12	108.64	125.50	87.25	99.58	117.73	109.17	98.18	146.78
QG37_01611	126.96	127.02	73.60	75.10	116.94	115.30	114.52	111.27	135.52	132.09	95.94	80.68	117.52	112.84	112.80	110.36	138.43	169.08	134.88	123.37	119.04	118.53	129.75	100.61	120.70	143.86	102.65	120.14	118.44	34.51	70.00	124.57	116.92	131.91	118.27	84.41	120.09	122.12	103.87	132.56	146.37	131.18	101.92	101.11	115.92	117.59	111.31	142.15
QG37_01612	133.54	125.38	69.30	69.10	105.37	108.77	109.85	118.18	115.96	109.25	91.16	87.43	99.01	95.76	98.81	115.97	139.76	145.86	132.44	115.69	107.59	117.14	127.73	89.46	118.01	133.44	94.28	122.02	93.88	24.09	78.08	109.83	126.14	110.01	102.74	95.95	93.65	115.02	84.38	108.31	128.95	116.24	83.69	81.32	101.61	110.01	105.09	122.29
QG37_01613	94.45	114.69	64.18	68.82	101.24	97.76	91.43	93.67	113.59	94.34	78.35	78.31	85.34	85.93	83.74	97.74	116.25	129.91	121.09	103.87	101.36	96.83	106.70	89.41	109.28	113.96	85.34	118.86	89.45	25.83	61.69	104.55	107.99	105.33	100.55	84.59	95.42	103.31	76.56	100.64	113.58	98.29	77.18	88.67	100.40	95.78	85.41	128.25
QG37_01614	116.26	117.95	80.80	76.34	97.21	80.38	107.72	99.04	118.59	86.76	64.54	80.46	94.12	98.99	79.44	102.80	139.16	134.28	135.18	95.93	100.71	108.97	119.33	102.03	115.63	118.00	85.69	125.79	109.32	28.82	56.08	94.54	124.35	103.37	107.77	90.98	93.90	109.83	79.60	119.04	145.96	114.35	81.63	82.57	106.55	81.72	94.76	145.75
QG37_01615	121.54	118.23	73.10	70.98	108.75	106.29	107.59	99.97	121.00	99.71	86.74	91.47	95.34	101.54	103.05	106.79	132.94	142.26	126.50	109.21	103.28	108.74	119.91	97.11	123.38	130.22	94.58	121.02	93.45	25.81	64.44	110.65	135.99	107.03	104.88	84.26	91.34	108.10	82.22	122.85	135.40	128.52	86.95	88.10	110.44	116.86	96.51	129.11
QG37_01616	124.85	115.78	68.88	65.21	111.87	111.92	111.56	107.04	119.76	102.13	88.57	100.51	92.51	103.18	104.73	116.46	134.55	150.21	122.30	109.28	110.31	121.16	133.95	107.24	126.65	130.45	91.55	124.92	95.14	29.16	61.89	113.77	123.96	113.62	113.25	87.38	105.93	111.65	93.23	117.93	127.21	118.50	98.29	81.57	112.55	113.62	86.42	130.70
QG37_01617	113.62	116.88	66.10	74.50	123.56	106.58	110.77	101.98	123.56	101.20	89.91	84.84	89.01	102.43	104.59	110.25	138.30	151.99	130.62	109.40	112.99	131.44	131.25	99.88	117.30	148.81	103.28	119.07	98.77	28.25	71.17	112.26	140.94	112.96	106.82	93.15	106.17	123.12	82.81	114.96	131.12	127.54	102.91	94.17	106.96	112.40	112.02	134.28
QG37_01618	106.07	93.47	63.07	61.50	83.52	91.95	88.85	87.41	95.43	88.36	76.98	90.84	77.93	96.07	91.21	98.02	112.99	118.18	101.31	81.57	106.29	87.86	95.51	78.07	108.66	118.48	86.17	94.31	83.24	18.58	63.74	86.43	93.98	94.07	99.10	87.23	85.03	100.71	84.04	89.74	107.28	94.31	76.51	80.10	87.39	89.77	76.45	114.81
QG37_01619	112.47	120.31	66.95	61.17	105.88	109.84	112.08	109.32	125.78	97.94	78.15	90.22	91.06	98.86	101.19	107.75	138.65	139.94	126.78	110.01	110.59	113.92	123.80	91.98	124.19	133.21	94.54	117.72	88.35	32.35	63.96	111.96	118.98	109.16	108.25	78.73	95.98	103.24	82.07	117.91	129.64	119.17	92.09	92.82	111.97	113.12	94.00	141.98
QG37_01620	99.04	115.98	66.29	43.41	85.08	101.32	94.52	96.64	105.48	91.93	66.54	87.39	74.82	93.53	92.83	107.38	118.39	115.10	102.98	94.51	73.43	92.72	110.99	94.72	105.13	114.43	70.83	103.02	61.02	27.47	64.54	88.96	111.62	129.00	102.93	84.04	82.95	99.14	71.43	106.20	101.41	110.34	66.39	76.34	91.36	85.72	80.91	138.67
QG37_01621	61.80	73.41	49.91	35.89	60.15	59.26	71.21	79.18	78.65	62.46	41.07	70.82	47.26	58.98	60.78	72.35	86.55	78.61	75.83	71.69	59.88	62.79	83.16	69.05	80.16	80.25	56.52	72.00	42.22	16.22	45.00	81.99	89.22	81.98	68.59	60.69	71.98	77.36	52.65	79.39	77.17	76.76	44.67	48.93	71.19	62.82	59.20	108.51
QG37_01622	121.22	121.80	71.28	73.75	109.36	119.21	96.79	119.06	130.13	104.82	87.52	92.09	84.32	94.90	100.35	114.65	135.99	147.55	123.18	122.71	120.85	114.52	136.84	110.43	123.53	140.11	90.34	112.20	93.53	29.31	70.45	101.18	119.78	113.98	124.33	100.05	95.84	110.98	98.69	131.59	138.73	125.35	85.42	87.74	100.61	111.43	106.13	134.26
QG37_01623	126.65	130.70	61.09	64.43	102.03	104.86	103.41	114.51	131.27	103.15	86.08	93.92	98.01	99.38	95.19	107.52	138.28	150.11	138.39	106.95	115.53	119.67	130.95	96.86	122.11	154.79	98.57	121.51	113.89	24.52	73.67	118.88	129.22	118.23	111.97	91.86	100.46	104.35	80.51	122.84	137.08	116.56	103.18	94.51	112.96	117.05	105.16	152.15
QG37_01624	134.61	121.49	50.63	71.49	64.76	109.59	104.05	91.56	103.59	96.52	61.33	85.87	81.43	99.38	110.97	94.20	144.89	132.81	104.26	93.28	92.83	107.49	96.93	90.90	114.50	113.66	92.40	128.51	85.14	15.04	65.62	103.12	111.81	96.87	99.57	80.65	91.80	111.10	90.06	89.78	125.80	91.49	82.21	81.13	88.21	107.63	72.43	129.46
QG37_01625	95.41	100.70	57.24	58.65	81.36	93.98	82.63	88.21	96.09	80.60	69.22	78.17	76.36	81.81	88.81	99.60	116.07	123.50	102.53	86.02	104.37	98.41	112.08	75.65	93.38	112.42	80.50	102.91	76.53	21.00	57.27	91.49	106.59	95.89	95.56	77.73	89.69	83.62	80.71	93.09	113.44	103.49	82.66	71.17	95.27	95.97	83.89	107.42
QG37_01626	121.98	105.97	59.52	70.69	105.99	91.78	105.17	104.08	120.40	92.29	80.32	78.84	84.28	103.64	102.31	113.26	128.40	149.19	122.72	105.28	114.46	108.59	114.82	95.98	101.24	116.23	91.49	115.82	88.53	19.81	67.12	118.42	114.44	115.99	93.33	83.80	92.65	104.22	88.80	107.02	130.62	110.30	100.48	81.13	95.00	101.48	105.28	136.54
QG37_01627	121.80	119.69	61.11	79.04	90.63	102.49	107.54	119.71	122.73	104.68	87.99	90.10	82.29	92.36	100.97	106.16	134.82	151.77	131.21	105.88	101.30	122.15	109.48	84.72	110.80	134.99	88.31	116.75	95.02	19.49	72.52	110.06	140.79	109.21	106.75	89.10	84.35	113.63	77.90	107.95	146.39	129.96	92.80	94.48	110.46	114.37	109.92	147.50
