GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07553	0.8892	0.9893	0.8995	1.0013	0.9773	0.9855	1.0238	0.9028	0.8991	0.9010	0.9176	1.0157	0.9411	0.8969	0.9195	0.9594	0.9560	0.9597	0.9664	0.9721	1.0136	0.9607	1.0336	0.8926	0.9234	0.9023	0.9301	0.8915	0.9295	0.6775	0.8422	0.9385	0.9497	0.9212	0.9344	1.0481	0.8887	0.8791	0.9529	0.9690	1.0418	0.8505	0.9190	0.8339	0.8148	1.0198	0.8876	1.0017
QG37_07554	0.8220	0.8416	0.7756	0.8420	0.7572	0.8451	0.8854	0.8110	0.8265	0.7977	0.8765	0.7714	0.8283	0.9112	0.8095	0.9392	0.8509	0.8112	0.8399	0.8076	0.8243	0.8740	0.8409	0.7602	0.7916	0.7629	0.8203	0.8037	0.7393	0.7739	0.7677	0.8167	0.7893	0.8130	0.8548	0.8658	0.9265	0.8549	0.8797	0.8804	0.8599	0.7531	0.7842	0.8923	0.7923	0.8546	0.7815	0.8493
QG37_07555	0.4966	0.6839	0.7038	0.7731	0.6104	0.7708	0.7748	0.6223	0.7770	0.4983	0.6110	0.6036	0.6675	0.7836	0.7753	0.7097	0.7850	0.6100	0.6436	0.7188	0.6706	0.6689	0.7414	0.8676	0.6965	0.6771	0.6267	0.5675	0.5743	0.4259	0.5498	0.5935	0.5228	0.6789	0.6516	0.6093	0.5928	0.7657	0.6578	0.7500	0.7863	0.7506	0.7090	0.5627	0.5253	0.5711	0.6899	0.5060
QG37_07556	0.8920	0.6386	0.6323	0.6686	0.7557	0.6393	0.6741	0.6936	0.6479	0.6110	0.5837	0.6195	0.6475	0.6046	0.6506	0.8089	0.7442	0.7067	0.6793	0.8101	0.7249	0.7010	0.7063	0.6154	0.6597	0.6237	0.6397	0.7262	0.5970	0.7681	0.7306	0.6073	0.7024	0.6126	0.8565	0.5542	0.7794	0.6734	0.6498	0.5901	0.6509	0.6025	0.6290	0.6259	0.7018	0.7065	0.7540	0.7611
QG37_07557	0.9912	0.8593	0.8567	0.8534	0.9048	0.9144	0.9492	1.0268	0.7894	0.8059	0.8506	0.7488	0.8468	0.8823	0.8343	0.8580	0.9573	0.9440	0.8550	0.8519	0.9191	0.8333	0.8410	0.7451	0.8066	0.7904	0.8912	0.8379	0.7843	0.8424	0.7630	0.8160	0.8616	0.9002	0.9349	0.9661	0.8794	0.8324	0.9442	0.9291	0.9264	0.7677	0.8444	0.8660	0.8423	0.9524	0.8463	0.8935
QG37_07558	0.9403	0.9702	1.0301	0.9147	0.9077	1.0270	0.9691	0.9095	0.9345	0.9697	0.9928	0.9431	1.0138	0.9069	0.9232	1.0197	0.9554	0.9795	0.9828	0.9408	0.9425	0.9513	1.0193	1.0098	0.9846	0.9690	0.8565	0.9563	1.0029	0.8815	0.9841	0.9966	0.9832	0.9628	0.9732	0.9549	0.9852	0.9558	1.0363	0.9267	1.1024	0.8945	0.9694	1.0290	0.9365	1.0750	0.9763	1.1229
QG37_07559	0.9753	0.9522	1.0821	1.0909	1.0473	1.1425	1.0782	0.8069	1.0212	0.7943	1.1190	0.8649	1.2045	1.0126	0.8735	0.9799	1.0716	0.8546	1.1367	0.9851	1.0548	0.9683	1.0216	1.1708	1.0081	1.0579	0.8981	0.9117	0.8516	0.9348	0.9244	0.9411	0.9913	0.9701	1.0843	0.8526	0.8078	0.7944	0.9736	1.0014	1.0975	1.0156	0.8288	1.0630	0.9569	1.0159	0.8688	1.0366
QG37_07560	1.0432	1.0224	1.1731	1.1061	1.0078	1.1898	1.1139	0.8303	0.9663	0.8413	1.1204	0.8274	1.1342	1.0000	0.8051	1.0032	1.1384	0.9016	1.0431	0.8037	1.0981	0.8900	1.0429	0.9713	0.9161	1.1219	0.9822	0.9788	0.8586	0.8627	0.8478	1.0779	0.9464	0.8975	1.0361	0.8985	0.9204	0.8331	1.0157	1.0147	1.0805	0.8676	0.9335	1.1481	0.9199	1.0491	1.0924	1.0306
QG37_07561	1.0980	0.9784	0.8011	0.9220	0.9926	1.0653	1.2113	0.9848	0.9078	0.9387	1.1989	0.9636	0.8441	1.0837	1.0091	0.9096	0.8789	0.8202	1.1560	1.0242	1.0962	0.8407	0.7572	0.9772	0.9700	0.8160	0.8815	0.9051	1.0145	0.6932	0.9365	1.0843	1.0224	0.8603	0.9203	0.9999	0.9047	0.9692	0.8704	0.9303	1.1129	1.0433	0.8734	1.0136	1.0005	0.8989	0.8655	1.0267
QG37_07562	1.1116	0.8502	0.8706	0.8295	0.7866	0.8943	0.8780	0.9278	0.8755	0.8371	0.9836	0.9033	0.7621	0.9511	0.9769	0.7348	0.8498	0.7466	1.0078	0.7951	0.8907	0.7401	0.5968	0.8443	0.8059	0.7310	0.8417	0.7983	0.8028	0.6093	0.5949	0.7934	0.8392	0.6661	0.9048	0.9111	0.7752	0.8568	0.7643	0.8084	0.8058	0.8600	0.7724	1.0084	0.7829	0.8587	0.9788	1.0080
QG37_07563	0.8983	0.8155	0.9859	0.8031	0.8353	0.9546	0.8215	0.8820	0.8990	0.8308	0.8483	0.8457	0.8562	0.8627	0.8410	0.9532	0.8870	0.9085	0.8835	0.8658	0.8639	0.8452	0.8040	0.8692	0.8290	0.8545	0.7707	0.7764	0.7800	0.7866	0.7789	0.7996	0.8261	0.8025	0.8568	0.9442	0.8379	0.9230	0.8812	0.9161	0.9008	0.8727	0.8842	0.8645	0.8019	0.8400	0.8907	0.8258
QG37_07564	0.8576	0.8108	0.8015	0.8292	0.8432	0.9070	0.8381	0.9598	0.8798	0.8282	0.8710	0.8281	0.8612	1.0120	0.8543	0.9712	0.8402	0.7880	0.8576	0.7716	0.8272	0.8108	0.7892	0.8013	0.8276	0.8192	0.7934	0.7871	0.7760	0.7990	0.8121	0.7357	0.8175	0.8191	0.9394	0.8756	0.8663	0.8654	1.0001	0.8428	0.9258	0.8172	0.7433	0.8372	0.8743	0.8321	0.8729	0.8598
QG37_07565	0.7343	0.9760	0.9217	0.9613	0.9969	0.9929	1.0622	1.0450	1.0507	0.9095	0.9455	0.9271	0.9324	1.0179	0.8830	0.9212	0.7786	0.8296	0.9037	0.9023	0.7977	0.8251	1.0351	0.8245	0.8255	0.8643	0.9275	1.0270	0.8973	0.6872	0.6754	0.9060	0.9334	0.9085	0.9568	1.0306	0.9847	0.9632	0.8978	0.9629	0.9691	0.8254	0.9261	0.9165	0.7664	0.9534	0.9639	0.9813
QG37_07566	1.0995	1.0709	1.0319	1.1011	1.0175	1.0144	1.0439	1.0462	1.0324	0.9958	1.0310	1.0479	1.0684	1.0858	1.0484	0.9977	1.0526	1.0381	1.0109	0.9866	1.0334	1.0065	1.0216	1.0497	1.0471	1.0529	1.0397	1.0261	0.9628	0.9988	0.9645	1.0195	1.0938	1.0631	1.0563	0.9182	1.0383	1.0638	1.1034	1.0162	1.0405	1.0061	0.9010	1.0681	0.9641	1.0662	1.0696	0.9982
