GENE	COVERAGE	STRAIN	GROUP
QG37_07733	0.4260	CDC_B11096	Pakistan
QG37_07733	0.6102	CDC_B11097	Pakistan
QG37_07733	0.7493	CDC_B11098	Pakistan
QG37_07733	0.5532	CDC_B11099	Pakistan
QG37_07733	0.6143	CDC_B11101	Pakistan
QG37_07733	0.7141	CDC_B11102	Pakistan
QG37_07733	0.6079	CDC_B11103	Pakistan
QG37_07733	0.5369	CDC_B11105	Pakistan
QG37_07733	0.6462	CDC_B11112	Pakistan
QG37_07733	0.7209	CDC_B11113	Pakistan
QG37_07733	0.6813	CDC_B11114	Pakistan
QG37_07733	0.6616	CDC_B11115	Pakistan
QG37_07733	0.6512	CDC_B11116	Pakistan
QG37_07733	0.6055	CDC_B11117	Pakistan
QG37_07733	0.6351	CDC_B11118	Pakistan
QG37_07733	0.5734	CDC_B11119	Pakistan
QG37_07733	0.6102	CDC_B11200	India
QG37_07733	0.5363	CDC_B11201	India
QG37_07733	0.6490	CDC_B11205	India
QG37_07733	0.7609	CDC_B11206	India
QG37_07733	0.6553	CDC_B11207	India
QG37_07733	0.5908	CDC_B11208	India
QG37_07733	0.6300	CDC_B11209	India
QG37_07733	0.6507	CDC_B11210	India
QG37_07733	0.6430	CDC_B11212	India
QG37_07733	0.5972	CDC_B11213	India
QG37_07733	0.6372	CDC_B11214	India
QG37_07733	0.6864	CDC_B11215	India
QG37_07733	0.6045	CDC_B11216	India
QG37_07733	0.4850	CDC_B11217	India
QG37_07733	0.6390	CDC_B11218	India
QG37_07733	0.5547	CDC_B11219	India
QG37_07733	0.8128	CDC_B11220	Japan
QG37_07733	0.7872	CDC_B11221	South Africa
QG37_07733	0.8305	CDC_B11222	South Africa
QG37_07733	0.7878	CDC_B11223	South Africa
QG37_07733	0.8137	CDC_B11224	South Africa
QG37_07733	0.7827	CDC_B11225	South Africa
QG37_07733	0.7152	CDC_B11226	South Africa
QG37_07733	0.8109	CDC_B11227	South Africa
QG37_07733	0.6727	CDC_B11228	South Africa
QG37_07733	0.8639	CDC_B11229	South Africa
QG37_07733	0.7640	CDC_B11230	South Africa
QG37_07733	0.6324	CDC_B11243	Venezuela
QG37_07733	0.5625	CDC_B11244	Venezuela
QG37_07733	0.5832	CDC_B11245	Venezuela
QG37_07733	0.5711	CDC_B11246	Venezuela
QG37_07733	0.5716	CDC_B11247	Venezuela
QG37_07734	1.2287	CDC_B11096	Pakistan
QG37_07734	1.1296	CDC_B11097	Pakistan
QG37_07734	1.1788	CDC_B11098	Pakistan
QG37_07734	1.0437	CDC_B11099	Pakistan
QG37_07734	0.9894	CDC_B11101	Pakistan
QG37_07734	1.0362	CDC_B11102	Pakistan
QG37_07734	0.9529	CDC_B11103	Pakistan
QG37_07734	0.7613	CDC_B11105	Pakistan
QG37_07734	0.9771	CDC_B11112	Pakistan
QG37_07734	1.1314	CDC_B11113	Pakistan
QG37_07734	1.3184	CDC_B11114	Pakistan
QG37_07734	0.9202	CDC_B11115	Pakistan
QG37_07734	1.0206	CDC_B11116	Pakistan
QG37_07734	0.7560	CDC_B11117	Pakistan
QG37_07734	0.8573	CDC_B11118	Pakistan
QG37_07734	0.9404	CDC_B11119	Pakistan
QG37_07734	0.8908	CDC_B11200	India
QG37_07734	0.9952	CDC_B11201	India
QG37_07734	1.1094	CDC_B11205	India
QG37_07734	1.0927	CDC_B11206	India
QG37_07734	0.9640	CDC_B11207	India
QG37_07734	1.0891	CDC_B11208	India
QG37_07734	1.0459	CDC_B11209	India
QG37_07734	0.9742	CDC_B11210	India
QG37_07734	0.8857	CDC_B11212	India
QG37_07734	0.9834	CDC_B11213	India
QG37_07734	1.0251	CDC_B11214	India
QG37_07734	1.0060	CDC_B11215	India
QG37_07734	0.9684	CDC_B11216	India
QG37_07734	1.0612	CDC_B11217	India
QG37_07734	0.9722	CDC_B11218	India
QG37_07734	1.0269	CDC_B11219	India
QG37_07734	1.0954	CDC_B11220	Japan
QG37_07734	1.0784	CDC_B11221	South Africa
QG37_07734	1.2459	CDC_B11222	South Africa
QG37_07734	1.1071	CDC_B11223	South Africa
QG37_07734	1.0989	CDC_B11224	South Africa
