GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06611	0.4274	0.4191	0.4332	0.4496	0.3891	0.3653	0.3495	0.4147	0.4019	0.4046	0.5098	0.4353	0.3748	0.4409	0.3234	0.3710	0.3154	0.3998	0.3239	0.3851	0.4516	0.3571	0.4356	0.4255	0.4289	0.3499	0.4239	0.4573	0.4507	0.4520	0.3121	0.3847	0.0013	0.4198	0.4402	0.3482	0.4600	0.4429	0.3680	0.3513	0.3974	0.3589	0.3821	0.4364	0.5985	0.4720	0.5587	0.5370
QG37_06612	0.7873	0.6783	0.7069	0.6566	0.6385	0.7353	0.6512	0.7370	0.7234	0.7521	0.5876	0.5277	0.5356	0.6150	0.5622	0.6001	0.7269	0.7299	0.5926	0.7387	0.7028	0.5893	0.7192	0.7001	0.6185	0.6132	0.5844	0.6307	0.4960	0.7296	0.6960	0.7208	0.0144	0.5440	0.4687	0.6341	0.5462	0.5057	0.8324	0.6417	0.5678	0.5363	0.6611	0.0090	0.0179	0.0217	0.0168	0.0151
QG37_06613	0.7298	0.6346	0.4173	0.4967	0.4837	0.4505	0.4867	0.6414	0.4649	0.5484	0.5716	0.5941	0.4927	0.5507	0.5321	0.4819	0.5164	0.5217	0.5515	0.4158	0.4615	0.4711	0.5233	0.3986	0.4960	0.4714	0.4713	0.5651	0.5136	0.6635	0.4381	0.4472	0.1007	0.5549	0.4933	0.6829	0.6147	0.4823	0.4916	0.5945	0.4704	0.5703	0.4141	0.8213	0.7598	0.7656	0.7546	0.8755
QG37_06614	0.8328	0.8149	0.7456	0.8951	0.7278	0.8059	0.9376	0.7999	0.7912	0.9261	0.9104	0.8888	0.7026	0.8872	0.9443	0.9336	0.8797	0.9451	0.8993	0.8143	0.8015	0.9071	0.9691	0.7200	0.8938	0.9608	0.7317	0.7885	0.8578	0.7833	1.0578	0.7367	0.4459	0.8802	0.8565	0.8628	0.9308	0.8325	0.8948	0.8903	0.8858	0.8559	0.8560	10.5631	9.9499	10.3149	10.3270	10.4318
QG37_06615	0.9486	1.0636	0.9959	0.8853	0.9950	0.8840	0.8752	1.0964	0.8978	1.0171	0.9329	0.9841	0.9220	0.9988	0.9920	0.9325	0.9971	0.9942	0.8206	0.8652	0.9269	0.8301	0.9462	0.9495	0.9074	0.8477	0.8563	0.9113	1.0582	0.8321	1.0780	0.9115	0.0000	0.9300	1.0342	1.0032	0.8445	1.0746	0.9956	1.0320	0.8091	0.9161	0.8694	0.8881	0.7673	0.9296	0.9445	0.9984
QG37_06616	0.5577	0.4792	0.4730	0.4685	0.4944	0.5244	0.6113	0.4873	0.5594	0.4836	0.5063	0.3902	0.4630	0.4980	0.3408	0.4437	0.4555	0.5068	0.5348	0.5861	0.5678	0.4662	0.4345	0.6311	0.5841	0.4470	0.4579	0.4423	0.4685	0.3286	0.4820	0.4915	0.0015	0.4883	0.5423	0.5172	0.4571	0.4559	0.5185	0.5136	0.5103	0.5632	0.5556	0.4542	0.4662	0.4755	0.5283	0.4985
QG37_06617	0.7180	0.7992	0.8638	0.7631	0.7712	0.6878	0.8001	0.7680	0.8729	0.8579	0.7410	0.7368	0.6583	0.6739	0.7087	0.7474	0.7170	0.8648	0.8987	0.7622	0.8761	0.8323	0.7205	0.8820	0.8819	0.7580	0.8265	0.7377	0.7050	0.6075	0.6115	0.6916	0.0000	0.8374	0.7308	0.9386	0.7618	0.7384	0.6992	0.7981	0.9161	0.7886	0.7575	0.7147	0.7684	0.7013	0.7315	0.6865
QG37_06618	1.0100	0.9437	0.8957	0.9014	0.8534	0.8992	0.9327	0.9311	0.9592	0.8791	0.9968	0.8265	0.9615	0.9919	0.9118	1.0053	0.9012	0.8801	1.0175	0.9293	0.9088	0.9438	0.9838	0.9091	1.0016	0.9303	1.0665	0.9174	0.8610	0.7242	0.8622	0.9625	0.0024	0.9451	1.0566	0.9604	0.9292	0.9416	1.0110	0.9542	1.0320	0.9146	0.9390	0.9982	0.8918	0.9915	0.9553	0.9420
QG37_06619	0.6153	0.7716	0.7415	0.8004	0.7737	0.8172	0.6973	0.7918	0.7875	0.7765	0.6972	0.6767	0.8120	0.7955	0.8560	0.8767	0.7595	0.7536	0.7048	0.8558	0.6935	0.6922	0.7419	0.7527	0.7679	0.8325	0.7675	0.6949	0.7828	0.8130	0.7488	0.7612	0.0019	0.9075	0.8002	0.6758	0.7504	0.7068	0.8002	0.7685	0.7825	0.7693	0.6945	0.7112	0.6928	0.6782	0.7374	0.6763
QG37_06620	0.6273	0.7550	0.8066	0.9042	0.7790	0.8594	0.8709	0.9016	0.9144	0.8307	0.9326	0.7066	0.8390	0.8967	0.8233	0.7043	0.7675	0.8349	0.9469	0.8437	0.7263	0.8518	0.8547	0.7977	0.9516	0.6783	0.7844	0.8697	0.8987	0.7857	0.7884	0.6751	0.0000	0.7919	0.7811	0.7878	0.7083	0.8493	0.7517	0.6801	0.8213	0.8995	0.7282	0.6683	0.8183	0.7550	0.8438	0.8413
