GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_00975	142.42	138.02	73.17	91.98	124.23	130.80	119.73	125.18	136.04	120.66	102.72	122.18	119.92	111.07	113.90	121.74	161.79	136.18	155.98	124.78	116.20	134.11	144.52	104.14	148.99	177.54	109.82	149.55	115.44	32.32	83.22	135.14	0.60	150.35	121.52	85.88	112.48	115.08	110.36	131.21	143.18	134.74	97.28	66.18	109.63	85.44	69.46	142.44
QG37_00976	76.70	115.42	74.08	66.09	93.19	101.36	92.98	98.51	113.11	115.82	82.14	94.03	93.91	85.63	86.03	84.96	119.47	121.67	133.58	102.34	97.42	102.11	107.72	84.77	100.28	110.12	101.83	106.68	92.37	28.77	53.30	104.99	1.66	109.93	96.68	78.66	93.84	101.55	77.71	90.14	84.07	104.13	82.05	69.04	92.07	92.81	82.52	122.70
QG37_00977	148.65	146.75	70.08	73.88	128.04	135.00	128.51	133.73	102.89	146.16	93.87	101.67	122.42	115.57	113.12	133.14	146.10	153.44	156.23	123.57	124.96	115.57	128.95	123.07	118.48	180.14	114.73	128.45	122.18	25.23	81.00	120.34	0.00	137.65	117.94	101.84	129.26	116.80	89.43	136.69	169.42	139.91	91.47	87.96	115.47	149.06	97.76	142.03
QG37_00978	129.86	148.91	74.03	69.50	135.07	132.72	126.05	121.69	137.17	142.26	95.35	101.07	124.40	128.61	110.63	108.31	150.53	157.58	143.97	140.34	118.97	120.04	152.77	115.30	125.74	149.99	116.56	123.06	138.07	23.01	83.02	132.79	99.86	111.00	128.91	103.03	114.41	124.32	115.07	142.29	161.87	146.90	112.09	99.62	129.28	118.43	119.48	154.55
QG37_00979	121.20	134.58	71.32	71.19	123.62	112.49	114.33	122.39	131.69	116.95	97.53	96.30	106.86	112.59	96.59	111.45	142.26	152.06	128.56	115.60	120.28	121.74	124.26	104.28	111.60	156.40	107.10	135.33	104.32	30.71	75.94	117.26	125.75	116.16	120.71	89.50	108.41	105.38	90.76	127.30	138.53	127.38	90.23	85.89	112.20	103.22	111.11	140.40
QG37_00980	124.78	119.26	69.05	70.72	107.85	108.60	110.95	115.28	122.60	109.82	92.84	95.33	97.33	99.91	97.46	112.01	135.05	147.71	122.08	114.30	112.74	122.54	130.78	108.89	117.88	136.01	95.16	125.26	97.58	27.32	67.65	116.61	128.43	106.75	106.89	86.78	97.52	97.41	84.13	122.10	139.55	113.83	93.62	90.57	104.09	113.36	109.94	141.87
QG37_00981	127.50	127.10	58.30	64.15	91.60	106.78	110.26	117.19	104.16	131.26	89.42	94.48	91.74	118.05	92.92	104.06	129.47	134.86	127.67	115.54	107.85	104.95	111.67	79.67	103.80	148.67	90.81	122.64	89.04	22.57	70.00	101.56	108.02	102.86	93.24	80.38	90.93	90.02	85.28	117.36	140.12	111.89	85.84	89.43	96.74	99.58	73.25	112.37
QG37_00982	123.16	129.44	46.73	67.13	100.71	100.08	109.26	113.98	104.03	125.56	100.21	104.19	82.76	97.67	98.89	109.80	130.77	121.54	117.60	100.70	102.22	114.47	113.90	86.24	103.81	127.40	89.04	126.68	86.91	25.71	75.19	98.06	106.43	111.30	100.59	87.00	86.43	101.73	92.22	108.70	129.21	115.97	79.00	93.20	87.07	87.33	88.07	115.83
QG37_00983	113.19	109.89	55.76	67.13	86.82	93.03	105.29	120.74	107.97	97.94	87.99	76.16	89.61	94.78	88.52	106.77	115.47	126.83	108.13	103.34	101.97	98.95	119.07	96.32	100.22	121.11	83.62	113.20	84.82	23.45	55.93	94.58	98.68	96.91	98.93	85.53	81.90	94.17	81.66	97.96	112.75	95.67	75.51	76.03	91.35	90.45	86.62	109.74
QG37_00984	136.86	153.42	79.86	84.18	131.56	122.83	134.05	121.90	129.85	120.09	105.04	100.60	115.82	118.44	115.55	122.63	165.39	168.70	150.72	127.16	139.49	137.07	144.97	114.26	127.04	164.20	104.26	148.88	115.84	36.48	72.42	134.23	154.32	125.56	117.18	97.18	110.67	128.96	97.73	130.13	147.36	133.95	100.38	96.77	123.81	125.21	106.16	153.52
