GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07553	112.39	130.80	68.03	76.75	115.35	114.44	118.54	106.29	116.76	103.84	87.24	104.96	99.30	96.43	98.31	112.44	141.08	149.01	134.35	117.76	121.98	119.44	140.56	96.86	118.33	137.33	97.67	121.83	104.75	22.35	64.60	123.26	130.86	111.67	104.47	98.55	96.02	100.64	89.03	121.57	145.85	110.33	91.32	75.79	94.07	116.38	90.07	142.82
QG37_07554	103.90	111.27	58.66	64.54	89.37	98.13	102.51	95.49	107.33	91.93	83.33	79.72	87.39	97.97	86.55	110.07	125.57	125.94	116.76	97.83	99.20	108.66	114.35	82.50	101.43	116.11	86.14	109.83	83.32	25.53	58.88	107.27	108.76	98.55	95.57	81.41	100.10	97.87	82.19	110.45	120.38	97.70	77.93	81.10	91.47	97.53	79.31	121.10
QG37_07555	62.77	90.43	53.23	59.26	72.04	89.51	89.71	73.27	100.90	57.43	58.09	62.38	70.43	84.25	82.90	83.18	115.85	94.71	89.48	87.07	80.70	83.16	100.82	94.15	89.25	103.06	65.81	77.55	64.72	14.05	42.17	77.95	72.03	82.30	72.86	57.29	64.05	87.66	61.46	94.10	110.08	97.38	70.45	51.14	60.65	65.17	70.01	72.15
QG37_07556	112.75	84.44	47.82	51.25	89.19	74.23	78.05	81.66	84.13	70.42	55.49	64.02	68.32	65.01	69.56	94.80	109.83	109.72	94.44	98.14	87.23	87.15	96.05	66.78	84.53	94.93	67.17	99.24	67.28	25.34	56.04	79.76	96.78	74.26	95.77	52.11	84.21	77.09	60.71	74.03	91.12	78.16	62.50	56.89	81.02	80.63	76.52	108.52
QG37_07557	125.29	113.62	64.79	65.41	106.79	106.18	109.90	120.89	102.51	92.88	80.87	77.38	89.35	94.86	89.20	100.56	141.28	146.57	118.86	103.20	110.60	103.59	114.37	80.86	103.36	120.30	93.59	114.51	88.39	27.79	58.52	107.18	118.72	109.12	104.53	90.84	95.01	95.29	88.22	116.56	129.69	99.60	83.91	78.71	97.24	108.69	85.88	127.40
QG37_07558	118.86	128.28	77.91	70.11	107.13	119.25	112.20	107.09	121.36	111.76	94.39	97.46	106.97	97.51	98.71	119.51	141.00	152.07	136.63	113.97	113.42	118.27	138.62	109.58	126.17	147.48	89.94	130.69	113.03	29.08	75.48	130.89	135.48	116.71	108.81	89.79	106.44	109.42	96.82	116.26	154.33	116.04	96.33	93.53	108.12	122.68	99.07	160.11
QG37_07559	123.28	125.90	81.84	83.62	123.61	132.67	124.83	95.01	132.61	91.54	106.38	89.38	127.09	108.88	93.39	114.84	158.15	132.69	158.03	119.34	126.93	120.38	138.93	127.06	129.18	161.01	94.31	124.59	95.97	30.84	70.90	123.61	136.59	117.60	121.24	80.17	87.28	90.94	90.96	125.64	153.65	131.75	82.36	96.62	110.47	115.94	88.17	147.80
QG37_07560	131.86	135.18	88.72	84.78	118.95	138.16	128.97	97.76	125.48	96.96	106.52	85.50	119.67	107.52	86.08	117.58	168.01	139.99	145.01	97.36	132.15	110.65	141.82	105.41	117.39	170.76	103.14	133.76	96.76	28.46	65.03	141.57	130.41	108.80	115.85	84.49	99.44	95.37	94.90	127.31	151.27	112.55	92.76	104.35	106.20	119.72	110.86	146.95
QG37_07561	138.79	129.36	60.59	70.67	117.16	123.70	140.25	115.95	117.89	108.18	113.98	99.58	89.06	116.52	107.89	106.61	129.71	127.34	160.71	124.07	131.92	104.51	102.97	106.05	124.30	124.20	92.57	123.69	114.33	22.87	71.83	142.41	140.88	104.29	102.90	94.02	97.74	110.95	81.32	116.71	155.80	135.35	86.79	92.13	115.51	102.58	87.83	146.38
QG37_07562	140.50	112.42	65.84	63.58	92.84	103.85	101.66	109.24	113.69	96.48	93.51	93.35	80.41	102.26	104.45	86.12	125.41	115.91	140.11	96.32	107.19	92.01	81.16	91.62	103.27	111.26	88.39	109.10	90.48	20.10	45.63	104.21	115.63	80.75	101.17	85.67	83.75	98.09	71.41	101.42	112.81	111.57	76.75	91.65	90.39	98.00	99.33	143.72
