GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_01304	0.2819	0.5629	0.4264	0.5663	0.5318	0.5034	0.4395	0.5851	0.5070	0.4983	0.5657	0.5482	0.4488	0.4367	0.5648	0.4881	0.4679	0.5725	0.5378	0.5080	0.5405	0.5202	0.5442	0.4869	0.5522	0.5290	0.6082	0.5585	0.5285	0.5271	0.4592	0.4379	0.5071	0.4993	0.4656	0.3940	0.4807	0.5603	0.5149	0.5096	0.4278	0.4055	0.4261	0.3320	0.2749	0.2641	0.2015	0.3428
QG37_01305	1.0967	0.9122	1.0081	1.0629	0.9581	1.0900	0.9530	0.9839	1.1165	0.8260	1.1067	1.1244	0.9250	1.0259	0.8706	1.0776	1.0390	1.0504	0.9566	0.8813	1.0488	1.1526	0.9310	1.0213	1.0405	1.0191	0.9430	0.9928	1.0145	0.9560	0.8613	0.9442	0.8403	1.0063	1.1343	1.0459	0.9345	0.9972	1.0109	0.8835	0.9798	1.0349	0.8048	0.8442	1.1382	1.1095	1.0095	0.9999
QG37_01306	1.3004	1.0995	1.1522	1.2575	0.9567	1.1770	1.2132	1.1525	1.0353	1.0459	1.2737	0.9600	1.2467	1.2942	0.9901	1.2146	1.1506	1.1809	1.0040	1.1030	1.2152	1.0089	1.1291	1.2059	1.0695	1.0804	0.9825	1.1951	1.1228	0.8578	1.1216	1.1489	1.1913	1.1134	1.1260	1.1476	1.0096	1.0387	1.2228	1.0536	1.1756	1.1978	1.0921	1.0689	1.1815	1.1260	1.0976	1.1978
QG37_01307	0.9809	1.0177	1.0639	1.1332	0.9520	1.1454	0.9678	0.8938	0.9757	1.1111	1.1159	1.0239	0.9918	1.0220	1.0119	0.9861	0.9844	0.7981	0.9002	0.9590	0.8968	0.8684	0.9687	0.8811	0.9767	0.9714	0.8842	1.0001	0.8120	0.8651	0.8600	0.9704	1.0112	1.0987	0.9840	0.9670	0.9265	0.9549	1.1190	0.9844	1.0337	0.9813	0.8786	0.9785	0.8470	1.1094	1.0804	1.0342
QG37_01308	1.1044	1.0998	1.0283	1.1290	1.0422	0.9163	1.0514	0.9582	1.0340	1.1361	1.1198	1.0003	1.0915	0.9559	0.9183	0.8385	0.9895	1.0100	0.9228	1.1300	0.9792	0.9895	1.1191	1.1069	1.1713	1.1269	0.9293	1.1195	1.0941	1.0079	0.9145	0.9229	0.8689	1.0650	0.9074	0.9625	0.9330	1.0024	0.8781	1.0721	0.9557	0.8777	0.9639	1.0312	0.9975	1.0147	1.1222	0.8075
QG37_01309	0.8909	0.9183	0.7621	0.8791	0.8567	0.9474	0.8914	0.8907	0.8210	0.7866	0.9519	0.8434	0.8161	0.8792	0.7252	0.8812	0.8589	0.8708	0.8792	0.8662	0.9445	0.8485	0.9140	0.7842	0.8278	0.8488	0.8154	0.8757	0.7996	0.8263	0.8515	0.7868	0.7882	0.7358	0.8933	0.9382	0.8344	0.8469	0.8283	0.8571	0.9409	0.9436	0.9359	0.8339	0.8839	0.7348	0.9587	0.7273
QG37_01310	1.0404	1.5415	1.1937	1.2767	1.1699	1.2424	1.2996	1.3793	1.3123	1.2758	1.3396	1.3010	1.2380	1.2041	1.4054	1.3070	1.2956	1.1306	1.2344	1.3512	1.2264	1.3705	1.3466	1.2959	1.2576	1.0706	1.2898	1.2502	1.3443	1.4883	1.3738	1.3830	1.5958	1.4620	1.2825	1.3729	1.6909	1.5301	1.5945	1.6199	1.5178	1.5940	1.5525	1.7462	1.7842	1.8043	1.8723	1.8587
QG37_01311	0.9326	0.9673	0.9494	0.8553	0.8630	0.9568	0.9158	1.0649	0.9694	1.0477	1.0995	0.8652	1.0763	0.8874	0.9758	0.8758	0.8793	0.8302	0.9789	0.9657	0.9474	0.9406	0.9037	0.8601	0.9393	0.8784	0.9572	0.8783	0.9145	0.6884	0.9619	0.8296	0.8774	0.8934	0.8092	0.9366	0.8468	0.9148	0.9191	0.9164	0.8884	0.8290	0.8996	0.7863	0.9686	1.0232	0.7845	0.8339
QG37_01312	1.0942	1.0388	1.1585	1.0030	1.0894	1.1017	1.1217	1.1730	1.0159	1.1455	1.1744	1.0524	1.1415	1.0260	1.0368	1.0427	1.0561	1.0653	1.1226	1.1929	1.1095	1.1429	1.0743	1.0332	1.0549	1.0004	1.1421	1.1179	1.0763	1.1955	0.9939	0.9902	1.0730	1.0343	1.1376	1.0170	1.1248	1.0560	1.0800	1.0835	1.0449	0.9988	0.9686	1.0569	1.1382	1.0256	1.0274	1.0304
QG37_01313	1.0930	0.9908	1.0910	0.9022	0.9593	0.8921	1.0003	1.0415	0.9450	0.9919	0.9958	0.8947	1.0320	0.9348	0.9918	0.9741	0.9733	0.9392	1.0106	1.0647	0.9889	0.8949	1.0300	0.9255	0.8850	1.0020	1.0307	0.9246	1.0091	0.8187	0.8904	0.8594	1.0407	0.8900	0.9160	0.9581	1.0014	0.9139	1.0362	0.9861	0.9523	1.0197	0.9432	0.9230	0.8620	0.9332	0.9120	1.0041
