GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_05694	125.61	109.28	60.77	69.16	108.24	100.95	102.54	93.50	112.06	100.56	85.88	87.38	98.62	96.29	82.20	107.39	121.25	126.67	120.71	96.55	103.01	107.53	128.84	88.12	110.88	123.81	96.01	110.01	88.02	27.07	70.89	105.18	120.61	104.79	98.65	84.87	93.90	0.38	81.26	107.80	117.84	108.84	82.64	82.39	92.51	100.50	85.98	129.67
QG37_05695	60.04	70.47	36.69	36.85	66.72	59.80	56.67	50.91	87.70	56.05	50.13	56.24	51.35	54.93	61.25	56.49	81.39	77.99	88.74	62.59	64.03	75.56	79.95	55.80	64.76	71.60	61.65	70.38	52.29	20.76	31.81	62.50	128.91	68.74	60.83	61.00	67.51	1.36	61.61	70.79	64.01	80.64	41.99	47.02	58.83	52.37	50.62	63.01
QG37_05696	124.32	120.51	69.02	70.32	103.59	111.84	110.68	110.91	122.72	105.58	83.12	92.31	94.29	107.46	107.52	108.19	135.09	155.65	135.10	103.95	118.23	121.62	127.46	96.85	122.03	144.14	103.52	120.61	105.36	29.48	78.48	116.12	124.30	115.67	115.60	92.64	106.93	0.00	96.90	116.77	127.25	127.16	92.04	82.62	121.31	116.61	102.68	145.91
QG37_05697	108.99	113.75	66.80	67.43	102.40	96.94	93.55	109.01	117.74	95.28	82.48	92.33	92.73	97.91	94.03	114.06	128.78	133.58	124.79	108.32	106.33	106.87	117.70	94.93	108.79	132.64	89.89	115.79	90.07	27.40	60.69	101.47	240.43	106.71	101.83	86.90	103.87	103.74	87.80	100.41	131.07	117.67	84.04	76.04	110.56	114.20	95.28	136.62
QG37_05698	87.97	88.76	41.06	53.87	93.21	90.15	89.23	90.13	114.07	66.78	69.76	64.65	84.64	76.91	71.76	88.68	123.16	103.43	108.19	86.01	91.30	86.48	91.70	71.69	92.65	111.97	97.93	89.02	58.25	22.71	58.44	100.47	196.56	92.91	87.67	70.26	98.23	97.46	66.63	96.09	99.94	106.69	69.85	77.93	91.94	93.54	71.73	113.19
QG37_05699	73.40	79.98	58.87	58.73	88.86	95.32	80.15	91.76	87.59	76.54	72.84	80.60	91.17	87.61	80.20	104.88	126.98	117.79	106.35	82.21	104.24	99.45	104.92	73.21	89.99	117.79	92.79	99.85	64.10	14.99	56.97	107.33	192.96	94.57	97.57	73.16	96.17	99.48	80.03	86.70	91.87	94.94	79.35	64.22	73.74	69.59	65.17	91.74
QG37_05700	87.40	80.36	45.94	52.38	76.55	82.58	70.46	65.33	76.18	64.84	57.83	62.73	57.11	59.65	72.47	80.59	98.35	104.37	107.00	82.29	104.78	90.87	112.37	88.07	107.14	109.95	83.04	102.33	83.15	28.41	56.21	90.46	144.56	93.39	82.02	82.08	72.80	77.94	69.81	87.11	98.71	93.13	75.92	80.04	85.10	85.08	103.63	112.65
QG37_05701	110.83	95.62	58.05	56.62	82.52	95.23	87.22	88.00	101.89	89.16	72.72	74.21	74.18	88.21	84.18	97.39	122.86	129.38	109.37	85.44	99.56	103.17	105.00	86.42	100.74	117.21	76.25	102.15	83.90	25.82	55.99	102.28	105.50	121.69	88.47	77.04	91.78	90.81	71.86	100.23	120.00	99.09	72.41	81.78	99.48	88.38	92.49	123.06
QG37_05702	124.59	116.79	60.14	65.29	123.12	100.80	110.60	114.70	127.26	93.89	80.24	97.63	93.38	108.70	100.78	119.38	144.01	159.74	132.85	107.07	103.66	108.42	107.87	98.13	115.12	137.86	99.80	114.05	90.82	21.56	68.80	107.70	126.09	119.13	107.56	96.07	111.37	116.83	90.46	128.08	147.80	117.84	88.04	91.64	111.48	113.28	100.93	144.77
QG37_05703	101.33	113.76	61.99	59.88	79.80	92.51	107.67	92.77	118.67	109.35	70.19	81.28	86.52	82.56	72.23	97.88	110.82	143.94	119.21	99.86	109.81	112.37	122.18	90.24	103.96	121.80	91.41	103.86	93.39	28.01	54.15	93.12	122.52	105.76	88.30	83.70	99.67	95.48	84.31	92.28	123.22	126.99	82.37	85.46	100.87	113.00	79.64	104.37
