GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_04187	269.14	640.55	455.41	557.11	753.61	441.74	410.28	501.28	581.83	776.26	432.08	1043.57	639.65	366.76	730.61	485.48	885.26	795.87	563.90	608.76	434.76	706.50	806.44	659.94	799.05	1256.68	623.46	1272.30	1269.64	436.68	646.89	1274.68	1083.81	682.14	578.06	472.70	728.47	620.92	472.20	698.83	531.54	585.36	931.43	357.69	752.88	479.51	461.39	664.85
QG37_04188	909.55	2688.46	1515.36	2037.90	2325.00	1628.55	1726.30	1770.52	2784.81	2455.22	1525.94	2774.52	2188.29	1650.97	2415.94	1754.03	3627.63	3091.16	2398.97	1935.67	1753.12	2172.04	3030.36	2512.65	2708.28	4079.08	2715.42	3862.10	4019.71	1197.04	2093.94	4778.39	3951.66	2526.50	2085.24	1813.87	2207.19	2348.98	1505.77	2461.70	1952.28	2621.09	3270.56	1152.50	2313.25	1900.88	1686.65	2744.89
QG37_08430	935.17	1883.56	1167.22	1561.44	1725.22	1276.54	1298.88	1395.89	1991.87	1764.48	1160.10	1935.00	1496.56	1160.18	1804.96	1417.51	2717.96	2336.89	1872.15	1512.43	1285.30	1665.41	2272.74	1808.96	2076.83	3006.27	1827.51	2753.77	2782.30	821.66	1571.54	3322.30	2796.02	1811.27	1638.41	1330.12	1605.24	1761.11	1210.66	1772.27	1528.41	1887.90	2335.48	996.71	1671.82	1438.43	1298.56	1977.33
QG37_08431	870.86	2339.26	1533.65	2071.11	2227.32	1609.71	1652.32	1740.96	2536.54	2350.06	1444.25	2468.81	1974.36	1593.78	2301.17	1797.69	3345.35	2919.38	2115.85	1912.53	1576.56	2267.22	2826.60	2344.88	2682.85	3793.92	2259.01	3419.38	3300.71	1173.60	2003.60	4559.68	3624.62	2485.43	1925.11	1662.39	2044.42	2161.53	1454.94	2314.93	1856.78	2302.18	3109.03	1216.25	2045.00	1809.69	1675.88	2603.00
QG37_08432	880.17	2353.62	1565.96	2059.85	2235.03	1755.18	1775.51	1830.08	2634.72	2366.79	1465.07	2552.39	2021.01	1618.54	2313.10	1887.42	3497.65	2916.82	2139.18	1995.21	1619.17	2323.12	2885.00	2405.64	2602.69	3509.25	2321.58	3355.40	3413.60	1098.29	1946.01	4842.99	3730.54	2504.92	2057.24	1685.22	2036.32	2261.43	1543.99	2355.06	1830.14	2233.69	3259.86	1244.90	2133.58	1873.92	1730.78	2799.21
QG37_08433	879.72	2383.97	1542.21	2045.85	2274.99	1699.86	1775.72	1839.79	2720.17	2407.59	1475.96	2571.75	2043.35	1635.51	2317.79	1855.28	3510.03	3012.62	2120.49	1972.75	1636.54	2278.70	2853.30	2421.83	2640.34	3613.70	2402.93	3378.13	3457.46	1084.45	1990.13	4891.35	3792.77	2497.38	2093.18	1657.17	2061.18	2256.72	1529.58	2434.75	1843.68	2233.00	3296.07	1228.85	2179.06	1912.46	1757.10	2797.48
QG37_08434	866.73	2450.79	1540.06	2068.82	2290.00	1667.34	1751.01	1874.41	2759.13	2437.83	1521.27	2590.66	2061.38	1657.15	2354.41	1802.70	3521.38	3026.93	2147.56	1967.56	1659.17	2226.89	2858.76	2494.08	2641.55	3743.76	2451.18	3424.03	3586.48	1083.27	2048.49	4832.92	3841.58	2518.87	2110.65	1675.28	1991.92	2294.34	1537.41	2384.14	1920.52	2260.82	3316.76	1240.01	2160.37	1915.24	1784.49	2820.55
QG37_08435	867.14	2408.29	1461.75	2054.71	2274.51	1588.32	1737.38	1800.65	2671.32	2369.12	1496.88	2548.96	2014.42	1637.31	2308.78	1758.60	3449.18	2911.97	2180.14	1898.36	1682.68	2149.29	2834.22	2483.97	2640.69	3756.92	2371.51	3423.11	3603.38	1076.96	2071.89	4689.31	3814.60	2426.19	2060.89	1649.68	1961.61	2263.08	1510.89	2299.85	1956.21	2232.36	3297.17	1199.28	2087.88	1859.54	1791.97	2739.76
QG37_08436	907.30	2820.72	1688.41	2215.99	2442.91	1830.38	1791.76	1852.45	3087.54	2618.65	1736.61	2800.14	2148.61	1823.55	2616.32	2032.91	3807.51	3338.24	2442.74	2169.80	1857.50	2352.66	3136.34	2714.45	2873.80	4286.85	2684.89	3963.54	4203.35	1179.24	2225.76	5117.32	4018.91	2536.97	2073.61	1924.14	2181.08	2436.22	1648.55	2491.64	2084.99	2751.46	3579.26	1305.35	2459.22	2042.23	1871.00	3018.82
QG37_08437	919.31	2972.14	1771.72	2346.11	2536.08	1930.93	1966.82	2139.17	3119.38	2707.97	1829.96	2785.64	2336.85	1947.76	2708.75	2186.33	4061.01	3613.36	2600.44	2341.10	2071.56	2400.15	3411.31	2827.65	3068.99	4568.96	2792.62	4061.28	4270.32	1207.69	2412.86	5519.93	4187.47	2739.50	2245.54	1940.28	2212.57	2625.71	1721.10	2651.29	2220.56	2785.81	3763.14	1426.04	2534.56	2162.99	1996.69	3124.62
QG37_08438	911.77	2947.90	1721.87	2341.37	2597.59	1912.96	1942.06	2082.01	3072.48	2716.42	1833.97	2744.30	2298.89	1910.82	2696.56	2183.54	4059.52	3556.79	2623.54	2345.94	2040.52	2451.45	3374.48	2776.72	3138.86	4577.61	2752.25	4119.52	4185.86	1232.13	2412.15	5434.85	4199.52	2675.04	2287.52	1914.54	2239.04	2559.63	1755.94	2650.99	2266.28	2815.77	3739.70	1420.15	2539.62	2120.73	1954.45	3055.46
QG37_08439	926.68	3008.14	1813.30	2350.56	2639.70	1873.31	1815.83	2024.52	3082.23	2842.70	1741.17	3157.68	2510.46	1854.34	2901.63	2021.10	4109.35	3594.94	2590.66	2283.21	2068.55	2529.75	3385.49	2956.65	3256.35	4612.80	2968.28	4348.01	4422.23	1356.77	2486.86	5271.79	2091.00	2868.87	2235.89	1898.44	2395.46	2631.37	1774.20	2730.48	2165.10	2766.59	3906.14	1442.46	2721.45	2156.62	1930.89	3075.83
QG37_04189	905.69	2693.79	1552.77	2029.45	2446.82	1608.46	1760.18	1848.66	2718.48	2467.21	1552.39	2780.21	2104.07	1669.37	2515.29	1936.84	3775.16	3267.10	2389.25	1934.96	1793.10	2384.19	3017.51	2513.65	2922.37	4167.03	2596.32	3710.26	3626.88	1257.87	2166.56	4507.48	3924.94	2641.86	2045.07	1627.25	2167.55	2319.53	1648.80	2564.83	2007.34	2500.47	3198.03	1240.70	2403.20	1905.45	1725.37	2629.25
QG37_04190	883.21	2506.05	1504.22	1940.70	2410.15	1538.17	1645.96	1728.91	2614.71	2478.66	1486.26	2860.43	2068.48	1554.39	2438.08	1797.88	3547.04	3112.66	2273.13	1859.39	1682.50	2341.49	2863.54	2424.26	2776.00	3978.60	2462.84	3646.88	3581.56	1263.29	2117.85	4354.92	3683.81	2467.03	2018.80	1600.16	2162.40	2244.41	1608.82	2429.89	1859.70	2390.87	3168.69	1237.93	2369.30	1807.52	1723.41	2486.28
QG37_08440	850.25	2323.93	1440.39	1840.06	2339.82	1429.25	1499.70	1586.82	2379.94	2516.04	1383.34	2999.21	1996.99	1468.17	2364.62	1690.15	3261.23	2819.85	2163.80	1797.07	1549.58	2280.15	2648.08	2308.68	2625.66	3755.28	2315.72	3625.15	3620.06	1267.99	1997.27	4094.75	3350.55	2315.79	1877.06	1546.25	2276.68	2114.65	1453.17	2252.93	1672.58	2296.21	3110.03	1079.13	2346.06	1689.73	1623.54	2275.58
QG37_08441	794.47	1984.57	1308.71	1675.93	2210.38	1328.00	1289.17	1448.31	1794.65	2397.68	1298.31	2882.75	1916.94	1217.49	2185.14	1468.99	2973.14	2513.19	1822.31	1697.47	1350.71	2063.51	2394.51	2110.88	2393.29	3549.19	2032.60	3551.68	3686.04	1231.10	1847.54	3933.28	3085.39	2137.93	1749.18	1405.29	2123.47	1936.81	1339.24	2005.74	1483.93	1846.93	2834.10	833.06	2140.15	1341.15	1371.00	1864.28
QG37_08442	902.42	2389.89	1424.39	1855.10	2306.04	1428.52	1458.82	1656.66	2312.79	2468.13	1536.61	2934.06	2065.97	1462.07	2432.55	1691.89	3450.58	2924.04	2220.79	1849.61	1550.69	2239.03	2768.04	2355.77	2664.30	3988.62	2428.90	3853.52	3911.93	1212.59	2037.97	4444.70	3384.46	2417.00	1990.89	1624.41	2197.17	2223.93	1554.15	2364.68	1789.68	2305.32	3046.13	1125.70	2413.25	1722.69	1644.83	2406.96
