GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_01304	35.63	74.43	32.25	43.41	62.77	58.45	50.89	68.89	65.84	57.43	53.78	56.65	47.35	46.95	60.39	57.21	69.06	88.89	74.77	61.54	65.04	64.67	74.00	52.84	70.76	80.52	63.87	76.33	59.56	17.39	35.22	57.52	69.87	60.53	52.06	37.05	51.94	64.14	48.11	63.94	59.89	52.60	42.34	30.18	31.74	30.14	20.45	48.87
QG37_01305	138.62	120.61	76.24	81.47	113.09	126.57	110.34	115.84	144.99	95.20	105.21	116.20	97.60	110.31	93.08	126.29	153.34	163.09	132.98	106.76	126.21	143.29	126.60	110.83	133.33	155.11	99.02	135.67	114.33	31.54	66.06	124.01	115.78	121.98	126.83	98.35	100.96	114.16	94.45	110.84	137.17	134.26	79.97	76.73	131.40	126.62	102.44	142.57
QG37_01306	164.37	145.38	87.14	96.39	112.92	136.67	140.47	135.70	134.44	120.54	121.09	99.21	131.54	139.15	105.86	142.35	169.80	183.34	139.58	133.62	146.24	125.43	153.55	130.86	137.05	164.43	103.17	163.32	126.54	28.30	86.03	150.89	164.15	134.97	125.90	107.91	109.08	118.91	114.25	132.19	164.59	155.39	108.52	97.15	136.40	128.50	111.38	170.78
QG37_01307	123.99	134.56	80.46	86.86	112.36	133.00	112.05	105.24	126.71	128.06	106.09	105.81	104.65	109.89	108.19	115.57	145.28	123.91	125.14	116.17	107.92	107.96	131.74	95.62	125.15	147.85	92.85	136.67	91.51	28.54	65.96	127.45	139.33	133.19	110.02	90.93	100.10	109.32	104.55	123.50	144.72	127.31	87.31	88.94	97.79	126.60	109.64	147.46
QG37_01308	139.59	145.41	77.77	86.54	123.01	106.40	121.73	112.82	134.27	130.93	106.46	103.37	115.16	102.78	98.18	98.27	146.03	156.81	128.29	136.89	117.84	123.01	152.19	120.12	150.09	171.52	97.59	152.99	123.30	33.25	70.14	121.21	119.73	129.10	101.46	90.50	100.80	114.76	82.04	134.50	133.80	113.86	95.78	93.73	115.16	115.80	113.88	115.14
QG37_01309	112.61	121.42	57.64	67.38	101.12	110.01	103.21	104.87	106.61	90.65	90.50	87.16	86.11	94.53	77.54	103.28	126.76	135.20	122.23	104.93	113.66	105.48	124.30	85.10	106.08	129.18	85.63	119.67	90.12	27.26	65.31	103.34	108.61	89.19	99.88	88.22	90.15	96.95	77.39	107.53	131.73	122.41	93.00	75.79	102.05	83.86	97.29	103.70
QG37_01310	131.51	203.82	90.28	97.86	138.08	144.27	150.47	162.40	170.42	147.04	127.36	134.45	130.62	129.47	150.27	153.18	191.21	175.53	171.60	163.68	147.58	170.38	183.12	140.63	161.15	162.94	135.44	170.85	151.50	49.10	105.37	181.64	219.88	177.22	143.40	129.09	182.69	175.17	148.97	203.23	212.49	206.79	154.27	158.71	205.99	205.91	190.00	265.01
QG37_01311	117.88	127.90	71.80	65.56	101.86	111.10	106.03	125.38	125.88	120.75	104.53	89.41	113.56	95.41	104.33	102.64	129.77	128.90	136.08	116.98	114.01	116.94	122.90	93.34	120.36	133.69	100.52	120.03	103.06	22.71	73.78	108.96	120.90	108.30	90.48	88.07	91.49	104.73	85.87	114.97	124.38	107.54	89.39	71.47	111.82	116.77	79.61	118.90
QG37_01312	138.31	137.35	87.62	76.88	128.58	127.93	129.87	138.11	131.93	132.02	111.65	108.76	120.44	110.32	110.85	122.21	155.86	165.40	156.07	144.51	133.52	142.09	146.09	112.12	135.18	152.26	119.93	152.77	121.30	39.44	76.23	130.05	147.85	125.38	127.19	95.63	121.52	120.89	100.90	135.94	146.28	129.58	96.25	96.06	131.41	117.04	104.26	146.92
QG37_01313	138.16	131.01	82.51	69.15	113.23	103.59	115.82	122.63	122.72	114.32	94.67	92.46	108.89	100.51	106.04	114.17	143.64	145.82	140.49	128.98	119.00	111.26	140.07	100.44	113.40	152.51	108.23	126.35	113.73	27.01	68.29	112.87	143.40	107.89	102.42	90.09	108.19	104.62	96.81	123.71	133.32	132.29	93.73	83.89	99.52	106.50	92.55	143.16
QG37_01314	127.68	120.85	77.45	68.50	117.91	117.20	123.15	105.79	130.27	112.39	103.18	100.65	106.41	101.15	93.78	109.43	149.85	148.20	134.92	115.45	126.47	120.81	135.71	97.97	130.22	140.51	94.79	137.04	101.40	31.15	67.25	121.57	148.86	107.79	116.31	93.50	96.46	113.77	95.02	123.76	139.99	132.43	94.04	88.83	118.86	99.32	90.16	131.32
QG37_01315	139.57	151.96	77.40	75.46	123.60	132.27	133.04	124.40	148.21	124.09	103.51	101.03	118.04	117.23	113.63	124.05	146.71	163.74	149.66	131.57	120.09	135.23	134.94	113.33	145.61	164.85	105.73	150.31	111.18	33.62	77.76	131.65	146.72	124.84	117.30	105.15	106.93	117.31	96.78	122.52	149.73	152.92	97.46	95.46	125.69	114.84	104.22	144.45
QG37_01316	120.20	131.65	67.95	71.30	112.51	106.75	110.71	102.18	118.85	104.25	103.08	87.48	116.93	97.73	99.07	113.67	124.26	143.74	125.87	121.15	111.73	122.67	140.37	96.80	115.95	148.43	102.46	125.47	105.94	28.33	76.10	121.10	137.19	107.50	101.77	97.25	95.80	101.34	78.95	122.41	145.26	128.98	91.94	82.43	108.53	110.31	102.32	122.31
QG37_01317	115.96	121.13	65.01	56.38	113.64	96.80	102.21	109.70	102.77	93.07	74.55	97.18	77.76	82.75	95.93	96.45	126.47	128.48	119.27	101.47	111.22	90.42	123.95	87.25	118.44	143.60	97.71	121.22	100.68	22.99	56.36	90.30	107.40	95.64	90.64	85.63	95.19	99.30	80.61	109.20	124.18	101.69	73.84	86.68	99.13	94.05	65.87	112.52
