GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_02887	0.5920	0.4809	0.5650	0.5339	0.5253	0.5882	0.5022	0.5262	0.3995	0.5169	0.3633	0.6310	0.5127	0.6483	0.4767	0.4550	0.5664	0.4900	0.5912	0.3489	0.4826	0.5031	0.4711	0.4241	0.6208	0.5567	0.5247	0.5829	0.4286	0.6044	0.3893	0.4298	0.3034	0.5822	0.5562	0.5124	0.5280	0.4799	0.4899	0.6420	0.5036	0.4317	0.5548	0.3279	0.4625	0.6159	0.5889	0.4572
QG37_02888	0.8907	0.8674	0.9586	0.9777	0.9559	0.9339	1.0373	0.8727	1.0713	0.9241	1.0531	0.8163	0.7377	1.0283	0.9658	0.8782	0.8279	0.8090	0.8228	0.9250	1.0072	0.8592	1.0326	1.0352	0.9357	0.9150	1.0162	1.0001	0.8144	0.7305	0.8943	0.9764	1.1019	0.9703	0.9675	0.7812	1.0423	0.8378	0.9869	0.8432	0.8000	0.9998	0.9114	0.8290	0.8881	0.7631	1.0148	0.7766
QG37_02889	0.9717	1.0147	0.8683	0.8466	0.8019	0.9709	0.9137	0.8874	0.9925	0.9161	1.0036	0.8470	0.8458	1.0731	0.9141	0.8179	0.8660	0.8023	0.9420	0.9652	0.8958	0.8801	0.8262	0.7966	0.8813	0.9104	0.8111	0.8264	0.8771	1.0394	0.7512	0.8859	0.8494	0.7968	0.9975	0.9868	0.9740	0.9064	1.0919	0.8262	0.9679	0.8437	0.8523	0.8451	0.8544	0.8051	0.7971	0.7789
QG37_02890	1.0534	0.9676	0.9807	0.9933	0.9429	1.0617	0.9083	0.8644	0.8940	0.8881	0.8632	0.8464	1.0320	0.9825	0.8951	0.9014	0.9462	0.8850	0.9515	0.9412	0.9622	0.8390	0.9057	0.8926	0.8495	0.8424	0.8432	0.9404	0.7262	0.6387	0.8744	0.8861	0.8802	0.8403	0.8795	0.9770	0.9456	0.8652	0.8337	0.9519	0.9272	0.8184	0.7999	1.0771	0.8902	0.8974	0.9500	0.8538
QG37_02891	1.1292	1.0410	1.0246	1.0009	1.1311	1.0246	1.1201	1.0819	1.0217	1.0329	1.1341	1.0294	0.9657	1.0151	0.9530	1.0507	1.0251	1.0977	1.0293	1.0468	0.9850	1.0253	1.0133	1.0256	0.9597	1.0713	0.9722	0.9920	0.9728	0.8615	0.9417	0.9851	0.9722	0.9997	0.9700	1.0043	1.0626	0.9770	0.9390	1.0090	1.0962	1.0381	0.9381	1.0449	0.9955	0.9747	0.9641	0.8987
QG37_02892	1.0662	1.1240	1.0651	0.9023	1.0195	0.9018	1.2144	0.9129	1.0776	1.0763	1.1852	1.1278	1.1535	0.9068	1.0571	1.0817	1.0716	1.1063	1.0155	1.0443	1.0439	0.9863	1.1085	1.1347	1.1490	1.0522	1.1623	1.0406	1.1864	1.4332	1.0060	1.0976	1.0944	1.0040	1.0243	1.1709	0.9279	0.8986	1.1071	1.0827	0.9938	1.0594	1.0072	1.0449	1.2939	0.9516	1.0204	0.9721
QG37_02893	1.1030	1.1026	1.1128	0.6308	1.0635	1.0485	1.0822	0.9158	1.0666	1.0902	1.1687	0.9341	0.8607	0.9013	0.9314	0.9939	0.9993	1.0538	1.0750	1.0002	1.0680	1.0663	1.0134	1.0089	1.0145	1.0958	1.0276	1.0489	1.1862	0.9806	1.0885	1.0895	1.1323	1.1221	0.8675	1.0002	1.1805	0.9454	1.1080	0.9451	1.1880	1.1186	0.9795	1.0134	1.0790	0.9660	1.1498	0.9352
QG37_02894	1.1551	1.0651	1.1547	1.0823	1.1452	1.1245	1.0947	1.1269	1.0968	1.1166	1.1057	1.1420	1.1486	1.0186	1.1091	1.0914	1.0901	1.1155	1.1026	1.1427	1.1718	1.1502	1.0799	1.0848	1.0585	1.0650	1.0672	1.1465	1.1380	1.1203	1.0581	1.1290	1.0806	1.0884	1.1204	1.1213	1.0387	1.0135	1.1836	1.0635	1.0976	1.1326	1.0876	1.0904	1.1757	1.1029	1.1485	1.0635
QG37_02895	1.1385	1.0554	1.0036	1.0068	1.0494	1.0324	1.0039	0.9886	0.9564	1.0026	0.9830	1.0753	1.0357	1.0157	0.9506	1.0785	0.9887	1.0661	1.0053	1.0943	1.0767	1.0109	0.9854	1.0217	1.0218	1.0256	0.9737	1.0240	0.9658	0.9145	1.0275	1.0289	1.0179	1.0894	1.0288	0.9859	1.0001	1.0620	0.9652	1.0041	1.0307	1.0150	0.9179	0.9905	0.9371	1.0497	1.0254	1.0285
QG37_02896	1.1347	1.0863	0.9704	1.0454	1.0281	1.0355	0.9872	1.0429	1.0661	1.0216	1.0682	0.8820	1.0312	1.0061	1.0329	0.9454	1.0560	1.0830	1.0386	1.1294	1.1021	1.0321	1.0730	1.0599	1.0379	1.0947	1.0283	0.9334	1.1417	1.0376	0.9948	1.0532	1.0664	0.9715	0.9987	1.0148	1.0541	1.0549	1.1008	0.9840	1.0464	1.0038	1.0094	1.0365	0.9929	1.1611	1.0205	1.0604
