GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07879	0.6215	0.6904	0.7260	0.6100	0.5921	0.6252	0.5987	0.7616	0.6196	0.6249	0.7107	0.6691	0.5822	0.6047	0.5673	0.6339	0.6813	0.5438	0.7549	0.5886	0.6876	0.7370	0.6733	0.5933	0.6865	0.6830	0.6720	0.7492	0.7948	0.7005	0.6361	0.7131	0.6357	0.6524	0.7481	0.7011	0.7150	0.5851	0.6030	0.6250	0.6487	0.6266	0.6717	0.5191	0.5094	0.4485	0.4508	0.4541
QG37_07880	0.8286	0.7511	0.8186	0.7914	0.8515	0.8138	0.8005	0.8846	0.7738	0.7710	0.8034	0.7877	0.7655	0.8836	0.8499	0.8800	0.7898	0.8222	0.8567	0.8295	0.9061	0.8372	0.8476	0.7870	0.8864	0.8392	0.8413	0.8157	0.7374	0.6499	0.7999	0.8049	0.8295	0.7567	0.8289	0.8545	0.7316	0.8203	0.9252	0.8611	0.9371	0.8184	0.8299	0.8899	0.8469	0.8671	0.8682	0.8510
QG37_07881	0.8811	0.8471	0.7867	0.9022	0.8933	0.8543	0.9110	0.9058	0.8616	0.8858	0.8601	0.9071	0.8752	1.0147	0.9508	0.9260	0.8412	0.8723	0.8540	0.7386	0.9042	0.8599	0.9328	0.9042	0.8300	0.8116	0.8192	0.8612	0.8255	0.8654	0.8042	0.8637	0.9260	0.8809	0.9671	0.9025	0.9328	0.8161	1.0606	0.9355	0.8531	0.8654	0.8528	0.9104	0.9724	0.9144	0.9288	0.9623
QG37_07882	0.9509	0.9485	0.8014	0.9693	0.8397	0.8390	0.8802	0.9630	1.0047	0.7529	0.9453	0.8286	0.9203	0.8132	0.8934	0.9066	0.9273	0.9651	0.9717	0.8802	1.0066	1.0310	0.9298	0.9186	0.9854	0.8794	0.8403	0.8198	0.7920	0.9079	0.8754	0.8130	0.9858	0.8110	0.9171	0.8369	0.8652	0.8939	0.9565	0.8347	0.8532	0.7630	0.8995	0.8485	0.9660	0.8549	0.8768	0.8848
QG37_07883	0.6259	0.5678	0.6675	0.5679	0.5239	0.6194	0.6473	0.6327	0.6673	0.5646	0.5288	0.5681	0.5309	0.6043	0.8022	0.6055	0.6039	0.6823	0.6346	0.6121	0.7050	0.6536	0.6692	0.6780	0.6444	0.6797	0.6245	0.6381	0.4047	0.7520	0.5999	0.6463	0.6704	0.6765	0.6595	0.7055	0.6023	0.7061	0.5942	0.7267	0.6694	0.5905	0.6984	0.8138	0.6713	0.6484	0.7412	0.7815
QG37_07884	0.7257	0.7041	0.6844	0.8367	0.7425	0.8152	0.7258	0.8138	0.7460	0.6954	0.7963	0.6864	0.7241	0.7925	0.7825	0.8278	0.7605	0.7267	0.6913	0.6319	0.7446	0.7219	0.8078	0.8088	0.7235	0.7142	0.7242	0.7465	0.6650	0.6772	0.8295	0.6958	0.6855	0.6600	0.9012	0.8722	0.7606	0.7885	0.7906	0.8551	0.7046	0.6618	0.7134	0.9148	0.7769	0.6598	0.7551	0.7636
QG37_07885	0.9214	0.8280	0.8359	0.9143	0.8733	0.8790	0.8895	0.8806	0.9762	0.8844	0.8886	0.8907	0.8455	0.9225	0.9155	1.0475	0.9005	0.9520	0.9875	0.8687	1.0000	0.9250	0.9014	0.9299	0.9206	0.8170	0.9001	0.8609	0.8917	0.7284	0.9252	0.8991	1.0123	0.9583	1.0373	0.9396	1.0189	0.9676	1.0295	1.0408	0.9539	0.9909	0.9287	1.0435	0.9969	0.9785	0.9838	1.0314
QG37_07886	0.8623	0.8273	0.7605	0.8374	0.7983	0.8408	0.6832	0.8154	0.8605	0.9413	0.7747	0.8201	0.7800	0.8872	0.9401	0.8851	0.8753	0.8767	1.0014	0.7953	0.9112	0.8249	0.8089	0.9326	0.8638	0.8085	0.7686	0.7892	0.7187	0.7232	0.8207	0.7672	0.7842	0.8121	0.8881	0.8623	0.9096	0.9394	0.8936	0.9870	1.0173	0.9353	0.7985	0.9997	0.8770	0.9699	0.7769	0.9546
QG37_07887	0.7168	0.7516	0.7051	0.9542	0.7386	0.7882	0.7488	0.7626	0.7383	0.8315	0.7080	0.7701	0.7403	0.7759	0.8519	0.7695	0.7713	0.8054	0.8397	0.7832	0.7263	0.7395	0.8212	0.8903	0.7090	0.7957	0.6999	0.6994	0.7686	0.8118	0.7115	0.7457	0.6548	0.7146	0.8458	0.8403	0.7365	0.7334	0.8446	0.7421	0.8167	0.7794	0.8363	0.7314	0.8871	0.7921	0.7473	0.8209
QG37_07888	0.7575	0.8142	0.8584	0.9736	0.8189	0.8744	0.9070	0.8622	0.8001	0.7797	0.8690	0.8010	0.8962	1.0071	1.0063	0.8631	0.9216	0.8990	0.9207	0.7926	0.9093	0.9098	0.8936	1.0241	0.8570	0.7535	0.8333	0.8111	0.7152	0.8418	0.8684	0.8895	0.8310	0.8590	1.0273	1.0076	1.0816	0.9340	0.9091	0.9111	0.9821	0.8872	0.9677	1.0300	0.9613	0.9700	0.9696	0.8746
QG37_07889	0.9557	0.9111	0.9535	0.9793	0.8470	0.8355	0.9581	1.0496	0.7797	0.8711	0.8917	0.9567	0.8296	0.9522	0.9831	0.7840	0.8967	1.0104	1.1124	1.0635	0.9902	1.0696	0.9254	0.9008	0.9270	0.8848	0.9425	0.7867	0.8177	0.7693	0.7799	0.8558	0.9972	0.9701	0.9626	0.8171	1.0378	1.1805	1.0389	0.9772	0.9697	0.8840	0.8258	1.0187	0.8564	1.0470	0.7513	0.9205
QG37_07890	0.9366	0.8752	0.8593	0.7547	0.8886	0.9541	0.7493	0.8291	0.8274	0.8331	1.0299	0.8713	0.6024	1.0028	0.7837	0.8797	0.9206	0.8978	0.8006	1.0110	1.0048	1.0339	0.7884	0.9334	0.8849	0.9216	0.7655	0.7405	0.9274	0.6960	0.8897	0.7953	1.0965	0.9004	0.9529	0.9115	0.7690	0.9443	0.9089	0.7980	0.9972	1.0264	0.8877	1.0231	1.1064	0.9041	0.7629	1.0290
QG37_07891	0.8159	0.8350	0.8219	1.0475	0.8382	0.8719	1.0072	0.8915	0.8348	0.8318	1.1431	1.1464	0.8839	1.1102	0.8277	0.7486	0.9268	0.8694	0.9821	0.9871	1.1233	1.1425	1.1358	1.0849	0.8929	0.6769	0.8465	0.7852	0.8380	0.6647	0.7325	0.9180	0.9321	0.9590	0.9747	0.8591	0.9539	1.0503	0.9891	0.8432	0.8593	1.0900	1.0949	1.0054	0.9947	1.1250	0.9988	1.1846
QG37_07892	0.9256	0.8118	0.7221	0.9001	0.7986	0.8218	0.8473	0.8629	0.8387	0.7965	0.9568	0.7795	0.9049	0.8734	0.8268	0.9364	0.8952	0.8917	0.8111	0.8184	0.9240	0.8512	0.8820	0.8694	0.8530	0.7753	0.8119	0.7726	0.7286	0.8639	0.9344	0.8277	0.8797	0.8104	0.8629	0.8421	0.9212	0.9631	0.8682	0.8705	0.8910	0.8645	0.8513	0.8878	0.9454	0.9732	0.9877	0.8583
QG37_07893	0.9112	0.8813	0.7028	0.9105	0.6950	1.0264	0.9362	0.7854	0.8186	0.7746	0.8756	0.7477	0.7955	0.9323	0.7392	0.8821	0.7876	0.8301	0.7456	0.9511	0.8051	0.7658	0.8322	0.7788	0.7562	0.7340	0.7693	0.6836	0.7444	0.6235	0.8274	0.7360	0.8746	0.7506	0.9208	0.9340	0.8026	0.9650	0.8949	0.9307	0.9076	0.7513	0.8021	0.8310	0.8303	0.9982	0.9883	0.7841
QG37_07894	0.8056	0.8605	0.7873	0.8080	0.9204	0.7894	0.8975	0.9163	0.8827	0.8701	0.6820	0.6606	0.8386	0.8626	0.9043	0.8848	0.9418	0.8749	0.8411	0.9514	0.9633	0.8065	0.8359	0.8346	0.9483	0.8430	1.0229	0.9475	0.8228	0.9033	0.8370	0.8984	0.7773	0.7804	0.8636	0.8260	0.6945	0.9228	0.7431	0.7976	0.7899	0.9392	0.7574	0.9569	0.8620	1.1087	0.9885	0.9668
QG37_07895	0.9689	0.8127	1.0505	0.8481	0.9134	0.9483	0.8854	0.7923	0.9119	0.8269	0.8051	0.8381	0.7681	0.8192	0.7817	0.8919	0.8188	0.9898	0.8443	0.9028	0.8087	0.8599	0.9384	0.9488	0.8904	0.7849	0.9266	0.8059	0.7508	0.6190	0.8665	0.9172	0.7784	0.7292	0.9395	0.7293	0.7930	0.8449	1.0798	0.9637	0.8870	0.8932	0.9489	0.7796	0.6912	0.8163	0.9281	0.9334
QG37_07896	0.9339	0.9067	1.0197	0.8723	0.8647	0.8713	0.8343	0.8558	0.9124	0.8732	0.7791	0.8033	0.8018	0.8709	0.9116	0.9229	0.9397	0.8908	0.8924	0.9108	0.8251	0.9386	0.9825	0.9022	0.9405	0.9145	0.9267	0.7250	0.7634	0.7196	0.8110	0.9148	0.9382	0.8843	0.9507	0.9146	0.9095	0.9658	1.0446	0.9202	0.8682	0.9494	1.0046	0.9499	0.8043	0.8977	0.9042	0.9468
QG37_08479	1.0731	1.2347	1.0672	0.8192	1.1902	0.9836	1.1392	1.1991	0.9725	1.1655	1.1135	1.1929	1.0286	0.9745	1.0274	1.0208	0.8922	1.0973	1.2159	1.2022	1.0976	1.1873	1.0873	0.9859	0.9579	1.0622	1.0797	1.2058	1.0870	0.9373	1.0755	1.1089	1.0071	1.0997	1.0582	1.0048	1.0088	1.0925	0.9699	1.1482	1.0246	1.3566	1.1417	0.9480	1.0280	0.9032	1.0752	1.2284
QG37_07897	0.8526	0.8554	0.8341	0.6855	0.7843	0.8365	0.8295	0.9052	0.7929	0.8318	0.8333	0.8233	0.7518	0.8722	0.7936	0.8502	0.8542	0.7929	0.8366	0.8434	0.7162	0.8867	0.8252	0.8295	0.8874	0.8231	0.9131	0.7621	0.8373	0.7539	0.7314	0.7421	0.8475	0.7807	0.8382	0.9047	0.9166	0.8558	0.7976	0.7817	0.8068	0.9053	0.7973	0.9392	0.8813	0.8933	0.7773	0.9358
QG37_07898	1.0487	0.9686	1.0862	1.0674	0.9891	1.1926	1.0629	0.9296	1.0799	0.7788	1.0005	0.9567	0.9499	1.0184	1.0082	0.9338	1.0261	1.0310	1.1371	0.9678	0.9023	1.0824	0.8830	1.1017	1.0621	0.9437	0.9794	1.0233	0.8494	0.8578	0.8782	0.8780	1.0718	0.9351	0.8692	0.9125	1.0822	0.8966	0.9600	0.7977	0.9310	1.0502	0.8927	1.1503	0.9971	0.9128	0.9866	1.2504
QG37_07899	0.9678	0.8890	1.0131	0.8579	1.0677	1.1281	0.8341	1.0823	1.0057	1.0133	0.9642	0.9885	1.0009	1.0124	0.9672	0.8603	1.0375	0.9954	1.0549	0.9931	0.9280	1.0231	1.0845	0.9805	1.1317	0.9454	0.9990	0.9235	1.1289	0.8657	1.0876	0.9290	0.9853	1.0136	1.0667	1.1215	1.0566	1.2102	1.1087	0.9908	0.8885	0.9534	1.1354	1.0561	0.9462	0.8907	0.8780	1.1490
QG37_07900	1.0371	0.9700	1.0657	0.9858	0.9925	0.8905	1.0414	1.0798	0.9788	1.0973	1.0739	0.9878	1.0414	0.9197	1.0643	1.0499	0.9857	1.0933	1.0899	1.0592	1.0103	1.0054	0.9290	0.9025	0.9922	0.9707	0.9970	1.0001	0.9659	0.9009	1.0257	0.8750	0.8420	1.0113	0.8935	1.0875	0.9093	0.8789	0.9821	0.9422	1.0877	0.9164	0.9636	1.0573	1.0165	1.0890	1.0275	1.0240
QG37_07901	0.9180	0.8461	0.8327	0.9145	0.8253	0.9064	0.9858	0.8464	0.8262	0.7683	0.9450	0.6959	0.8016	0.8354	0.8519	0.8999	0.8778	0.9121	0.7874	0.9195	0.9183	0.8698	0.8874	0.8423	0.8643	0.9100	0.8884	0.8184	0.8484	0.8012	0.8909	0.8730	0.9149	0.8788	0.8959	0.8726	0.8350	0.8623	0.8526	0.8692	0.8571	0.8660	0.8707	0.9153	0.8598	0.9005	0.8861	0.8233
QG37_07903	1.0177	1.0174	0.9761	0.8789	0.9324	1.0068	0.9413	1.0046	1.0287	0.8254	1.0599	0.8909	1.0173	1.1257	0.9919	1.0068	1.0874	1.1150	1.0368	1.0240	0.9995	1.0822	1.0055	1.1622	0.9963	0.9729	1.0434	0.9354	0.9445	0.9406	0.9214	0.9909	1.0465	0.9347	0.9180	1.0164	0.9897	1.1275	0.9807	1.0495	1.0893	0.9721	1.0469	1.0707	1.0007	1.0630	0.9538	0.9528
QG37_08480	1.0341	1.0917	1.3217	1.0905	0.9790	1.1993	1.0092	1.0545	1.0645	0.9885	1.2353	0.9547	1.2575	1.3169	1.0798	0.9992	1.0951	1.2201	1.0569	1.1620	1.1938	1.2235	1.2199	1.1038	1.0173	1.2316	1.1534	1.1755	1.1148	2.3543	1.3743	1.2015	1.1832	0.8394	1.1444	0.9320	1.0866	1.0912	1.2174	1.1400	1.2006	1.1791	0.9310	1.2555	1.0468	1.1609	1.2233	1.0855
QG37_08481	1.4637	1.3373	1.4333	1.5095	1.3726	1.3228	1.2377	1.2568	1.1311	1.0213	1.1825	1.1770	1.0441	1.1823	1.4803	1.2686	1.2969	1.1489	1.1552	1.2868	1.0365	1.2857	1.4982	1.1564	1.3351	1.2512	1.3536	1.1019	1.2862	1.3031	1.5009	1.3572	1.7638	0.3936	0.4627	0.3129	0.3051	0.2623	0.3294	0.3643	0.3503	0.3715	0.2968	2.1976	2.5296	2.4782	2.3126	2.4210
QG37_07904	0.9373	0.8715	0.9270	0.9941	0.8208	0.8924	0.8197	0.8708	0.7949	0.7332	0.8901	0.7545	0.8196	0.9452	0.8906	0.9898	0.8834	0.8802	0.8312	0.8217	0.8477	0.8414	0.9209	0.8025	0.7585	0.8721	0.9328	0.7628	0.8476	0.8536	0.7322	0.8045	0.8800	0.8840	0.8358	0.8584	0.8762	0.8993	0.8143	0.8499	0.8664	0.7858	0.8281	0.9056	0.8928	0.9005	0.8194	0.8432
QG37_07905	0.9674	0.8752	0.8341	0.8474	0.8887	0.8829	0.9714	0.8921	0.9151	0.8716	0.9971	0.8783	0.9365	0.9304	0.8226	0.9125	0.9020	0.8322	0.9464	0.9096	0.8419	0.8892	0.8425	0.9013	0.8918	0.8825	0.8932	0.8296	0.8643	0.8118	0.8283	0.8478	0.8901	0.8546	0.9155	0.8797	0.9168	0.8688	0.9308	0.9113	0.9124	0.8800	0.8177	0.8876	0.8817	0.9335	0.9902	0.9353
QG37_07906	1.0755	0.9738	0.8191	1.0728	0.9552	0.9960	1.0117	1.0182	0.9161	0.9190	0.9776	0.9985	0.9468	0.9554	0.9597	0.9875	0.8864	0.9657	0.9162	1.0925	0.9551	0.9674	0.9766	1.0087	1.0085	0.9625	0.9952	0.9314	0.9609	0.8478	1.1219	0.9802	0.9207	1.0581	1.0326	0.9324	1.0045	0.9981	0.8840	1.0932	0.8818	1.0281	0.9456	1.1388	1.0484	0.9272	0.9398	0.8698
QG37_07907	1.1117	0.8914	0.8727	0.9185	1.0691	0.8763	1.0290	0.9764	0.9480	1.1386	0.8735	0.9297	0.8938	1.0296	1.0139	1.0846	1.0020	0.9858	0.9619	1.1007	0.9216	0.8653	0.9078	1.0563	1.0929	0.8296	0.9914	1.0629	1.0008	0.6663	1.0300	0.9087	1.1595	1.0269	0.8576	0.9924	0.9676	0.9133	1.0424	0.9999	0.9884	1.0649	0.9236	0.8385	1.0729	1.0535	0.9711	0.9304
QG37_07908	0.9425	0.9655	1.0496	0.9794	1.1747	1.0443	0.9724	0.9755	0.9856	1.0482	0.9455	0.9717	1.0718	0.9597	0.9605	1.1014	0.9966	0.9828	0.9324	1.2655	1.0666	0.9155	1.0619	0.9765	0.9088	0.9254	1.1056	1.1575	1.1155	0.9121	1.0880	1.1652	1.1733	0.9863	0.9672	1.0047	1.0040	1.1780	1.0066	0.8905	0.9969	0.8859	1.1845	0.8512	1.0455	0.9501	0.8565	0.8706
QG37_07909	1.0340	1.0156	1.0443	0.9003	0.9783	1.0090	0.9153	0.9576	1.0685	0.9639	0.8392	0.7769	1.0139	0.9312	0.8713	0.9248	0.8914	0.9185	0.9371	1.0081	1.0133	0.9627	0.8803	1.0348	0.9005	0.9896	0.9407	0.8956	0.8452	0.8481	0.9053	0.9960	0.8991	0.8952	0.9937	1.0742	0.8231	0.8942	1.0758	1.0949	1.0843	1.0432	0.8413	1.0366	0.8835	0.9679	0.8694	0.8153
QG37_07910	0.9791	0.9682	0.9680	0.9796	1.0814	1.0138	0.9984	1.1163	1.0216	1.0545	1.0058	0.9476	1.0917	1.1106	0.9420	1.0407	0.9231	0.9623	1.0616	1.0214	1.0725	0.9743	0.9949	0.9562	1.0219	1.0117	0.9736	0.9543	0.9713	0.8566	1.0066	0.9539	0.9971	0.9776	0.9963	1.0280	1.0378	0.9915	0.9881	0.9892	1.0820	1.0039	0.9428	1.0780	1.0350	1.0750	0.9362	0.9638
QG37_07911	1.0043	1.0371	1.0231	0.9658	0.9897	0.9745	0.9897	0.9515	0.9787	0.9414	0.9725	0.8392	0.9314	1.0659	0.9100	1.0055	0.9785	0.9983	1.0596	0.9329	1.0126	1.0619	1.0077	1.1846	0.9522	0.9902	0.9624	1.0398	0.9881	0.9209	1.0313	0.9274	0.9716	0.9504	1.0928	0.9459	1.0075	0.9693	1.0022	1.0426	1.1477	1.0146	0.9454	1.1254	0.9440	1.0004	0.9687	1.0673
QG37_07912	0.9921	0.9877	0.8832	0.9109	0.9121	0.9719	0.9536	0.9302	0.9503	0.8338	0.9737	1.0469	0.9509	1.0358	0.9838	0.9196	0.8927	0.8926	0.8653	1.0316	0.9614	0.8527	0.7426	0.8979	1.0489	1.0329	1.0544	1.1266	0.8263	0.9924	1.0134	0.9491	0.9978	0.8084	0.9623	0.9347	1.0554	0.9865	1.1206	0.9857	0.9637	0.9359	0.8858	1.1007	0.9320	0.9435	1.0153	0.9840
QG37_07913	0.9731	0.9043	0.8556	0.9242	0.9297	0.9195	0.8901	0.7616	0.9202	0.7643	0.8661	0.8193	0.8335	0.9161	0.8458	0.9722	0.9496	0.9099	0.9291	0.9474	1.0166	0.9287	0.9787	0.9933	0.8644	0.8200	0.9907	0.8296	0.8675	0.7314	0.8992	0.8649	0.9647	1.0303	0.9835	0.9971	0.8747	0.9475	0.9593	0.9167	0.9319	1.0113	1.0073	0.9257	0.9535	0.9081	1.0470	0.9241
QG37_07914	1.0929	0.9947	0.7137	1.0751	0.8490	0.8230	0.9454	0.7949	0.9803	0.7233	0.9944	0.9192	0.7724	0.7458	0.8769	0.9578	0.7928	1.0459	1.0143	0.9201	1.0908	0.9166	1.0722	1.0264	0.9051	0.8074	0.7804	0.8888	0.9799	0.9000	1.0790	0.9358	0.8414	1.0303	0.8855	0.9596	1.0349	1.0474	1.0213	1.0830	0.9541	1.1010	0.9849	0.9077	1.0165	0.8393	0.8188	0.8471
QG37_07915	0.8570	1.1238	0.8829	0.8858	0.9975	1.0133	0.9064	1.0362	0.8775	0.9663	1.0783	0.9215	0.8756	0.8619	0.9718	1.0273	0.9812	0.8868	0.8879	1.0020	0.8358	0.9378	0.9601	0.8982	0.8503	0.9872	1.1112	0.8624	0.6804	1.0627	1.0549	1.0546	0.8882	0.9441	0.9632	0.9076	0.8666	1.1020	0.8886	1.1266	0.9446	1.0598	0.9489	0.7515	0.7266	0.6318	0.7202	0.6536
QG37_07916	0.8915	0.8990	0.6992	0.8595	0.6647	0.9038	0.8513	0.8194	0.8816	0.7539	0.8069	0.6615	0.8564	0.8344	0.8945	0.7274	0.7688	0.8324	0.9561	0.6969	0.9317	0.8335	0.7279	0.7603	0.9572	0.7871	0.6574	0.7898	0.8013	0.7742	0.8295	0.7633	0.8623	0.7865	0.8720	0.8954	0.7746	0.8676	0.8817	0.9101	0.8884	0.7655	0.8441	0.7301	0.6236	0.6167	0.6938	0.7147
QG37_07917	0.8579	0.9148	0.7924	0.9602	0.6331	0.8767	0.8478	0.9705	0.8679	0.6503	0.7942	0.8319	0.8965	0.8652	0.9189	0.7302	0.9311	0.8341	0.9326	0.6994	0.9264	0.8892	0.7983	0.9072	1.0667	0.8654	0.7649	0.9038	0.8398	0.9421	1.0050	0.8515	0.8148	0.9041	1.1121	0.8974	0.9272	1.0694	0.7975	0.9127	0.9516	0.8476	0.8324	0.3837	0.3194	0.3231	0.2847	0.3337
QG37_07918	0.7189	0.5359	0.6761	0.7062	0.7709	0.7653	0.6359	0.6999	0.7964	0.6835	0.6624	0.6267	0.7523	0.6638	0.7047	0.7974	0.6623	0.6819	0.8152	0.6452	0.7787	0.5718	0.6506	0.7341	0.6907	0.6873	0.7340	0.6747	0.5394	0.6226	0.7252	0.8285	0.7302	0.7626	0.6921	0.7356	0.8165	0.7465	0.7397	0.6226	0.6811	0.7525	0.7825	0.8056	0.8692	0.7754	0.7504	0.7308
QG37_07919	0.7286	0.6584	0.5996	0.5345	0.6553	0.7403	0.6813	0.8665	0.7754	0.5905	0.6910	0.7312	0.6329	0.8410	0.6290	0.6553	0.6588	0.8659	0.7715	0.6228	0.6495	0.5985	0.7253	0.5407	0.6273	0.6304	0.6531	0.6040	0.5358	0.5771	0.6780	0.7940	0.6743	0.6611	0.6610	0.7203	0.7307	0.7869	0.6478	0.6697	0.6384	0.8073	0.6371	0.8210	0.6870	0.6738	0.8301	0.7542
QG37_07920	0.8687	0.8534	0.7734	0.7810	0.7817	0.7451	0.7851	0.7558	0.8488	0.7154	0.8064	0.7555	0.7086	1.0160	1.0389	0.8148	0.7614	0.8509	0.8632	0.8135	0.8669	0.8022	0.7849	0.8421	0.7579	0.7144	0.7395	0.8406	0.7331	0.8539	0.6759	0.8008	0.7871	0.8531	0.9856	0.6788	0.7675	0.7619	0.8634	0.7470	0.7557	0.8876	0.8807	0.8630	0.7971	0.9432	0.9361	0.7916
QG37_07921	0.5703	0.9935	0.9889	1.0620	0.8377	0.8216	0.7334	0.8522	0.8096	0.9812	0.9859	0.7387	0.7955	1.0078	0.7725	0.8120	0.8089	0.7876	0.7714	0.9236	1.0432	0.8896	0.9537	0.8154	0.8921	0.6330	0.7916	0.8124	0.8125	0.4668	0.8905	0.8898	0.8672	0.7971	0.9195	0.8413	0.8793	0.9134	0.7994	0.9260	0.9395	0.9611	0.9532	0.8599	0.7600	0.8090	0.8309	0.7839
QG37_07922	0.7300	0.9561	0.8559	0.8988	0.9376	0.8228	0.8032	0.8546	0.8418	1.0221	0.9826	0.8015	0.8439	0.9688	0.9014	0.8009	0.9207	0.8832	1.0011	0.9417	1.0504	1.0389	0.9896	0.8776	1.0024	0.7729	0.7928	0.7573	0.9475	0.6802	0.7970	0.8387	0.8969	0.8605	0.9420	0.9213	0.8272	0.9539	0.8728	0.9828	0.9396	1.0184	0.9772	0.8987	0.7832	0.8604	0.8557	0.7720
QG37_07923	0.9561	0.7976	0.8150	0.7742	0.8460	0.8832	0.8661	0.8494	0.9588	0.8724	0.9051	0.7926	0.7993	0.8912	0.8494	0.8293	0.8471	0.8841	0.8211	0.8716	0.8948	0.8361	0.9153	0.7821	0.8122	0.9014	0.8669	0.8408	0.8277	0.8112	0.9137	0.7655	0.8313	0.8583	0.9067	0.9381	0.8693	0.9282	0.8958	0.8703	0.9424	0.8676	0.8208	0.8444	0.8411	0.8437	0.8166	0.8891
