GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_05380	101.14	60.61	38.67	35.77	51.00	53.01	54.33	52.59	67.23	44.42	42.52	50.22	53.80	45.06	50.11	63.20	69.91	74.33	64.22	48.91	71.65	68.11	68.90	52.71	72.92	79.68	50.39	57.04	50.07	14.37	26.75	59.14	84.11	60.58	57.05	50.63	43.53	61.19	49.01	63.01	65.39	60.08	52.67	71.55	86.47	90.18	86.28	115.96
QG37_05381	98.55	75.95	43.84	46.92	44.56	74.30	81.34	62.41	72.41	61.25	65.57	57.58	59.88	54.57	68.46	73.31	88.06	88.30	84.03	75.20	77.96	72.24	80.14	60.24	88.70	100.47	55.56	74.03	72.81	15.98	35.40	61.11	76.90	60.94	83.25	41.39	51.66	79.29	63.86	83.01	75.26	72.44	60.12	59.27	80.07	68.67	70.04	98.44
QG37_05382	134.07	132.47	79.88	72.66	114.52	121.71	119.83	122.33	133.30	118.43	91.78	104.17	109.53	108.81	106.56	115.93	144.76	158.58	137.94	128.64	125.95	126.84	145.36	111.28	125.73	160.69	99.01	141.59	119.92	33.07	76.53	124.69	136.47	119.43	126.62	106.54	115.92	120.66	96.16	128.97	143.80	134.23	104.73	91.67	128.49	110.94	108.54	150.14
QG37_05383	121.33	95.37	69.83	72.72	88.99	76.17	110.54	90.60	87.70	97.04	64.30	74.47	70.76	78.26	112.42	107.66	116.99	120.79	110.14	97.62	102.05	93.40	94.53	67.46	99.39	128.38	96.96	117.24	80.96	33.29	57.68	100.01	87.44	97.27	107.66	78.63	92.60	99.33	75.69	123.16	111.54	118.97	87.07	68.14	84.12	86.29	93.43	106.42
QG37_05384	109.73	118.90	73.82	73.60	110.21	106.80	113.84	114.29	121.57	115.32	94.60	96.60	119.41	98.31	100.01	104.11	123.15	138.16	134.73	103.50	120.40	128.75	134.07	105.96	134.12	148.10	100.10	160.52	105.53	23.99	62.46	134.62	125.82	125.50	97.17	79.83	116.75	107.43	89.13	120.82	144.29	121.72	91.23	92.72	116.99	116.45	104.55	128.87
QG37_05385	136.22	138.33	80.24	74.76	114.24	116.53	116.05	120.65	138.98	115.63	92.44	106.52	123.04	107.81	111.74	112.30	148.49	164.87	152.60	122.55	128.19	131.01	139.11	113.02	131.65	148.51	107.55	155.16	118.18	34.28	84.23	141.44	142.94	133.66	121.52	101.34	108.78	119.45	104.58	138.81	156.23	146.20	100.29	100.52	128.03	125.13	115.97	155.06
QG37_05386	108.98	93.25	48.67	53.79	76.37	70.57	102.42	91.29	98.96	80.13	74.67	68.45	81.42	93.78	70.42	81.66	102.86	133.48	97.61	80.79	90.45	96.07	118.18	91.32	76.17	125.04	64.02	112.67	82.59	22.32	63.16	105.00	131.16	119.57	101.78	73.86	104.02	95.07	92.85	116.01	135.45	125.86	85.59	78.45	128.05	102.86	98.56	131.50
QG37_05387	126.47	127.62	70.41	73.50	121.56	115.65	100.41	107.62	132.20	106.24	91.51	96.55	95.50	109.63	105.18	108.12	132.76	167.22	141.94	118.29	116.72	120.36	127.08	111.12	124.66	145.87	94.90	132.84	115.60	28.27	76.90	127.31	140.29	116.57	109.08	77.51	104.43	120.97	89.46	122.58	143.39	129.64	98.49	89.45	119.24	110.52	97.15	151.07
QG37_05388	141.54	156.61	73.92	76.62	137.77	131.93	113.56	115.67	145.59	125.78	99.84	126.82	112.05	109.07	107.00	117.14	143.06	179.47	147.92	123.65	137.14	142.28	148.22	120.38	132.19	159.06	104.30	142.07	117.91	34.51	84.19	130.57	158.02	111.73	112.83	96.95	115.00	121.84	100.11	134.81	141.12	127.31	109.95	102.92	128.85	115.55	105.42	147.90
QG37_05389	95.18	99.33	55.34	56.11	86.89	84.87	104.39	92.25	103.59	93.31	70.78	86.63	79.37	78.03	82.62	102.45	112.86	132.41	111.86	94.54	116.15	93.97	108.72	74.74	106.43	127.74	81.63	113.71	89.29	23.78	66.78	95.66	109.26	92.39	107.98	75.01	79.69	89.55	82.89	115.54	120.91	108.33	84.54	86.63	90.54	96.12	93.72	107.66
QG37_05390	111.88	110.07	64.87	63.66	87.41	96.72	87.52	99.08	132.32	108.13	68.78	93.78	90.94	101.52	87.69	96.40	138.40	129.04	109.78	98.06	94.43	96.17	111.78	99.90	115.54	121.62	92.28	115.42	110.03	18.78	56.29	126.41	117.70	98.82	91.84	85.67	97.19	89.66	92.42	121.22	126.54	119.90	86.40	94.75	107.36	98.39	83.85	122.62
QG37_05391	131.13	93.47	74.23	55.25	97.58	88.26	98.61	87.81	124.95	122.92	82.15	92.24	102.82	113.40	82.07	110.19	124.16	133.63	119.95	94.62	105.49	93.26	112.30	84.99	98.88	122.23	105.32	126.26	111.55	17.50	56.26	98.68	111.47	91.91	105.06	89.64	88.84	90.74	86.08	130.12	121.91	106.53	87.98	93.26	108.53	102.61	86.95	130.17
QG37_05392	117.80	108.26	65.11	60.97	90.99	97.57	104.03	107.20	123.72	98.26	92.00	101.99	89.94	91.91	102.07	103.27	123.35	133.92	133.57	100.60	101.46	105.66	119.06	89.41	116.96	131.14	94.06	116.58	94.65	17.83	57.99	117.08	116.24	88.53	105.40	83.36	91.04	98.67	82.84	111.80	123.76	115.07	73.60	94.65	102.43	110.55	97.70	140.54
QG37_05393	126.28	132.01	65.85	75.07	120.58	93.42	107.20	119.45	102.82	109.00	84.05	102.45	99.59	108.79	92.93	109.50	131.46	130.12	122.38	95.49	111.07	118.62	144.91	103.15	102.76	137.03	89.90	123.99	81.67	28.09	56.44	110.13	134.17	119.76	106.23	90.63	102.79	112.64	80.42	109.62	136.33	136.73	82.46	89.52	112.16	102.47	95.14	131.03
QG37_05394	117.77	127.59	71.17	68.40	107.82	101.57	114.54	113.11	122.56	107.54	83.59	84.74	98.90	93.28	101.84	108.07	145.64	157.19	135.13	112.66	123.44	113.51	129.80	95.17	116.30	130.00	89.22	118.66	105.75	32.35	66.73	126.40	113.53	106.36	96.40	89.74	104.60	109.62	69.88	115.74	136.50	135.63	83.53	84.56	104.06	101.48	99.34	130.30
QG37_05395	118.01	120.64	78.47	68.46	104.48	109.53	121.60	111.83	130.33	103.93	83.77	105.04	108.12	114.93	100.28	106.96	136.65	154.83	141.32	123.81	121.57	114.58	141.85	102.08	123.17	143.98	101.55	136.23	96.97	32.97	80.34	123.75	126.71	123.15	117.19	94.11	106.01	119.41	88.18	129.50	139.87	128.59	91.99	99.22	115.23	112.31	105.21	150.74
QG37_05396	114.87	132.71	66.74	71.49	106.53	108.40	105.25	114.59	105.24	99.03	89.44	82.39	93.39	111.81	93.91	99.72	137.76	153.48	123.35	129.62	127.79	115.74	134.28	104.88	106.78	155.50	92.42	122.97	92.50	25.05	63.31	102.97	132.93	120.69	114.69	84.95	111.22	105.64	90.76	119.47	140.22	141.24	88.65	94.28	103.80	121.09	102.83	144.50
QG37_05397	119.28	143.21	85.40	72.48	123.97	120.28	108.08	107.40	146.74	116.46	87.98	97.63	100.46	125.00	108.95	101.90	156.88	158.74	142.84	126.87	109.41	121.89	132.53	108.85	127.89	167.63	107.80	134.85	128.13	27.97	79.47	126.31	125.75	112.86	103.22	82.51	98.15	116.65	103.30	107.63	121.89	117.71	103.80	94.74	112.91	136.37	99.60	153.32
QG37_05398	138.20	140.04	66.80	73.88	113.00	109.37	117.05	109.53	132.02	115.71	90.08	96.86	108.78	105.97	109.14	123.22	144.89	153.01	139.28	115.31	121.01	123.61	132.65	112.71	128.71	152.84	114.95	142.62	113.72	29.82	86.61	117.23	139.80	122.32	110.08	87.34	112.03	116.79	85.36	130.38	145.27	136.48	89.39	89.94	115.07	119.67	101.66	134.19
QG37_05399	116.61	139.32	79.69	66.00	104.86	126.71	120.76	109.53	130.52	123.64	107.89	96.48	109.24	117.80	104.19	109.85	136.86	154.74	125.27	119.84	110.12	124.98	129.68	103.23	125.61	152.30	99.75	135.24	131.82	31.17	79.17	132.62	130.57	138.14	109.76	104.46	113.60	102.25	105.86	129.09	146.90	130.03	108.50	109.41	112.56	116.90	92.89	131.37
QG37_05400	149.26	144.41	79.92	94.33	124.09	127.02	125.26	135.57	153.79	125.45	106.97	105.26	116.11	116.21	129.33	146.81	150.58	178.09	134.00	142.91	128.39	134.56	145.94	115.22	140.78	154.37	115.22	149.29	115.04	37.69	80.91	135.60	146.47	157.19	133.60	126.17	135.44	136.20	116.26	137.10	147.93	154.09	122.90	101.98	124.85	129.94	116.50	153.17
QG37_05401	145.92	151.92	80.43	84.89	133.78	124.30	127.95	128.58	144.76	115.08	97.52	99.66	116.78	106.87	112.99	136.03	147.07	171.35	153.20	146.66	133.16	137.74	139.93	108.98	141.51	167.81	110.03	140.57	132.90	30.56	81.13	145.33	141.11	131.85	126.00	95.64	117.34	122.68	101.38	121.33	159.91	151.22	108.08	112.52	120.69	118.79	100.99	150.00
QG37_05402	138.56	144.39	83.03	78.94	127.07	122.45	123.14	130.38	139.76	128.68	100.81	115.86	121.53	117.15	116.49	125.91	160.69	170.00	144.46	136.83	130.13	134.25	140.77	115.58	139.19	160.34	109.38	151.90	121.23	33.52	78.58	137.29	152.48	130.09	115.01	99.43	117.69	119.51	99.49	131.20	151.16	143.64	103.44	95.95	124.90	118.88	108.61	153.62
QG37_05403	141.80	131.41	89.73	79.18	118.53	132.24	120.46	126.72	134.10	112.16	110.59	107.02	111.74	117.18	105.42	113.05	164.49	163.81	128.79	127.16	140.41	135.19	138.99	121.02	128.64	147.08	108.75	131.20	115.75	32.49	71.31	132.92	156.40	116.17	112.52	92.43	115.50	116.04	87.62	126.05	162.86	127.17	100.43	99.43	131.10	119.21	104.38	159.52
QG37_05404	135.81	109.77	75.71	82.11	104.07	112.58	114.01	138.21	122.99	121.65	89.38	83.44	116.70	102.06	103.65	88.64	133.01	128.52	117.36	120.02	112.92	106.33	112.40	83.92	102.97	129.47	96.69	123.94	114.84	30.09	68.49	136.15	151.62	125.98	90.66	97.86	103.85	97.72	77.18	89.99	103.93	103.67	78.65	77.80	114.28	100.21	83.55	157.36
QG37_05405	135.43	136.35	72.11	72.93	117.57	132.27	127.81	126.50	144.54	123.26	98.71	104.42	120.57	111.28	93.03	114.81	145.50	160.43	140.13	116.84	132.83	121.31	132.08	110.63	126.93	159.52	111.12	137.83	105.25	27.59	70.78	125.19	141.78	120.22	111.56	102.48	123.07	118.61	93.94	122.94	153.89	132.07	102.33	92.01	126.03	120.46	107.01	142.65
QG37_05406	139.09	147.30	74.73	86.12	118.63	113.28	120.22	113.74	150.82	131.63	106.78	107.02	114.42	113.20	96.72	121.76	145.47	173.09	147.24	137.48	116.83	137.97	152.53	109.49	130.18	162.64	118.89	147.27	113.35	29.46	74.54	128.95	136.94	120.64	125.18	104.14	121.89	112.59	95.66	121.05	158.72	140.89	95.03	94.61	133.84	130.94	116.49	155.16
QG37_05407	108.72	118.46	64.79	66.24	95.44	122.18	107.56	105.99	119.61	103.33	95.63	108.18	84.32	91.85	91.99	119.58	129.87	137.74	115.17	106.52	116.39	111.10	132.42	98.35	104.33	136.51	96.59	108.91	102.80	25.67	65.21	117.22	128.18	112.38	93.82	90.80	100.82	110.87	90.10	116.91	133.18	128.70	88.62	70.24	106.58	102.01	90.96	128.92
QG37_05408	105.42	115.68	66.68	59.09	101.82	102.70	108.91	97.42	117.22	90.24	68.40	89.98	90.86	98.70	87.49	112.04	129.16	152.14	121.50	103.58	100.90	106.91	120.94	91.26	109.26	134.45	91.32	121.64	101.56	26.96	78.81	112.17	138.90	101.21	107.77	82.13	97.14	119.15	84.69	106.67	113.53	102.46	81.94	70.73	96.24	88.92	75.00	119.98
QG37_05409	119.06	113.51	75.46	73.02	100.29	106.09	111.06	105.21	124.65	105.83	85.58	91.83	96.72	100.06	89.26	109.52	127.37	144.81	123.53	120.33	117.12	104.16	119.59	94.86	115.88	139.93	99.39	115.79	95.55	30.29	72.80	118.00	110.08	111.68	102.20	85.74	87.12	101.44	89.71	112.43	135.96	113.17	92.59	72.77	102.79	110.90	88.77	122.46
QG37_05410	118.43	130.19	66.70	74.26	92.85	110.70	117.41	118.55	131.59	119.57	84.60	103.95	101.77	104.63	105.82	118.28	132.37	141.88	130.88	116.66	111.51	116.97	125.37	100.19	125.11	141.46	93.11	125.88	100.20	24.63	78.78	125.56	124.67	119.10	108.92	95.27	108.17	114.56	90.89	121.18	130.01	118.04	97.52	88.12	110.22	106.73	96.27	148.33
QG37_05411	119.47	126.03	72.19	72.02	108.64	118.93	119.27	121.69	139.54	117.80	93.58	101.15	107.85	100.63	103.51	121.90	153.71	142.91	132.83	108.70	107.14	121.78	123.22	108.97	115.64	154.21	94.12	130.04	104.03	48.64	93.34	117.36	134.20	120.05	110.49	86.15	115.34	118.46	92.67	112.29	146.79	111.67	106.36	88.44	118.12	111.61	110.43	148.14
QG37_05412	128.70	124.38	70.09	65.55	102.79	119.97	108.39	114.01	114.26	106.05	86.62	94.27	102.05	100.14	99.62	114.54	133.47	151.13	128.64	113.43	114.27	112.47	129.81	100.65	103.82	130.80	95.07	119.23	95.48	32.49	69.86	116.79	120.93	117.37	99.65	90.57	96.44	109.05	83.67	118.20	143.38	117.35	96.62	79.86	109.50	107.48	105.08	133.03
QG37_05413	134.22	136.50	74.34	75.01	118.60	114.60	119.33	117.82	128.78	116.17	93.30	101.57	97.63	109.37	104.19	119.55	144.75	156.62	139.79	128.50	120.77	129.83	133.67	105.28	123.85	152.42	104.30	142.35	109.77	32.20	74.70	127.41	135.23	124.32	116.11	92.32	113.54	116.31	92.50	121.80	141.48	127.48	99.98	89.93	116.64	114.14	106.24	133.71
QG37_05414	127.75	136.89	79.17	79.35	128.35	110.71	119.15	123.84	129.05	125.67	101.74	108.88	107.40	112.37	106.93	110.60	149.87	160.86	135.06	122.89	119.80	128.51	132.32	109.35	122.26	153.75	100.75	143.48	121.99	31.69	79.99	128.73	133.35	119.53	117.86	100.79	109.53	114.28	88.22	124.90	142.43	123.58	95.21	86.16	121.18	108.42	99.01	143.67
QG37_05415	146.87	142.18	86.99	81.69	131.28	125.94	122.00	118.09	146.38	131.14	106.94	106.99	124.20	105.46	106.94	115.92	143.70	158.68	142.82	129.12	121.97	135.33	147.86	112.65	133.87	167.45	123.40	162.85	118.31	30.23	84.92	130.93	153.17	141.69	128.68	99.43	116.53	120.69	97.09	139.22	155.53	145.64	99.46	90.06	125.25	123.58	110.55	142.96
QG37_05416	146.99	148.21	80.52	75.20	134.25	132.04	124.60	125.76	150.18	118.64	108.02	115.11	125.60	118.44	118.27	127.09	151.03	160.35	138.20	129.08	128.03	129.98	132.26	115.77	135.07	161.80	106.34	150.23	121.57	38.88	82.57	140.65	160.80	127.84	127.47	103.99	109.92	120.31	95.55	137.89	144.67	142.84	97.86	100.95	119.13	105.75	100.81	170.15
QG37_05417	142.60	131.99	75.85	79.58	123.05	126.92	120.88	118.28	140.61	108.04	107.58	95.58	116.02	116.13	112.07	116.76	144.42	160.38	142.81	122.26	119.82	122.25	139.85	109.93	136.26	158.37	95.26	126.90	116.81	35.97	80.33	134.12	146.42	123.54	115.75	94.36	107.09	115.75	95.69	125.54	154.72	130.75	89.22	91.43	117.61	119.43	98.61	147.22
QG37_05418	127.22	111.56	72.85	63.59	99.32	99.37	94.88	101.59	121.44	104.45	85.78	81.52	88.18	93.73	101.06	118.91	122.27	130.99	121.29	106.38	115.63	126.69	132.62	97.03	103.04	127.59	98.97	111.67	105.31	24.72	56.15	106.46	123.30	94.98	102.97	98.21	84.73	106.55	74.10	103.88	126.21	117.09	72.33	75.87	93.51	99.41	68.47	122.64
QG37_05419	117.42	122.03	72.60	66.48	106.08	118.11	109.43	99.39	109.86	90.08	94.49	102.22	88.32	106.22	98.21	106.87	132.79	134.39	129.16	112.48	105.82	118.61	133.34	105.16	124.80	116.42	95.07	118.32	105.34	27.72	63.56	114.64	125.21	101.05	100.39	91.22	96.05	103.70	84.19	109.26	139.90	112.98	70.24	82.36	87.31	95.96	83.84	141.33
QG37_05420	140.72	118.37	63.85	70.90	98.27	115.55	120.68	104.12	111.06	97.74	98.68	95.61	88.75	93.17	109.31	104.57	127.98	143.68	125.96	120.65	101.50	110.19	130.14	103.37	129.45	135.85	99.50	123.64	108.09	21.39	65.59	116.10	113.71	109.67	86.73	89.29	108.21	99.89	82.79	109.83	144.92	110.64	87.04	103.81	94.77	88.98	84.93	132.04
QG37_05421	129.24	131.28	72.22	79.52	109.67	124.31	112.03	111.64	127.22	104.64	93.88	98.12	99.69	98.49	108.29	113.23	145.12	154.16	133.33	133.86	119.65	116.72	126.78	107.19	129.67	138.32	96.36	115.48	104.81	24.92	77.16	122.16	136.90	117.98	102.84	95.93	98.40	111.91	83.15	111.25	140.67	132.19	100.62	98.39	105.56	114.86	101.50	153.27
QG37_05422	130.49	119.90	71.99	74.64	101.32	112.40	124.56	111.12	116.95	112.58	99.91	99.55	84.84	93.52	93.64	94.47	134.92	136.78	124.10	126.39	105.39	125.47	122.43	99.67	130.11	151.75	107.51	114.41	97.21	33.71	60.38	105.79	139.60	113.12	110.73	96.67	91.39	99.60	100.87	138.09	127.07	120.65	70.79	81.96	119.47	114.25	113.12	133.25
QG37_05423	125.16	132.66	81.68	69.68	120.33	113.09	122.75	115.90	122.76	119.67	97.23	96.39	103.90	115.28	110.43	115.61	152.19	160.18	140.00	119.64	124.51	119.99	132.81	105.29	139.16	141.50	108.09	148.83	106.29	31.02	75.26	128.01	135.14	121.94	112.37	90.90	109.26	110.49	94.62	119.07	151.18	125.99	91.02	89.53	119.73	112.51	104.78	163.76
QG37_05424	153.61	169.09	82.48	85.88	140.21	130.50	142.36	131.31	150.85	129.07	105.95	112.13	122.26	114.16	124.10	120.03	154.78	157.36	153.28	126.31	123.66	140.82	145.86	111.93	144.04	177.65	124.08	140.70	119.52	34.19	90.58	140.44	155.11	132.12	134.88	105.43	116.79	125.28	113.52	144.34	153.95	147.62	115.91	98.97	132.20	127.49	116.08	157.11
QG37_05425	145.42	171.70	99.83	87.11	132.33	140.56	122.01	135.79	130.66	137.00	103.83	127.46	107.24	120.95	124.48	135.72	168.99	174.82	170.75	142.98	136.24	133.09	152.30	115.91	140.01	169.64	120.13	161.83	123.70	33.32	84.17	147.66	155.11	134.68	122.36	97.85	126.66	129.93	91.30	129.12	127.19	143.76	96.79	107.02	133.43	124.07	108.44	154.99
