GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07782	192.07	171.33	99.35	81.68	160.59	134.11	147.34	126.48	160.69	124.48	117.85	131.18	129.13	125.45	125.76	116.66	176.11	179.03	156.07	154.47	147.71	128.93	162.69	112.86	149.66	192.45	127.53	168.01	154.54	38.60	83.41	157.88	170.26	138.70	147.26	121.81	135.23	129.89	120.71	128.52	171.74	162.19	101.88	98.48	136.48	123.73	119.32	168.51
QG37_07783	156.73	146.16	87.30	80.39	134.40	124.32	133.60	135.20	147.35	139.60	103.69	114.13	116.49	111.88	114.79	123.77	153.34	169.16	154.96	136.50	125.91	127.05	155.25	115.56	129.65	162.03	104.80	144.95	124.03	33.78	79.25	142.64	146.02	121.81	129.14	103.89	122.71	116.38	99.70	135.25	145.01	142.02	104.12	93.62	125.39	124.48	112.88	154.07
QG37_07784	137.00	155.42	94.53	81.20	132.69	133.17	113.17	121.16	137.95	124.34	107.15	105.65	111.22	103.24	106.30	103.81	137.22	160.26	137.98	138.99	115.14	127.24	135.05	112.62	123.29	157.18	109.28	147.86	134.89	33.13	65.87	140.35	143.89	119.40	104.54	95.52	112.88	113.57	102.06	132.26	144.80	122.52	99.89	98.70	110.38	104.02	98.48	140.82
QG37_07785	147.01	144.71	94.16	82.34	134.13	136.12	125.82	121.90	134.63	129.58	106.76	114.03	118.32	111.11	112.03	125.29	159.84	166.88	145.38	137.00	134.82	128.49	142.73	117.45	131.62	168.49	109.01	148.81	129.40	31.69	78.54	149.82	150.60	125.82	118.42	99.60	115.76	129.40	98.97	122.74	156.73	133.77	102.33	94.20	105.67	111.80	102.37	158.77
QG37_07786	155.74	143.06	73.06	68.14	131.14	125.23	148.70	120.24	125.90	121.54	103.20	112.58	103.40	118.86	107.94	139.01	148.66	160.10	128.68	137.12	122.82	124.08	146.73	113.58	146.28	156.91	108.69	144.01	103.45	29.19	70.01	140.91	130.59	121.89	110.44	120.50	112.82	135.73	85.12	119.02	150.00	138.76	98.63	84.70	132.00	105.84	105.88	141.27
QG37_07787	149.63	137.94	88.82	79.46	124.46	125.79	134.63	129.97	151.15	139.05	107.09	119.68	130.57	116.85	105.06	120.92	153.66	169.21	153.65	138.51	129.15	130.02	138.22	110.32	136.43	171.77	114.29	140.61	134.68	34.18	72.52	137.04	149.32	129.01	111.85	98.39	116.22	117.32	106.07	140.08	158.31	140.30	104.96	100.59	146.98	126.31	107.80	157.53
QG37_07788	168.76	153.19	94.47	78.42	125.49	136.14	146.25	152.06	149.10	128.95	122.10	134.84	127.27	117.47	108.58	130.01	160.68	183.43	149.38	149.38	157.71	139.79	155.31	127.74	149.94	177.60	117.13	168.88	130.44	31.43	83.69	158.44	166.31	122.27	132.89	109.91	125.98	124.18	105.20	142.43	183.74	155.39	122.48	101.31	141.80	129.79	122.08	180.02
QG37_07789	152.77	155.95	91.96	91.26	135.91	139.46	145.68	139.38	141.59	135.92	110.77	123.86	129.45	120.42	119.91	128.76	169.71	169.33	166.47	131.93	135.73	144.56	145.28	120.90	133.58	175.87	116.24	131.75	115.96	38.23	81.22	154.21	166.56	132.58	132.91	109.49	132.17	111.19	108.18	145.29	150.03	160.14	110.31	101.15	122.42	116.49	112.94	159.98
QG37_07790	141.10	148.70	79.13	78.28	130.46	129.52	120.94	120.51	134.51	118.96	105.04	112.93	110.09	107.78	107.03	111.18	162.58	165.91	160.72	134.98	132.68	130.63	137.83	117.55	130.75	148.51	110.57	134.37	115.81	28.79	78.69	143.06	156.80	114.60	105.69	86.47	121.07	122.03	101.93	131.09	145.28	132.48	86.64	91.09	117.78	122.54	110.51	154.31
QG37_07791	46.17	70.80	42.72	44.19	62.95	64.30	70.13	65.31	77.51	69.01	49.51	44.51	60.09	48.92	61.61	77.05	81.10	73.41	83.14	66.61	63.83	67.43	78.54	63.64	79.31	91.62	65.87	63.55	62.45	11.20	37.06	60.80	64.73	73.80	52.06	50.76	68.19	58.24	45.49	65.74	75.39	65.08	58.03	47.38	68.02	67.62	55.01	73.27
QG37_07792	130.68	139.08	91.33	75.00	124.88	117.57	127.42	123.45	127.05	115.06	114.71	100.35	122.01	102.11	105.69	114.68	155.84	161.17	141.76	122.41	118.95	124.00	140.73	109.74	142.24	145.02	104.75	148.17	123.50	30.58	75.22	129.99	153.98	128.89	114.49	91.25	110.49	99.83	101.15	123.96	148.71	128.16	97.78	104.86	105.06	118.00	105.38	150.34
QG37_07793	130.13	152.01	77.59	67.00	103.04	115.21	123.18	127.17	108.82	118.41	94.51	98.62	111.74	114.09	105.33	104.96	121.85	148.00	133.08	109.38	135.37	117.43	121.81	110.12	120.30	142.25	108.24	115.51	115.63	33.86	78.58	129.78	132.48	135.12	111.32	99.20	111.95	123.89	92.91	132.13	154.68	126.51	104.32	77.94	110.49	126.04	104.74	140.99
QG37_07794	117.40	130.19	75.12	69.32	113.25	113.08	112.53	110.86	117.09	111.03	89.99	94.15	94.42	97.38	107.25	112.44	142.69	151.54	137.58	114.37	117.27	120.58	124.74	102.41	116.13	146.93	90.55	129.22	99.62	28.77	72.60	121.79	124.22	115.31	110.59	85.78	103.84	114.21	86.08	114.99	148.43	122.47	100.92	91.39	109.13	102.91	88.83	135.21
QG37_07795	110.99	157.46	60.58	61.30	94.69	100.68	103.12	119.44	136.20	113.72	97.26	97.96	93.02	98.62	106.46	115.34	123.76	146.36	127.87	104.62	114.43	120.34	100.37	99.39	119.06	119.34	95.96	142.98	89.09	31.93	72.51	101.44	130.47	130.13	76.61	80.20	97.69	115.69	67.80	104.09	138.76	113.67	77.14	97.13	89.07	99.91	108.99	132.21
QG37_07796	106.89	118.70	71.18	64.22	105.30	101.21	112.54	114.38	116.35	95.56	90.73	97.71	104.33	101.03	99.08	114.76	136.66	137.70	117.79	108.38	104.34	122.35	133.31	88.55	124.14	142.78	90.69	128.94	97.90	28.07	65.55	115.15	123.27	119.41	88.12	88.36	107.92	113.12	86.99	118.33	144.20	121.11	91.12	90.86	101.73	120.96	87.37	132.88
QG37_07797	128.25	128.26	73.01	82.83	103.68	117.60	103.58	115.15	123.88	113.69	93.20	93.51	105.35	108.94	112.34	125.51	136.67	151.20	131.65	113.24	125.21	107.11	124.43	101.30	104.81	133.35	84.87	129.68	114.49	29.77	64.58	124.71	121.83	129.52	111.89	93.04	107.11	110.57	105.31	101.14	122.62	99.24	87.41	103.75	94.55	99.52	85.04	139.28
QG37_07799	109.41	117.30	71.41	76.55	103.44	108.77	104.79	107.60	127.93	107.98	95.45	85.25	101.39	116.94	108.45	116.25	139.12	128.36	126.49	117.33	101.57	97.82	106.93	101.42	116.86	146.92	88.55	125.03	98.32	27.37	75.05	119.78	133.72	117.18	104.77	100.69	103.83	112.84	91.30	120.02	128.20	121.29	94.39	81.24	96.55	109.95	97.34	140.61
QG37_07800	139.35	129.70	75.75	73.01	119.22	120.42	101.92	126.97	127.62	118.38	86.40	100.88	115.61	127.60	108.60	125.04	144.61	154.95	142.42	118.89	113.03	125.07	139.74	101.48	126.41	154.49	108.98	142.41	114.32	35.05	78.59	126.11	144.09	132.15	112.02	97.90	106.81	112.01	86.05	121.75	132.03	125.17	99.20	81.97	116.58	116.70	104.64	142.22
QG37_07801	137.90	135.39	79.56	69.74	119.89	115.46	121.73	123.51	136.27	107.12	93.26	99.65	110.53	110.26	114.36	125.32	147.51	157.49	138.83	128.34	116.25	132.31	136.91	105.21	123.38	147.46	104.77	122.33	114.53	27.41	80.83	122.48	150.11	118.48	113.39	94.34	108.69	114.97	96.40	134.52	145.92	133.70	104.14	87.57	102.54	113.59	101.71	151.29
QG37_07802	136.09	136.33	82.67	81.39	123.71	121.09	119.57	131.37	135.45	127.12	104.40	110.33	108.36	113.74	104.07	126.43	151.44	150.55	152.64	124.24	114.83	132.03	134.69	109.57	119.42	164.03	107.85	137.68	113.26	31.34	79.28	131.96	140.39	121.84	116.05	99.54	112.55	124.42	100.01	136.25	148.75	138.77	100.07	96.00	123.52	115.83	106.00	152.55
QG37_07803	140.27	127.95	74.11	66.83	119.35	111.63	118.01	120.77	123.86	117.97	90.09	97.36	98.90	113.23	96.31	124.53	157.71	153.92	143.14	123.98	119.09	131.35	135.85	105.71	121.65	151.93	109.19	130.78	111.08	30.81	70.51	122.37	134.22	118.71	100.30	89.80	101.90	100.32	85.68	125.51	139.88	128.37	94.47	88.65	110.63	106.34	98.78	147.67
QG37_07804	93.19	109.60	68.79	52.91	99.55	111.03	99.37	109.28	110.14	88.33	88.00	75.16	85.57	88.65	81.16	92.51	123.42	124.99	121.52	94.69	87.84	113.10	118.79	85.52	100.11	104.25	85.55	101.38	95.85	27.37	47.12	110.38	96.45	94.19	91.59	71.06	85.95	91.56	80.74	106.10	100.29	104.65	77.28	57.98	87.73	86.39	68.31	99.26
