GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_00888	494.14	874.13	480.20	474.61	724.20	725.40	738.45	740.22	241.60	717.66	587.36	623.36	643.99	680.87	646.47	754.60	920.71	1003.62	900.76	755.43	764.67	792.35	883.78	670.82	799.78	935.17	659.21	836.99	697.84	194.24	477.59	807.39	478.98	209.76	193.74	155.19	175.52	188.69	166.06	212.07	235.28	226.27	174.92	258.50	325.66	329.33	297.89	406.96
QG37_00889	181.97	250.55	71.42	71.46	185.66	219.30	100.81	195.30	147.15	180.41	164.18	108.53	100.66	190.31	162.67	202.71	261.22	283.02	249.77	226.48	239.31	214.51	218.82	182.64	214.16	268.53	184.79	243.94	194.36	43.98	122.59	125.74	226.54	218.10	207.14	166.32	185.40	194.46	182.46	215.31	252.91	251.96	160.56	131.18	139.76	145.98	140.53	198.78
QG37_00890	133.39	139.95	72.59	79.73	117.12	114.14	111.90	113.29	129.85	125.73	110.23	102.51	124.96	117.56	111.86	118.69	136.85	160.90	155.37	134.83	111.06	142.14	152.71	102.42	135.92	154.98	93.42	151.16	115.41	25.42	69.91	125.05	128.50	103.31	71.10	68.33	71.65	94.31	65.65	100.13	109.35	98.03	65.15	73.92	90.96	84.89	61.98	110.87
QG37_00891	135.89	133.97	77.54	74.44	119.22	113.50	125.00	125.68	124.78	123.90	105.12	97.30	107.28	109.43	103.25	118.51	154.56	156.29	144.47	130.41	127.76	124.15	132.52	100.79	130.05	141.65	101.55	143.79	110.06	28.31	70.36	125.35	140.94	116.41	116.44	101.39	104.20	121.42	96.62	132.76	146.71	124.62	97.52	97.69	119.08	123.50	93.34	140.05
QG37_00892	132.85	123.04	77.30	67.92	117.96	110.96	125.68	115.83	121.09	107.07	93.13	98.20	107.66	102.90	109.41	113.94	138.83	131.35	124.57	110.78	115.36	118.49	118.41	102.47	126.35	133.13	91.97	122.07	106.20	30.81	73.56	114.37	140.32	108.91	106.10	92.09	105.86	109.74	89.35	112.76	140.21	106.39	82.49	89.39	102.05	85.22	92.42	133.59
QG37_00893	150.27	152.89	84.37	81.04	128.33	127.08	129.94	127.42	149.97	131.63	111.28	128.53	111.85	109.70	113.28	129.52	163.88	146.31	130.95	143.32	117.53	133.76	144.76	110.95	147.50	159.06	125.10	150.91	145.41	41.48	79.69	161.17	155.01	150.64	114.05	119.76	123.47	130.21	98.20	139.35	139.68	163.22	113.10	109.07	133.46	143.64	103.34	162.53
QG37_00894	133.55	122.54	67.60	74.93	109.04	114.24	103.41	110.44	118.25	109.20	88.21	89.96	102.34	104.24	91.56	110.43	138.64	149.92	134.38	109.29	114.08	123.61	135.79	102.96	113.53	149.59	89.43	121.58	104.43	25.03	64.05	114.66	140.63	117.53	98.59	92.19	92.44	95.23	89.58	113.31	140.00	127.47	91.44	88.79	106.18	109.10	99.75	130.44
QG37_00895	126.19	145.05	65.97	73.36	116.77	117.80	111.59	112.06	131.14	113.62	89.01	99.09	120.15	102.05	99.42	110.03	144.85	151.55	130.29	105.87	116.55	119.74	117.40	94.23	119.96	128.56	103.05	123.58	88.59	30.94	78.08	128.09	126.08	126.35	100.77	89.69	115.86	94.34	90.81	141.55	130.35	117.05	104.77	94.47	110.84	101.41	100.85	116.14
QG37_00896	130.49	114.15	79.05	76.04	108.15	108.14	116.01	112.57	120.04	108.66	100.46	92.35	100.11	100.13	96.66	120.71	146.05	154.14	131.13	125.24	109.34	120.37	126.03	106.39	114.68	150.75	94.98	130.94	114.48	30.58	71.34	127.74	124.98	110.64	94.58	95.32	92.62	102.20	91.89	115.16	136.15	128.82	98.26	85.45	110.41	113.07	102.48	126.25
QG37_00897	137.48	136.91	81.50	73.75	122.55	135.87	118.98	103.08	145.22	121.43	80.67	102.51	109.25	112.64	105.70	125.07	134.23	158.28	144.70	112.90	123.07	136.15	141.28	112.95	136.06	166.23	116.53	153.32	106.61	34.43	65.24	122.50	135.69	110.70	124.41	94.40	103.29	113.50	87.78	117.57	141.20	125.50	99.79	82.48	118.91	117.02	108.82	161.41
