GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06310	0.6717	0.6752	0.6340	0.6834	0.7738	0.7236	0.7367	0.7474	0.7896	0.7308	0.8341	0.6767	0.7084	0.7808	0.7539	0.9032	0.8005	0.7645	0.8533	0.7493	0.7161	0.7535	0.7779	0.8437	0.7496	0.6678	0.7185	0.6960	0.6923	0.5923	0.7763	0.6699	0.7143	0.7795	0.7473	0.7788	0.8160	0.8353	0.8074	0.7731	0.7471	0.8303	0.7863	0.8152	0.7942	0.8453	0.8034	0.8152
QG37_06311	0.8678	0.8247	0.8297	0.8968	0.7524	0.8181	0.8188	0.8665	0.8136	0.8036	0.8463	0.8057	0.7475	0.8573	0.8354	0.8787	0.8010	0.8635	0.8829	0.8298	0.8872	0.8232	0.8743	0.8022	0.8238	0.8164	0.7952	0.7768	0.7731	0.7369	0.8385	0.8087	0.7768	0.9480	0.8583	0.8405	0.8528	0.9207	0.9113	0.8204	0.8769	0.8200	0.8299	0.9881	0.8495	0.8961	0.8659	0.8740
QG37_06312	0.8496	0.8996	0.9197	0.9032	0.8835	0.8617	0.8734	0.9158	0.8691	0.8753	0.9127	0.7603	0.8631	0.8729	0.8039	0.8698	0.8442	0.9067	0.8927	0.8943	0.9295	0.8950	0.8512	0.8992	0.8630	0.8740	0.8285	0.8598	0.8028	0.7430	0.8107	0.8196	0.8433	0.8525	0.9463	0.8398	0.8543	0.8940	0.8932	0.8506	0.8696	0.8139	0.8315	0.9626	0.8639	0.8827	0.9088	0.9331
QG37_06313	0.9107	0.8105	0.9999	0.9015	0.8661	0.9306	0.9964	0.9557	1.0123	0.9807	1.0055	0.8062	0.9314	0.8258	0.9340	0.8191	0.9531	0.8302	0.9678	0.9551	0.9496	0.8521	0.8999	0.9243	0.9296	0.8955	0.7145	0.8856	0.9692	0.9827	0.8557	0.8243	0.9065	0.8557	0.8573	1.0330	1.0017	0.8821	0.9007	0.9377	0.9301	0.7599	0.9165	0.9181	0.9193	0.9241	0.9674	0.9612
QG37_06314	1.0028	0.8888	0.9314	1.0992	0.8104	0.9947	0.9931	0.8780	0.9542	0.9312	0.9082	0.8407	0.9741	0.7629	0.8578	1.0373	0.9247	0.8158	1.1990	0.9181	1.0143	0.8579	0.9871	1.1224	0.9950	0.8290	0.9502	0.8501	0.9570	1.1940	0.7649	0.8272	1.2044	1.0770	0.7855	1.0985	0.9809	0.9243	0.9650	0.8905	1.0766	0.8905	0.9053	1.0639	0.9599	0.9080	0.8667	1.0262
QG37_06315	0.9531	0.9738	0.8762	0.8956	0.9762	1.0998	0.9525	0.8727	1.1458	0.9331	0.9173	0.8787	0.9487	0.8896	1.0034	0.9387	0.8467	0.9589	1.0330	0.8914	1.0455	1.0007	0.9470	0.9413	0.8787	0.9185	0.9318	0.9560	0.8910	1.1188	0.9568	0.8687	0.8959	0.7834	1.0928	1.0086	1.0877	1.0728	0.9949	1.0331	1.0218	0.9673	0.9800	1.0607	0.9093	0.9062	1.0157	0.9445
QG37_06316	1.0772	0.9942	0.9205	0.9328	0.9493	0.9575	0.9767	0.9680	0.9848	0.9838	0.9375	1.0058	1.0086	1.0482	0.9126	0.9518	0.9574	0.9463	1.0844	0.9582	1.0012	0.9670	0.9196	0.9859	0.9661	0.9578	0.9129	1.0150	0.9487	0.9497	0.9562	0.9648	0.9985	0.8963	0.9807	0.9363	1.0139	0.9686	0.9146	1.0377	0.9664	1.0123	1.0503	0.7407	0.7578	0.8295	0.8503	0.7643
QG37_06317	1.0137	0.9862	1.0935	0.9826	1.0175	1.0543	1.0045	1.0129	0.9934	1.1460	1.0854	1.0099	0.9912	1.1562	1.0340	1.0012	1.0794	0.9819	1.0769	1.1004	1.1177	1.0417	1.0369	1.0806	0.9473	1.0155	1.0089	1.0458	1.0521	1.0424	1.2169	1.0250	1.0673	0.9416	1.0545	1.0249	1.1712	1.0531	0.9972	1.0336	1.0379	0.9781	1.0655	0.8945	1.0225	1.0347	1.1316	1.0832
QG37_06318	1.0593	0.9947	1.0270	0.9787	0.9928	1.0763	1.0509	1.0745	1.0531	1.0925	0.9878	1.0022	1.0718	1.0716	1.0215	0.9922	1.0407	1.0079	1.0290	1.0015	1.0351	1.0800	1.0151	1.0192	1.0064	0.9508	1.0029	1.0122	1.0004	0.9588	0.9286	1.0175	1.0557	1.0581	0.9674	1.0782	1.0118	0.9938	1.0032	0.9947	1.0472	0.9377	1.0156	0.9926	1.0163	0.9830	1.0591	1.0936
QG37_06319	0.9209	0.7803	0.9630	0.8408	0.8694	0.8520	0.9368	0.8362	0.9420	0.8753	1.1141	0.9067	0.9388	0.9408	0.9630	0.9010	0.8757	0.9487	0.8263	1.1619	0.8942	0.8185	0.9527	0.9686	0.9384	0.9286	0.8932	0.9928	0.9320	0.7993	0.8726	0.8784	1.0001	1.0304	0.8317	1.0715	1.2101	0.8037	0.8979	1.1141	1.1062	0.9009	0.7327	0.9260	0.9806	1.1100	1.0552	1.0231
QG37_06320	0.9649	0.9552	1.1090	1.0943	1.0031	1.0196	1.0231	1.0062	0.9720	1.0917	1.0218	0.9925	1.0624	1.0259	0.9639	0.9261	0.9461	0.9133	0.8972	0.9331	0.9845	0.9920	0.9458	1.0632	1.0260	0.9572	1.0933	1.0108	0.9304	0.6550	0.8559	0.8710	1.0224	1.0269	0.9843	0.9222	1.0012	0.9116	1.0937	0.9716	0.9468	1.0487	0.8408	1.0249	0.9555	1.1149	1.0585	1.0095
