GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_00888	3.9093	6.6112	6.3493	6.1919	6.1357	6.2470	6.3780	6.2869	1.8605	6.2270	6.1782	6.0321	6.1036	6.3325	6.0463	6.4386	6.2387	6.4641	6.4794	6.2360	6.3542	6.3735	6.4989	6.1815	6.2415	6.1443	6.2776	6.1246	6.1920	5.8878	6.2267	6.1473	3.4762	1.7304	1.7328	1.6504	1.6246	1.6482	1.7774	1.6903	1.6806	1.7442	1.7603	2.8441	2.8208	2.8858	2.9355	2.8543
QG37_00889	1.4396	1.8949	0.9443	0.9323	1.5730	1.8886	0.8707	1.6587	1.1331	1.5654	1.7269	1.0502	0.9540	1.7700	1.5214	1.7296	1.7700	1.8229	1.7966	1.8696	1.9886	1.7255	1.6091	1.6830	1.6713	1.7643	1.7597	1.7850	1.7246	1.3331	1.5983	0.9574	1.6441	1.7992	1.8526	1.7688	1.7160	1.6986	1.9529	1.7162	1.8065	1.9422	1.6158	1.4433	1.2106	1.2792	1.3848	1.3942
QG37_00890	1.0553	1.0585	0.9598	1.0402	0.9923	0.9829	0.9665	0.9622	0.9999	1.0909	1.1595	0.9920	1.1843	1.0934	1.0462	1.0127	0.9273	1.0363	1.1176	1.1130	0.9229	1.1433	1.1230	0.9438	1.0607	1.0183	0.8896	1.1061	1.0240	0.7705	0.9115	0.9521	0.9326	0.8523	0.6359	0.7267	0.6632	0.8238	0.7027	0.7981	0.7811	0.7556	0.6556	0.8133	0.7879	0.7439	0.6108	0.7776
QG37_00891	1.0751	1.0132	1.0253	0.9712	1.0101	0.9774	1.0796	1.0674	0.9609	1.0751	1.1057	0.9416	1.0168	1.0178	0.9657	1.0112	1.0473	1.0066	1.0392	1.0765	1.0617	0.9986	0.9745	0.9288	1.0149	0.9307	0.9671	1.0522	0.9766	0.8581	0.9173	0.9544	1.0229	0.9603	1.0414	1.0783	0.9645	1.0606	1.0341	1.0582	1.0479	0.9606	0.9814	1.0748	1.0314	1.0822	0.9198	0.9823
QG37_00892	1.0510	0.9306	1.0221	0.8861	0.9994	0.9556	1.0855	0.9838	0.9325	0.9290	0.9796	0.9503	1.0204	0.9570	1.0233	0.9722	0.9407	0.8460	0.8961	0.9145	0.9586	0.9531	0.8707	0.9442	0.9860	0.8747	0.8758	0.8932	0.9423	0.9339	0.9591	0.8708	1.0184	0.8984	0.9489	0.9794	0.9798	0.9586	0.9563	0.8988	1.0015	0.8201	0.8301	0.9835	0.8839	0.7468	0.9107	0.9369
QG37_00893	1.1888	1.1563	1.1156	1.0573	1.0873	1.0944	1.1223	1.0822	1.1549	1.1421	1.1705	1.2438	1.0601	1.0203	1.0595	1.1051	1.1104	0.9424	0.9420	1.1831	0.9766	1.0759	1.0645	1.0224	1.1511	1.0451	1.1913	1.1043	1.2902	1.2574	1.0390	1.2271	1.1250	1.2427	1.0200	1.2736	1.1428	1.1374	1.0511	1.1107	0.9977	1.2582	1.1382	1.2000	1.1560	1.2587	1.0183	1.1399
QG37_00894	1.0566	0.9268	0.8938	0.9776	0.9238	0.9838	0.8932	0.9380	0.9106	0.9475	0.9278	0.8705	0.9700	0.9695	0.8563	0.9422	0.9394	0.9656	0.9666	0.9022	0.9480	0.9943	0.9985	0.9488	0.8860	0.9829	0.8516	0.8897	0.9266	0.7587	0.8351	0.8730	1.0206	0.9696	0.8818	0.9804	0.8556	0.8318	0.9588	0.9032	1.0000	0.9826	0.9202	0.9769	0.9197	0.9560	0.9830	0.9149
QG37_00895	0.9983	1.0970	0.8723	0.9571	0.9893	1.0145	0.9638	0.9518	1.0099	0.9859	0.9363	0.9589	1.1388	0.9491	0.9299	0.9388	0.9815	0.9761	0.9372	0.8739	0.9685	0.9632	0.8633	0.8683	0.9362	0.8447	0.9813	0.9043	0.7861	0.9379	1.0180	0.9753	0.9150	1.0423	0.9013	0.9538	1.0724	0.8241	0.9720	1.1282	0.9311	0.9023	1.0543	1.0394	0.9601	0.8886	0.9938	0.8146
QG37_00896	1.0324	0.8633	1.0452	0.9920	0.9163	0.9313	1.0020	0.9561	0.9244	0.9428	1.0567	0.8937	0.9488	0.9313	0.9040	1.0299	0.9896	0.9928	0.9432	1.0338	0.9086	0.9682	0.9268	0.9804	0.8950	0.9905	0.9045	0.9581	1.0158	0.9269	0.9301	0.9726	0.9070	0.9127	0.8459	1.0137	0.8573	0.8927	0.9835	0.9179	0.9725	0.9930	0.9888	0.9401	0.9563	0.9908	1.0099	0.8855
QG37_00897	1.0877	1.0355	1.0776	0.9622	1.0383	1.1701	1.0276	0.8755	1.1183	1.0536	0.8485	0.9920	1.0354	1.0476	0.9886	1.0672	0.9095	1.0195	1.0409	0.9320	1.0227	1.0952	1.0389	1.0408	1.0618	1.0922	1.1097	1.1219	0.9460	1.0436	0.8506	0.9327	0.9848	0.9132	1.1127	1.0039	0.9560	0.9914	0.9395	0.9371	1.0086	0.9674	1.0042	0.9075	1.0300	1.0254	1.0723	1.1321
QG37_00898	1.0066	1.0019	1.0013	0.8828	0.8707	0.9604	0.8702	1.0488	0.9472	0.8759	1.0160	0.8105	0.9536	0.9725	0.9334	0.9148	0.9182	0.8515	0.9728	0.9780	0.8577	0.8711	0.9607	0.9410	0.9001	0.9473	0.9003	0.9188	0.8972	0.9382	0.8584	0.8774	0.9559	1.0411	0.9737	0.9025	0.9161	0.8790	0.9515	0.9299	1.0396	1.0369	0.8623	1.0681	1.0189	1.1228	1.0392	1.0165
