GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07011	95.28	53.89	23.85	27.74	41.99	43.24	44.68	43.91	42.27	40.63	35.60	26.23	38.46	48.79	43.96	36.34	58.43	43.03	53.06	51.11	61.28	47.38	47.98	37.10	49.75	45.44	36.72	51.21	33.63	14.91	25.28	46.96	51.86	59.80	47.81	34.59	39.15	48.12	34.76	57.07	54.02	46.92	35.09	57.28	54.36	58.32	47.13	56.90
QG37_07012	122.06	135.76	79.71	66.71	101.14	100.13	97.73	113.56	113.40	115.32	101.27	89.05	93.40	108.53	101.44	106.09	124.95	149.40	134.82	104.15	104.68	114.45	126.10	98.38	121.84	131.25	86.36	143.79	108.46	20.27	70.07	104.45	138.97	131.05	96.79	103.80	121.69	97.71	104.55	112.60	143.22	125.14	88.62	99.13	116.58	123.16	84.55	127.99
QG37_07013	151.53	140.60	85.01	73.69	120.70	126.75	122.30	122.14	134.65	129.81	98.01	107.81	113.48	113.19	106.68	128.03	154.79	175.86	148.71	133.63	125.77	122.03	152.58	113.10	135.67	157.92	106.21	133.25	124.21	32.03	74.31	128.53	136.66	122.30	114.92	92.18	115.23	119.86	102.75	116.09	147.83	140.53	89.91	106.27	120.40	118.20	97.22	148.25
QG37_07014	152.28	140.72	71.22	76.76	123.34	122.71	110.14	115.36	129.16	120.13	96.94	102.59	96.45	102.44	102.57	105.32	144.49	157.44	132.10	115.93	109.26	124.67	135.18	104.12	127.73	152.05	96.19	146.01	111.25	30.03	72.53	125.18	134.04	125.66	114.03	93.74	123.40	118.24	104.64	123.04	154.94	126.70	96.87	93.15	119.60	109.65	103.82	145.82
QG37_07015	134.37	131.04	75.47	85.08	112.24	122.49	119.47	112.14	116.25	125.11	83.40	101.85	104.37	103.27	106.01	106.81	153.94	141.29	143.90	117.87	112.99	125.80	125.00	98.79	121.95	144.42	101.36	130.67	107.53	30.03	77.41	134.12	131.26	127.13	99.18	96.58	99.83	112.47	88.29	127.62	139.05	137.80	93.46	81.70	100.31	113.37	103.46	135.29
QG37_07016	136.55	120.33	76.51	66.99	119.61	104.42	120.11	109.41	117.59	112.70	86.32	103.78	104.29	115.23	96.78	104.64	135.83	152.48	134.89	132.02	118.87	114.45	127.82	95.03	112.39	153.79	89.50	134.88	112.33	32.65	62.23	121.39	137.55	121.10	109.05	87.35	108.88	106.90	86.85	125.81	145.25	121.89	95.11	96.33	110.93	108.36	105.25	132.45
QG37_07017	143.73	132.83	74.87	72.95	117.38	123.41	126.98	124.04	119.45	113.57	102.19	99.42	106.65	117.86	94.73	121.86	156.27	156.52	141.17	145.74	128.35	123.86	159.08	116.82	130.83	142.76	104.88	139.03	111.20	26.31	73.70	121.85	136.96	119.57	112.05	83.43	105.84	108.99	90.55	129.09	130.58	146.82	97.37	82.47	110.14	89.17	103.32	142.05
QG37_07018	149.26	145.95	80.02	71.90	118.09	123.17	133.13	120.57	141.52	147.23	113.51	114.47	118.71	105.61	105.86	128.40	166.97	167.89	160.97	149.68	150.02	133.80	157.05	130.20	135.67	162.99	110.82	168.77	120.05	26.10	87.14	122.32	153.37	110.71	120.14	92.53	95.47	104.94	91.81	153.85	164.97	150.15	111.75	100.75	117.03	121.05	126.42	168.33
QG37_07019	153.44	143.18	85.66	68.88	129.75	138.84	131.38	126.93	136.92	133.71	103.53	113.86	112.85	107.53	114.21	128.17	159.80	170.06	144.46	136.72	134.62	126.46	140.19	109.40	120.55	181.48	108.73	144.01	123.25	36.94	80.25	124.34	146.89	128.51	116.53	87.62	107.52	117.56	105.74	136.01	158.98	129.41	96.71	97.78	120.04	123.04	102.13	164.26
QG37_07020	142.47	149.11	78.66	89.59	124.89	119.58	122.87	119.29	136.22	131.83	109.38	104.61	105.90	105.77	101.37	115.00	156.15	150.13	139.22	136.03	132.73	133.55	131.60	115.39	135.44	162.87	115.21	143.77	122.33	30.89	84.56	143.15	132.51	109.64	122.94	107.02	118.72	113.66	110.39	117.79	152.18	127.75	100.21	102.55	117.86	125.53	108.99	145.88
