GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03756	138.85	143.89	82.95	76.29	128.29	129.18	126.62	136.93	131.01	120.03	105.97	109.14	115.87	113.19	102.58	126.74	150.22	157.38	144.66	128.90	122.61	127.40	140.44	104.13	136.58	150.91	103.10	136.88	114.48	30.84	76.86	132.20	141.20	122.42	113.13	99.29	112.76	116.66	99.29	122.74	148.98	130.55	98.10	90.95	113.50	111.04	100.92	143.58
QG37_03757	132.19	120.50	68.64	77.94	106.62	113.20	110.47	113.58	124.17	102.24	89.50	96.51	109.81	92.29	115.71	116.21	130.44	159.60	135.97	114.15	104.49	119.74	131.39	111.38	106.29	152.98	87.49	108.96	103.59	24.64	77.70	113.84	127.83	124.69	103.71	97.16	97.53	113.96	92.32	119.80	136.90	106.47	93.64	81.72	115.85	117.62	95.29	128.60
QG37_03758	101.61	92.58	45.08	57.98	85.85	77.19	104.30	85.19	80.93	78.80	86.00	71.66	77.40	85.24	69.99	97.01	120.61	101.99	117.43	97.60	97.93	101.58	105.15	81.01	97.60	117.94	75.90	84.51	90.52	40.72	70.27	96.42	105.95	77.94	81.50	75.46	71.84	93.39	68.28	95.03	126.44	88.08	66.45	62.34	92.95	76.25	72.69	107.98
QG37_03759	116.23	112.41	59.92	66.88	101.23	105.47	101.45	117.06	119.96	109.28	76.41	98.18	88.80	100.87	87.92	102.35	128.99	136.35	121.93	104.56	109.46	119.57	135.78	100.72	120.88	132.26	92.78	110.64	88.26	23.47	70.58	113.42	121.68	108.40	95.83	82.48	94.22	110.96	78.37	109.29	132.95	113.53	94.39	79.83	108.30	99.29	100.29	136.22
QG37_03760	117.54	107.40	65.95	59.89	102.37	102.40	106.93	95.79	110.39	102.75	78.88	85.64	95.62	91.23	96.08	109.18	141.02	129.52	110.83	103.25	114.19	113.47	117.47	100.43	112.98	114.01	91.04	107.67	86.71	23.15	63.77	106.09	113.54	95.74	99.31	87.97	91.36	103.02	83.25	118.70	124.38	116.16	93.25	94.00	108.04	96.10	91.94	134.38
QG37_03761	107.65	107.68	62.74	63.89	95.42	97.07	94.64	103.91	116.50	93.11	75.61	83.19	96.77	89.60	85.27	110.38	112.87	145.41	120.50	102.24	115.21	106.05	110.34	98.72	114.47	136.14	90.92	117.29	100.24	27.68	69.44	107.41	118.52	101.48	102.20	90.65	91.37	110.21	85.36	116.16	136.62	122.48	81.20	80.71	111.74	106.02	96.35	134.44
QG37_03762	99.77	105.95	67.99	59.33	109.40	101.18	102.29	108.24	106.48	90.19	76.84	78.72	94.88	85.84	105.04	120.40	131.30	149.15	120.30	104.64	115.23	118.64	106.64	100.31	111.10	135.04	95.84	105.07	91.11	22.21	55.57	118.69	103.74	115.63	125.33	90.07	98.49	116.33	107.96	107.05	110.74	114.13	85.51	80.83	105.84	94.69	99.61	122.86
QG37_03763	139.40	149.32	80.62	75.73	103.76	111.54	126.06	118.20	127.58	123.17	103.62	105.26	99.81	108.41	105.40	129.34	149.36	145.99	134.16	136.99	129.20	117.83	130.14	110.06	117.13	163.41	112.25	133.64	99.13	30.06	75.65	129.32	139.78	127.06	117.27	96.68	115.76	115.30	82.54	120.96	121.41	130.43	104.66	89.41	131.43	114.33	111.63	163.47
QG37_03764	119.10	111.99	65.23	68.58	102.33	108.01	113.63	110.46	123.37	102.20	93.05	87.85	90.61	94.23	109.66	109.79	140.43	146.50	131.72	117.49	121.83	125.12	130.57	104.96	121.38	143.34	105.53	131.69	100.49	25.64	69.14	116.29	115.92	113.79	110.08	86.25	94.41	107.70	85.78	125.02	139.70	122.74	98.22	88.01	125.04	108.16	102.83	128.11
QG37_03765	136.27	125.63	76.63	70.92	112.50	111.22	115.14	117.12	121.95	115.44	97.37	103.32	105.33	107.47	100.48	112.25	140.60	163.43	139.09	115.14	118.33	120.90	138.00	101.90	117.44	137.46	100.48	129.32	112.31	31.67	73.86	124.23	131.53	118.98	103.55	96.92	113.46	115.62	90.91	125.58	140.11	125.09	86.17	95.38	123.02	111.11	93.13	144.97
QG37_03767	106.94	109.95	67.82	59.50	97.46	95.10	110.27	109.47	107.15	100.92	76.63	80.49	89.09	94.06	82.28	98.25	121.86	126.40	110.19	102.09	105.68	110.61	118.02	95.94	107.47	131.82	89.01	117.51	88.58	28.11	68.82	102.89	114.35	109.61	93.92	74.00	92.54	93.39	73.40	96.89	119.39	109.56	87.55	73.01	97.29	101.67	84.20	120.09
QG37_03768	121.09	112.85	76.75	76.66	107.73	104.24	109.03	107.19	102.35	101.34	78.41	85.11	85.34	94.90	86.41	97.59	129.35	138.99	125.28	108.27	108.92	110.78	119.46	103.70	99.51	132.21	86.21	105.40	103.50	26.96	61.39	109.92	125.91	110.67	93.38	84.96	88.47	104.37	80.83	109.39	134.81	129.37	99.43	91.17	112.01	113.69	82.05	117.16
QG37_03769	86.09	105.60	55.96	63.97	84.36	89.84	90.29	84.12	111.41	108.25	73.94	77.20	82.23	85.48	77.08	72.44	126.01	132.73	109.79	102.97	104.99	104.33	110.97	90.93	95.07	113.84	74.97	111.74	100.57	30.10	67.14	104.18	113.25	90.19	104.49	72.34	92.56	84.35	84.90	96.37	123.11	116.70	94.95	62.31	92.69	95.91	92.57	104.62
QG37_03770	99.02	79.65	41.70	53.21	75.82	60.12	82.05	68.64	119.39	84.25	64.30	55.57	80.56	63.32	76.32	77.23	100.40	109.35	86.29	84.98	81.99	96.94	79.99	68.83	105.38	86.95	72.31	85.00	64.36	21.68	54.15	75.92	88.76	75.51	87.67	64.71	69.90	67.88	69.48	85.60	85.64	83.10	75.56	63.10	102.40	91.73	75.33	111.45
QG37_03771	127.42	115.35	67.15	73.28	107.74	98.73	112.83	112.36	109.55	102.49	87.93	94.63	85.15	94.95	98.49	115.65	143.36	140.72	132.70	117.28	107.37	107.04	120.98	104.72	114.34	133.73	94.96	115.45	95.97	25.40	72.94	114.92	121.12	110.64	100.86	84.69	93.40	109.58	87.58	115.11	129.03	122.77	85.82	78.89	109.48	102.88	89.23	140.19
