GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07934	133.00	135.16	88.02	74.93	98.54	112.66	105.76	124.74	109.06	105.00	111.21	118.88	105.41	105.50	110.66	106.54	139.31	155.86	140.66	144.37	124.18	120.84	129.35	101.09	115.87	162.72	121.55	164.84	113.23	36.76	68.71	133.56	147.55	130.14	106.07	98.01	111.99	104.56	105.04	117.08	150.65	121.24	81.61	93.54	118.66	117.07	107.34	164.00
QG37_07935	119.77	121.54	65.88	75.02	112.20	116.62	109.40	118.63	118.17	100.64	92.99	108.21	108.16	86.79	109.84	122.29	128.74	121.74	108.46	120.39	106.54	101.58	122.82	95.58	116.57	145.72	90.73	133.12	108.18	27.54	63.69	114.15	148.39	143.87	104.00	88.02	115.10	116.23	92.69	119.73	137.86	130.14	91.62	90.39	110.95	97.17	91.11	146.82
QG37_07936	127.97	139.21	78.00	68.38	115.36	127.25	122.66	116.02	136.53	113.00	89.66	120.89	92.67	95.63	109.37	93.92	156.21	132.61	128.59	113.62	117.50	113.16	115.75	106.75	132.43	145.29	101.27	127.53	124.10	32.55	82.53	130.03	126.57	146.87	117.02	106.69	129.17	100.98	95.54	125.04	132.64	139.45	84.50	67.01	97.71	75.01	74.49	121.95
QG37_07937	140.43	148.09	87.34	77.70	123.31	133.73	130.11	118.50	137.35	119.57	99.37	114.35	122.04	111.40	116.71	128.36	156.19	175.05	141.49	143.36	132.54	130.90	142.29	115.43	136.93	164.83	118.17	145.18	125.26	39.67	83.94	127.48	163.19	127.74	126.75	104.85	114.90	132.89	104.89	140.31	160.05	138.53	103.05	98.94	120.30	130.49	111.56	161.13
QG37_07938	138.79	139.80	78.33	71.85	123.68	119.80	115.15	117.34	134.83	112.66	87.07	106.54	103.29	111.91	101.38	112.75	145.36	167.12	140.41	119.73	122.82	126.77	140.91	115.63	130.78	159.29	105.68	134.23	109.18	32.96	77.43	138.82	145.43	128.09	111.41	91.83	112.57	106.61	94.50	128.15	159.27	134.95	103.97	94.27	123.04	107.74	109.84	146.65
QG37_07939	132.72	126.38	78.77	83.83	112.84	120.62	132.00	117.19	132.65	106.33	90.46	107.67	111.25	121.87	110.62	116.81	133.68	162.86	148.44	127.77	116.87	128.58	139.06	118.50	122.82	171.82	107.29	120.64	113.09	36.52	81.60	146.80	135.30	140.80	120.73	96.11	116.79	119.58	104.94	132.66	152.21	135.25	104.62	97.02	139.40	120.24	107.19	159.21
QG37_07940	136.52	129.94	94.36	74.34	123.77	121.63	115.37	112.47	137.51	129.72	98.39	100.37	110.06	94.01	112.51	138.54	138.54	153.23	138.65	133.32	129.73	130.94	135.84	95.83	119.02	127.44	103.91	146.50	128.44	34.65	90.41	133.20	159.10	136.81	116.80	100.15	126.28	110.54	123.23	133.63	146.96	139.20	113.97	88.65	129.52	107.68	112.44	134.54
QG37_07941	130.12	121.11	74.11	70.33	111.47	115.88	107.05	111.17	123.65	118.31	91.13	98.40	102.56	101.90	98.11	111.04	139.01	145.75	130.35	119.46	113.31	116.73	123.18	96.72	125.38	139.37	102.00	131.43	103.62	37.88	81.49	124.12	121.07	115.72	104.53	89.52	106.40	110.08	87.99	113.78	136.15	118.34	95.86	82.15	116.23	108.22	98.84	140.81
QG37_07942	143.43	143.80	79.98	74.43	124.94	128.71	124.68	126.91	137.24	128.74	101.54	110.20	111.32	108.97	97.85	116.49	143.01	158.26	139.15	128.73	124.77	125.06	134.70	116.67	136.45	158.09	110.65	142.53	121.71	32.84	79.22	130.44	150.20	127.13	110.07	95.66	112.10	112.81	98.21	126.92	144.59	132.47	98.62	96.77	117.10	116.15	105.40	139.41
QG37_07943	162.76	161.66	100.82	67.06	135.59	130.94	119.65	113.25	135.03	129.26	105.38	116.37	114.88	113.35	94.93	102.24	153.93	152.83	129.48	126.27	124.11	134.96	123.27	104.02	129.22	148.73	110.71	149.53	132.55	31.83	79.36	125.41	149.81	124.94	102.01	95.65	98.19	108.39	80.59	111.02	119.92	124.52	96.30	60.25	99.53	95.54	92.78	117.22
QG37_07944	110.96	78.55	38.58	34.51	73.96	74.18	59.51	68.23	52.84	69.11	61.54	62.61	69.25	55.98	46.09	58.08	77.71	63.00	66.76	65.04	47.39	47.77	56.03	77.68	69.14	89.25	54.00	65.84	68.22	22.68	48.95	58.33	78.91	71.65	65.24	40.01	60.20	52.78	52.10	61.04	49.39	83.36	56.84	66.32	80.89	77.65	76.81	108.48
