GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_05054	62.29	51.83	32.37	31.29	44.37	34.10	37.54	50.11	41.44	49.86	34.84	29.23	33.89	31.45	33.29	45.89	55.89	48.25	50.36	45.37	41.23	38.50	52.47	35.05	51.01	59.56	45.82	46.36	42.77	10.44	26.75	52.87	50.22	38.68	46.91	29.79	35.75	41.52	50.45	60.21	50.03	45.09	36.87	41.17	66.46	58.06	49.29	58.28
QG37_05055	127.40	118.11	78.17	74.32	106.70	111.83	118.06	111.68	125.68	108.71	86.79	93.58	99.33	100.01	98.14	112.84	129.04	144.84	130.47	108.14	117.07	114.68	127.51	100.06	124.37	137.24	98.59	126.32	108.10	29.32	73.68	122.56	136.24	111.34	107.48	91.13	108.91	113.73	95.79	115.95	134.32	126.02	91.59	90.81	108.39	110.10	107.43	141.02
QG37_05056	121.18	124.85	74.24	68.45	112.83	104.69	115.54	108.62	121.55	106.37	85.27	91.29	93.37	98.20	96.25	109.27	137.02	150.59	136.78	106.70	115.75	122.56	138.17	110.08	124.42	152.24	104.27	126.40	115.85	30.10	70.83	128.58	122.72	111.45	113.73	83.74	103.20	120.38	87.12	117.66	141.79	119.91	95.00	88.13	110.07	109.44	98.03	137.60
QG37_05057	122.23	131.38	64.70	83.63	109.10	104.93	109.40	120.18	125.57	96.35	92.41	91.86	104.62	110.09	106.83	110.33	146.56	144.09	127.41	113.24	111.84	121.67	138.29	108.59	127.92	149.89	91.54	125.00	105.49	31.59	69.64	125.91	130.78	114.00	109.25	88.69	102.89	110.45	96.36	121.43	150.48	113.31	88.58	84.80	133.37	108.32	97.65	137.11
QG37_05058	137.37	112.57	69.29	70.45	103.21	115.00	112.66	117.19	118.33	114.62	90.76	96.63	101.96	101.54	96.80	100.51	143.47	136.08	128.01	117.95	106.00	115.00	131.33	106.41	128.13	145.83	99.70	121.71	101.43	30.88	76.21	123.91	131.75	115.45	112.83	85.65	99.34	115.27	89.64	133.33	129.16	124.37	98.90	95.43	120.39	110.25	98.58	153.24
QG37_05059	123.79	102.56	60.80	63.84	115.57	96.75	105.44	91.03	119.35	109.01	88.56	99.02	90.70	93.35	106.14	117.03	131.17	131.89	115.56	113.66	112.65	104.29	140.39	98.29	95.69	140.40	86.56	129.47	109.39	30.23	68.90	125.50	136.17	120.93	103.83	88.12	114.54	103.62	89.41	111.92	133.38	114.46	93.04	89.58	122.65	102.47	109.92	143.19
QG37_05060	127.90	135.96	66.10	70.05	107.24	110.71	101.66	109.43	127.16	113.15	84.36	112.65	99.37	111.26	100.54	110.77	127.94	150.99	133.71	107.97	116.07	119.47	133.30	105.70	117.17	156.67	93.46	147.43	112.46	34.17	73.55	123.06	136.76	106.62	103.94	101.99	96.45	114.66	84.66	111.76	132.31	125.88	90.43	86.41	113.45	102.82	92.68	135.73
QG37_05061	129.69	137.23	74.50	69.31	110.27	112.76	114.29	101.36	117.90	102.22	91.64	99.24	98.05	111.73	99.24	121.91	128.98	168.24	138.08	112.15	109.88	136.57	141.80	104.12	113.40	161.94	100.79	132.80	106.76	24.46	67.11	116.70	149.16	114.55	100.29	102.96	102.33	105.96	85.58	125.46	138.71	129.93	86.94	94.06	114.30	129.82	101.44	140.14
QG37_05062	100.52	102.48	54.70	64.54	87.15	93.88	102.75	108.72	93.95	102.42	83.31	91.52	101.52	81.93	88.97	96.00	116.49	146.66	117.59	108.36	95.73	113.50	110.27	92.43	113.82	134.81	98.54	124.01	103.27	21.52	64.16	115.51	124.73	87.73	100.29	78.52	85.14	84.41	73.15	99.48	113.59	108.23	98.64	66.77	94.11	89.21	95.63	115.26
QG37_05063	134.84	112.92	74.28	74.87	110.49	104.11	107.82	114.70	115.48	102.11	92.95	95.07	108.66	106.07	105.74	122.25	141.00	145.96	135.49	114.44	122.51	114.06	128.21	104.77	123.12	147.98	99.10	134.51	104.64	31.89	66.87	129.69	144.61	123.11	109.36	89.37	94.29	101.88	82.67	112.77	143.03	123.16	90.66	91.54	111.94	113.19	97.49	136.51
QG37_05064	143.15	145.53	83.56	82.20	132.09	125.71	124.97	125.30	140.68	127.73	98.63	104.98	108.36	114.71	115.67	119.66	155.01	163.91	149.91	126.23	129.06	136.65	141.96	107.63	140.50	159.60	115.15	144.84	115.69	33.65	80.97	139.11	159.28	132.83	120.67	96.01	117.19	122.33	98.69	135.28	145.66	145.80	101.44	98.63	125.08	126.19	114.80	149.69
QG37_05065	128.47	113.63	72.49	70.23	99.21	87.03	91.76	112.93	129.71	112.87	72.54	80.28	87.97	88.84	102.31	110.69	118.13	128.21	119.17	113.08	114.67	95.27	132.67	85.91	95.39	114.54	71.28	102.36	98.93	30.94	68.70	116.38	131.42	95.21	86.87	68.01	99.42	85.47	89.72	123.82	131.70	114.95	84.23	84.07	101.76	81.13	100.77	144.84
QG37_05066	118.22	115.66	63.61	54.99	94.23	98.41	97.13	111.69	125.67	108.11	87.66	94.95	97.12	101.41	101.56	105.80	143.21	152.34	122.31	110.69	111.49	117.52	137.93	106.41	119.07	136.44	86.20	115.25	107.52	34.41	67.55	120.58	124.05	119.39	104.12	89.03	106.90	112.76	90.76	127.77	133.96	117.84	95.09	89.81	112.35	111.88	104.84	149.86
QG37_05067	145.05	141.42	77.49	78.86	129.46	121.93	124.10	124.63	139.50	116.82	110.88	107.97	113.79	107.74	118.64	117.51	150.94	163.12	145.52	135.00	135.26	131.78	138.03	111.12	134.63	170.43	109.73	147.79	124.57	31.52	81.02	136.40	144.94	131.33	127.68	101.63	115.58	121.70	106.81	142.00	158.06	140.11	107.39	97.67	123.43	132.46	110.30	154.41
QG37_05068	114.90	116.24	65.92	72.23	111.84	104.28	115.74	115.70	114.45	97.89	77.41	86.93	96.80	95.78	99.58	104.00	136.17	145.52	126.71	115.91	116.49	115.93	119.23	104.90	116.09	138.81	92.74	132.03	91.93	27.67	70.54	116.63	125.08	105.41	106.43	84.25	101.70	106.69	94.61	118.89	133.62	114.09	94.88	79.17	110.67	113.24	95.30	136.73
QG37_05069	146.03	145.05	75.40	87.11	103.77	103.15	124.01	117.61	130.28	112.37	91.16	100.79	108.71	109.15	105.31	108.05	126.84	155.41	125.29	125.06	125.74	108.90	123.82	115.79	125.99	154.60	97.01	142.99	116.71	28.94	78.86	133.89	133.70	137.38	110.45	97.28	116.02	106.33	99.18	125.00	143.14	122.33	97.09	87.81	121.40	119.48	108.19	145.23
QG37_05070	120.53	148.69	78.30	60.98	118.34	118.80	98.41	148.13	132.85	107.13	90.06	91.06	124.99	98.21	117.64	117.69	144.79	159.16	135.79	121.56	130.62	119.10	130.39	106.67	115.48	139.02	91.39	109.65	98.79	28.40	66.09	109.26	134.45	120.74	113.30	84.73	106.36	101.33	98.75	101.46	149.27	122.44	87.10	100.32	113.80	117.59	96.72	126.92
QG37_05071	129.89	133.16	78.16	57.97	120.71	129.39	90.56	135.04	130.16	118.71	111.42	87.14	123.03	81.22	116.41	110.74	155.64	165.92	147.08	120.38	132.48	124.55	129.36	89.04	110.91	141.19	90.59	95.42	98.10	24.32	71.87	116.24	157.76	109.19	119.32	88.41	108.27	112.93	106.79	108.99	146.00	135.71	96.32	104.10	124.74	124.71	96.04	138.42
QG37_05072	120.48	128.02	59.98	62.62	90.60	107.71	97.17	114.43	108.77	98.58	96.11	99.59	100.05	84.84	96.26	105.18	135.79	139.69	119.37	114.64	122.40	122.38	109.99	85.44	117.06	145.72	83.83	108.81	104.95	27.64	66.57	113.05	133.70	102.86	110.42	80.99	100.12	91.12	82.04	97.87	124.90	116.07	88.79	96.24	101.20	106.59	95.04	131.19
QG37_05073	86.84	60.82	36.31	42.09	63.11	52.23	55.31	66.50	64.44	53.38	38.24	41.57	54.88	63.50	59.61	51.89	70.19	78.45	54.90	58.29	56.93	61.37	76.95	42.56	67.66	51.58	60.58	66.26	41.95	16.49	42.19	85.08	102.13	59.84	56.88	47.71	46.18	45.67	41.16	46.51	60.36	62.58	44.24	61.72	74.09	61.25	67.00	100.95
QG37_05074	120.59	96.46	29.32	55.27	75.70	78.85	71.59	83.23	65.22	67.48	45.35	54.16	57.58	54.80	57.99	74.42	67.22	86.23	91.24	70.89	69.77	75.95	84.42	65.35	66.74	74.26	68.61	71.35	60.63	13.26	41.17	53.55	99.48	72.41	70.29	59.92	64.06	59.08	49.55	66.63	83.55	85.18	62.12	69.57	85.75	58.41	70.25	73.68
QG37_05077	147.00	135.60	79.84	77.47	119.68	106.73	114.15	111.55	125.57	121.21	101.89	91.15	128.90	107.89	115.76	132.64	157.51	164.12	144.73	127.52	141.46	131.56	125.64	105.46	113.21	164.18	114.83	133.76	119.06	35.78	90.19	122.89	125.19	118.32	115.21	96.59	108.15	113.76	93.55	123.07	139.22	118.94	81.98	91.93	114.95	108.56	86.62	132.03
QG37_05078	126.40	131.12	70.33	69.23	102.90	109.33	124.34	125.90	118.96	99.30	96.14	102.94	110.89	105.62	95.12	113.95	122.58	145.27	126.62	121.20	112.96	104.28	127.76	104.85	123.86	139.59	102.83	124.76	96.88	66.26	107.98	110.12	147.46	113.29	103.37	93.43	105.86	115.32	92.54	117.77	134.44	124.91	91.68	87.02	111.37	118.79	92.92	151.26
QG37_05079	136.85	133.81	74.98	86.50	127.14	115.18	121.49	119.30	128.70	116.35	100.33	98.41	117.29	108.81	107.71	108.31	140.79	145.79	143.37	132.04	128.09	118.88	136.61	113.48	127.28	143.18	104.60	140.53	125.99	32.12	71.32	127.98	137.40	127.38	108.37	90.11	108.41	113.71	96.75	118.42	135.18	128.59	95.50	105.40	116.25	107.27	89.13	130.75
QG37_05080	143.49	132.40	68.47	67.09	128.87	115.62	108.13	108.33	143.70	113.03	82.76	91.13	99.80	91.88	95.36	111.03	127.74	119.67	144.89	131.44	98.92	130.81	123.08	106.49	124.00	137.80	93.92	121.48	98.26	32.32	80.67	131.93	141.61	137.46	126.12	82.93	108.98	109.91	122.99	129.46	127.51	127.83	99.08	86.63	120.11	107.92	104.58	142.24
QG37_05081	138.33	138.21	82.41	69.89	114.45	120.40	119.31	120.18	130.32	121.07	100.76	103.55	110.68	107.71	106.40	118.61	152.63	152.37	143.00	135.86	122.25	128.36	133.56	103.83	136.56	154.41	93.32	126.35	104.83	31.97	73.34	126.90	139.15	119.43	109.80	96.36	109.32	102.72	91.63	124.84	140.71	131.12	98.19	86.76	110.91	111.62	107.58	143.68
QG37_05082	80.42	92.03	36.07	53.36	69.53	83.18	80.58	64.82	87.27	64.99	52.36	61.79	60.39	63.69	57.96	65.76	101.86	90.18	76.17	83.99	62.29	59.88	70.30	55.52	77.19	85.47	69.13	73.43	64.27	18.81	49.77	84.11	68.99	67.82	69.66	45.55	64.34	56.86	48.66	78.40	91.51	81.83	58.03	28.50	43.37	38.28	39.75	48.12
QG37_05083	58.69	45.93	23.24	28.01	42.81	44.78	33.06	36.94	43.17	37.08	28.01	24.34	38.57	35.33	29.25	46.01	49.95	43.24	39.25	46.79	33.88	35.61	35.43	31.91	39.13	52.05	35.10	45.42	32.61	9.33	32.48	51.87	46.00	40.42	39.63	28.70	46.59	35.91	29.47	41.94	49.55	50.89	30.94	23.09	33.44	30.59	29.62	40.42
