GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07934	1.0522	1.0222	1.1638	0.9776	0.8349	0.9702	0.9135	1.0595	0.8398	0.9111	1.1698	1.1504	0.9991	0.9812	1.0350	0.9090	0.9440	1.0039	1.0118	1.1918	1.0319	0.9720	0.9512	0.9315	0.9042	1.0691	1.1575	1.2062	1.0047	1.1143	0.8958	1.0169	1.0708	1.0736	0.9487	1.0423	1.0366	0.9133	1.1243	0.9332	1.0761	0.9346	0.8213	1.0292	1.0278	1.0258	1.0577	1.1502
QG37_07935	0.9475	0.9192	0.8711	0.9787	0.9506	1.0043	0.9449	1.0076	0.9100	0.8732	0.9781	1.0471	1.0251	0.8072	1.0273	1.0434	0.8723	0.7841	0.7802	0.9938	0.8853	0.8171	0.9032	0.8808	0.9097	0.9574	0.8640	0.9741	0.9599	0.8348	0.8304	0.8691	1.0769	1.1869	0.9301	0.9361	1.0653	1.0153	0.9921	0.9543	0.9847	1.0032	0.9220	0.9945	0.9610	0.8515	0.8978	1.0297
QG37_07936	1.0124	1.0529	1.0313	0.8921	0.9774	1.0958	1.0594	0.9854	1.0514	0.9805	0.9431	1.1698	0.8783	0.8894	1.0229	0.8014	1.0585	0.8541	0.9250	0.9379	0.9764	0.9102	0.8512	0.9837	1.0335	0.9546	0.9644	0.9332	1.1012	0.9867	1.0760	0.9900	0.9186	1.2116	1.0466	1.1346	1.1956	0.8821	1.0226	0.9967	0.9474	1.0749	0.8504	0.7373	0.8463	0.6573	0.7340	0.8553
QG37_07937	1.1110	1.1200	1.1548	1.0137	1.0447	1.1517	1.1238	1.0065	1.0577	1.0375	1.0452	1.1065	1.1567	1.0361	1.0916	1.0952	1.0583	1.1275	1.0178	1.1834	1.1014	1.0529	1.0463	1.0637	1.0686	1.0830	1.1253	1.0623	1.1114	1.2025	1.0944	0.9706	1.1843	1.0538	1.1336	1.1151	1.0635	1.1608	1.1227	1.1184	1.1432	1.0678	1.0370	1.0886	1.0420	1.1434	1.0993	1.1301
QG37_07938	1.0980	1.0573	1.0357	0.9374	1.0479	1.0317	0.9946	0.9966	1.0383	0.9775	0.9159	1.0310	0.9790	1.0408	0.9482	0.9620	0.9850	1.0764	1.0100	0.9884	1.0206	1.0197	1.0362	1.0655	1.0206	1.0466	1.0064	0.9822	0.9688	0.9991	1.0095	1.0570	1.0554	1.0567	0.9964	0.9766	1.0419	0.9313	1.0115	1.0214	1.1376	1.0402	1.0463	1.0372	1.0657	0.9441	1.0824	1.0285
QG37_07939	1.0500	0.9558	1.0415	1.0937	0.9560	1.0388	1.1401	0.9953	1.0215	0.9226	0.9515	1.0419	1.0544	1.1335	1.0346	0.9967	0.9058	1.0490	1.0678	1.0547	0.9712	1.0343	1.0226	1.0920	0.9585	1.1289	1.0217	0.8828	1.0035	1.1070	1.0639	1.1177	0.9819	1.1615	1.0798	1.0221	1.0810	1.0445	1.1232	1.0574	1.0872	1.0425	1.0528	1.0674	1.2074	1.0536	1.0563	1.1166
QG37_07940	1.0801	0.9828	1.2477	0.9699	1.0486	1.0475	0.9965	0.9552	1.0589	1.1256	1.0349	0.9713	1.0431	0.8743	1.0523	1.1821	0.9387	0.9869	0.9973	1.1005	1.0780	1.0532	0.9989	0.8831	0.9288	0.8373	0.9895	1.0720	1.1397	1.0503	1.1787	1.0142	1.1547	1.1286	1.0446	1.0651	1.1688	0.9656	1.3190	1.0651	1.0497	1.0730	1.1469	0.9754	1.1219	0.9436	1.1080	0.9436
QG37_07941	1.0294	0.9160	0.9799	0.9175	0.9444	0.9979	0.9246	0.9442	0.9522	1.0266	0.9586	0.9522	0.9720	0.9477	0.9176	0.9474	0.9419	0.9387	0.9376	0.9861	0.9416	0.9389	0.9058	0.8913	0.9785	0.9157	0.9713	0.9617	0.9194	1.1482	1.0625	0.9450	0.8787	0.9546	0.9349	0.9520	0.9848	0.9616	0.9418	0.9069	0.9725	0.9122	0.9647	0.9038	1.0068	0.9483	0.9740	0.9876
QG37_07942	1.1347	1.0876	1.0575	0.9710	1.0585	1.1084	1.0769	1.0779	1.0568	1.1170	1.0681	1.0664	1.0551	1.0135	0.9152	0.9939	0.9690	1.0193	1.0009	1.0627	1.0368	1.0060	0.9905	1.0751	1.0649	1.0387	1.0537	1.0430	1.0799	0.9955	1.0329	0.9931	1.0901	1.0488	0.9844	1.0173	1.0376	0.9854	1.0512	1.0116	1.0328	1.0211	0.9925	1.0647	1.0143	1.0178	1.0386	0.9778
QG37_07943	1.2877	1.2227	1.3331	0.8749	1.1488	1.1276	1.0334	0.9619	1.0398	1.1216	1.1084	1.1261	1.0888	1.0542	0.8879	0.8724	1.0430	0.9843	0.9314	1.0423	1.0313	1.0856	0.9065	0.9585	1.0084	0.9772	1.0543	1.0942	1.1761	0.9648	1.0347	0.9549	1.0872	1.0307	0.9124	1.0172	0.9088	0.9468	0.8626	0.8849	0.8566	0.9598	0.9691	0.6629	0.8621	0.8372	0.9143	0.8221
