GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_01685	124.52	122.93	72.08	67.83	101.40	107.39	109.19	105.45	123.98	103.66	86.81	106.17	92.24	103.53	104.97	112.07	139.26	143.13	134.17	108.61	119.37	114.68	120.67	96.47	121.93	148.52	100.92	126.18	107.15	30.77	75.47	123.41	127.76	108.15	111.28	95.22	105.17	107.61	86.78	118.61	138.78	126.23	92.38	83.73	115.12	110.95	102.18	140.92
QG37_01686	130.76	126.21	67.65	69.72	109.80	93.72	113.50	107.67	123.36	107.59	83.60	86.45	83.89	107.70	88.06	111.35	140.08	158.29	136.66	102.48	113.43	115.51	120.71	95.19	119.34	138.22	97.82	120.70	96.83	30.93	75.25	114.91	128.92	106.69	107.45	82.61	90.52	106.55	74.41	112.75	136.89	116.10	99.93	94.17	115.56	99.43	99.22	138.84
QG37_01687	67.50	57.70	32.60	35.57	58.43	59.42	49.43	46.34	61.02	46.10	43.82	48.07	38.62	50.83	37.28	53.30	61.63	57.71	55.98	56.20	58.02	74.89	55.93	49.24	58.59	58.85	41.08	51.76	45.16	11.72	30.86	42.77	76.19	70.08	48.30	36.97	45.90	48.03	37.84	53.82	50.61	48.76	28.12	49.63	86.99	94.88	80.72	103.27
QG37_01688	96.67	92.18	53.15	56.21	73.04	90.48	82.86	78.68	102.01	67.49	64.40	69.89	74.41	89.30	71.85	91.40	91.21	113.92	96.87	82.33	85.21	89.76	88.28	89.60	74.56	90.25	58.62	93.22	65.61	18.29	49.13	75.54	69.56	100.06	68.35	48.40	67.56	77.58	48.83	66.81	90.16	78.24	53.81	48.56	47.55	50.44	53.02	55.86
QG37_01689	63.26	68.45	43.11	51.72	65.66	56.73	69.00	70.64	85.21	63.58	59.18	53.56	61.19	74.04	80.54	61.98	82.43	82.12	80.15	66.43	78.03	69.40	86.79	60.11	77.23	101.21	61.07	82.45	65.39	14.00	37.95	74.76	68.26	75.80	60.64	44.35	47.97	64.03	39.50	53.15	76.07	67.99	60.07	45.32	49.79	61.21	59.05	63.95
QG37_01690	106.82	110.11	73.70	54.01	114.11	93.58	118.49	112.22	116.35	94.80	88.44	99.81	84.73	88.43	121.47	111.78	119.46	118.32	136.61	102.06	113.67	110.75	126.59	87.40	117.94	127.63	88.79	128.90	94.10	33.44	60.68	126.95	111.81	124.59	83.17	66.43	88.00	89.52	61.45	108.11	130.20	117.08	101.13	91.55	91.81	91.35	93.04	145.82
QG37_01691	109.25	116.58	55.41	62.54	89.08	105.40	87.81	104.34	105.72	88.32	78.98	87.36	85.28	101.74	96.19	99.45	133.39	134.32	119.63	97.98	108.46	112.63	113.27	97.72	110.65	116.21	87.86	108.49	82.03	25.63	61.55	105.66	117.89	96.69	96.19	86.73	87.28	97.44	84.79	107.70	120.26	115.25	89.38	84.34	108.24	96.51	91.15	128.70
QG37_01692	114.55	124.70	63.76	58.98	98.28	102.80	99.39	97.32	130.85	102.23	81.58	85.64	93.00	90.72	98.06	116.00	134.32	140.79	116.51	103.62	110.72	104.71	116.05	97.73	104.74	117.59	94.85	109.48	86.14	22.99	62.98	109.49	113.21	117.04	93.89	89.11	97.01	99.88	82.47	109.01	131.81	114.86	85.87	81.29	109.21	94.15	89.04	120.10
QG37_01693	111.11	139.28	70.16	74.03	104.39	103.37	107.32	109.58	106.42	107.73	82.47	106.64	78.08	100.50	106.92	113.81	153.65	173.55	131.75	116.85	129.38	129.47	129.54	115.69	126.51	142.36	90.60	114.43	103.89	28.31	78.44	112.76	133.91	120.91	113.08	87.30	95.45	124.46	100.96	126.06	129.81	125.28	88.36	92.63	98.62	91.30	92.62	127.78
QG37_01694	134.78	127.59	54.67	75.49	118.37	95.08	121.87	104.92	118.58	95.74	73.70	91.15	73.42	108.22	109.50	99.50	146.47	167.33	129.12	120.96	120.67	132.63	138.90	122.14	132.27	155.23	83.56	128.89	121.68	32.83	73.58	124.94	142.92	104.94	127.51	94.22	106.14	120.27	95.62	132.12	133.63	127.60	91.96	101.15	100.44	110.09	92.86	143.31
