GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07879	78.56	91.29	54.91	46.76	69.89	72.60	69.32	89.67	80.46	72.02	67.57	69.14	61.43	65.02	60.66	74.29	100.54	84.43	104.94	71.30	82.74	91.63	91.56	64.38	87.97	103.95	70.57	102.38	89.57	23.11	48.79	93.66	87.59	79.08	83.64	65.92	77.25	66.98	56.34	78.41	90.82	81.29	66.75	47.18	58.81	51.18	45.75	64.74
QG37_07880	104.73	99.31	61.91	60.66	100.50	94.50	92.68	104.15	100.48	88.86	76.38	81.40	80.77	95.00	90.87	103.14	116.56	127.66	119.10	100.48	109.04	104.08	115.26	85.41	113.58	127.73	88.34	111.47	83.10	21.44	61.35	105.71	114.30	91.73	92.68	80.35	79.04	93.91	86.44	108.03	131.20	106.17	82.47	80.88	97.78	98.95	88.10	121.33
QG37_07881	111.37	112.01	59.50	69.15	105.44	99.20	105.47	106.65	111.89	102.09	81.77	93.74	92.34	109.10	101.66	108.53	124.15	135.44	118.73	89.47	108.81	106.90	126.85	98.12	106.35	123.52	86.02	117.69	93.03	28.55	61.68	113.44	127.60	106.78	108.13	84.86	100.78	93.43	99.09	117.37	119.43	112.27	84.74	82.75	112.26	104.35	94.25	137.21
QG37_07882	120.20	125.41	60.61	74.30	99.11	97.43	101.91	113.38	130.47	86.77	89.87	85.63	97.10	87.43	95.52	106.25	136.85	149.84	135.09	106.63	121.14	128.17	126.44	99.69	126.27	133.84	88.24	112.04	89.26	29.95	67.14	106.78	135.83	98.31	102.54	78.69	93.48	102.33	89.37	104.72	119.45	98.98	89.38	77.12	111.52	97.56	88.98	126.15
QG37_07883	79.12	75.07	50.48	43.53	61.84	71.93	74.95	74.49	86.66	65.07	50.27	58.71	56.02	64.97	85.77	70.96	89.12	105.93	88.22	74.15	84.84	81.25	91.01	73.58	82.57	103.45	65.58	87.20	45.61	24.81	46.01	84.89	92.38	82.00	73.74	66.34	65.07	80.83	55.52	91.17	93.72	76.61	69.40	73.97	77.50	74.00	75.22	111.42
QG37_07884	91.73	93.09	51.76	64.13	87.64	94.66	84.03	95.82	96.88	80.14	75.70	70.93	76.40	85.21	83.67	97.02	112.24	112.82	96.11	76.55	89.61	89.75	109.85	87.77	92.71	108.70	76.05	102.01	74.94	22.34	63.62	91.38	94.46	80.01	100.76	82.01	82.17	90.27	73.87	107.28	98.65	85.86	70.89	83.15	89.69	75.30	76.63	108.87
QG37_07885	116.46	109.48	63.22	70.08	103.08	102.07	102.99	103.68	126.77	101.93	84.48	92.05	89.21	99.19	97.89	122.77	132.89	147.80	137.28	105.23	120.34	114.99	122.58	100.91	117.97	124.34	94.52	117.65	100.50	24.03	70.96	118.09	139.49	116.16	115.98	88.35	110.08	110.77	96.19	130.58	133.54	128.55	92.28	94.84	115.09	111.67	99.84	147.05
QG37_07886	108.99	109.39	57.52	64.19	94.22	97.63	79.10	96.01	111.74	108.48	73.65	84.75	82.30	95.39	100.52	103.73	129.17	136.11	139.22	96.34	109.65	102.55	110.00	101.21	110.69	123.05	80.71	107.85	81.00	23.86	62.95	100.77	108.05	98.44	99.30	81.08	98.27	107.54	83.49	123.83	142.42	121.34	79.35	90.86	101.25	110.69	78.84	136.10
QG37_07887	90.60	99.37	53.33	73.14	87.18	91.52	86.70	89.79	95.88	95.83	67.31	79.58	78.11	83.43	91.08	90.18	113.83	125.04	116.74	94.88	87.40	91.94	111.67	96.62	90.85	121.10	73.50	95.58	86.62	26.78	54.57	97.94	90.23	86.62	94.57	79.01	79.57	83.96	78.91	93.10	114.34	101.11	83.10	66.48	102.41	90.40	75.84	117.04
QG37_07888	95.75	107.66	64.92	74.63	96.66	101.54	105.01	101.52	103.90	89.86	82.62	82.78	94.56	108.28	107.59	101.16	136.01	139.58	128.00	96.02	109.43	113.11	121.52	111.13	109.81	114.69	87.51	110.84	80.60	27.77	66.61	116.83	114.51	104.13	114.86	94.74	116.86	106.93	84.94	114.31	137.50	115.09	96.16	93.62	110.98	110.70	98.40	124.70
