GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06821	84.51	61.03	38.78	32.04	55.23	53.30	64.96	56.94	60.07	45.86	49.11	43.68	57.77	46.90	67.40	52.34	71.18	67.99	64.43	55.81	50.27	55.94	62.22	53.01	73.28	65.49	43.66	66.91	39.06	20.00	48.87	68.02	97.62	62.31	53.71	39.93	53.28	58.82	44.69	60.70	77.20	62.18	50.18	41.93	55.24	57.37	48.93	88.96
QG37_06822	97.20	87.21	51.77	64.38	73.34	69.04	84.49	87.52	92.43	84.67	66.79	76.15	68.07	81.01	79.28	78.91	111.03	123.68	110.16	91.21	87.02	102.46	119.87	69.54	93.17	98.18	95.90	88.93	70.98	16.91	54.28	95.26	116.90	84.53	82.51	68.96	84.72	84.32	62.97	105.78	97.59	109.33	70.96	68.39	83.06	103.88	71.61	125.69
QG37_06823	106.67	111.99	58.46	74.73	107.68	101.13	112.13	109.67	115.19	97.18	80.72	104.14	79.87	99.59	96.50	119.34	122.34	137.29	122.97	90.92	114.80	100.63	122.02	85.77	122.41	127.82	106.26	108.49	66.82	22.68	70.43	126.47	125.39	120.65	92.39	75.27	102.54	107.54	82.44	101.68	109.84	138.88	84.40	82.17	102.88	102.88	91.89	127.41
QG37_06824	113.97	102.88	65.46	49.57	90.98	97.59	82.77	97.52	115.47	89.01	80.29	93.87	77.52	85.65	91.98	107.11	149.01	131.90	109.99	103.83	106.23	103.17	124.05	90.06	107.67	134.55	86.48	100.21	84.69	23.43	65.03	101.32	14.96	110.20	77.53	68.25	80.22	100.09	73.48	125.09	134.20	96.58	95.14	84.38	99.97	94.96	83.36	141.15
QG37_06825	89.67	99.29	50.99	47.87	87.48	86.64	86.95	94.60	99.09	75.92	64.08	79.99	73.67	85.74	94.51	86.72	109.44	123.86	98.81	99.35	106.20	96.52	120.97	84.89	108.20	100.92	79.17	100.04	72.51	20.06	62.80	92.65	73.53	96.60	79.44	77.15	76.94	107.61	74.54	95.13	107.42	118.73	93.90	87.59	94.81	90.73	83.15	107.98
QG37_06826	65.18	99.51	37.34	45.79	88.61	83.33	65.09	75.97	76.43	63.39	68.00	71.88	65.61	82.06	73.10	90.97	104.48	108.92	98.49	83.03	102.28	77.62	89.45	73.92	89.13	78.14	77.91	78.26	66.69	15.57	49.69	65.92	90.70	75.93	96.70	72.95	63.46	91.72	72.71	83.13	113.00	83.97	65.84	66.89	73.71	84.72	59.45	85.21
QG37_06827	87.59	90.32	52.28	51.54	78.76	69.49	75.62	81.73	97.48	72.53	60.08	65.72	61.43	70.00	64.99	91.48	99.45	102.89	95.54	109.62	97.68	88.87	83.57	80.44	94.34	96.73	88.41	82.10	79.32	19.20	30.85	80.14	70.14	84.51	89.77	63.83	70.41	91.68	68.61	82.75	95.79	83.80	57.11	57.08	82.54	74.20	60.52	99.27
QG37_06828	69.89	78.47	50.08	56.23	69.94	67.80	74.33	73.51	111.46	60.93	51.88	59.67	64.85	68.38	63.96	83.43	86.33	77.93	79.61	86.90	83.49	81.35	94.44	67.41	90.74	91.04	77.16	75.04	72.29	16.14	30.89	76.13	68.71	68.85	77.26	52.38	66.78	81.72	62.78	85.51	79.44	88.86	67.89	57.81	71.55	82.81	64.23	93.77
QG37_06829	90.65	99.66	57.43	47.18	85.07	91.72	92.07	84.49	105.88	93.81	64.45	82.07	69.75	107.94	72.41	84.83	109.25	108.36	103.36	97.56	84.65	90.96	107.71	70.72	108.61	109.13	71.47	92.11	72.52	20.25	55.12	89.70	102.32	88.81	85.53	67.03	84.66	71.34	77.11	99.07	101.66	86.89	92.07	77.24	86.96	94.08	88.24	132.12
QG37_06830	99.58	86.13	42.85	40.45	70.23	73.68	66.03	69.93	96.97	75.71	61.80	69.04	57.79	75.73	75.46	83.82	97.19	104.41	91.05	89.52	79.37	82.30	96.46	62.32	84.67	83.97	59.97	82.13	66.88	22.48	45.64	76.02	90.75	89.06	77.60	66.03	63.19	84.43	70.49	82.44	99.58	85.09	57.41	57.19	88.16	69.30	80.50	93.39
