GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07011	0.7538	0.4076	0.3154	0.3619	0.3558	0.3724	0.3859	0.3729	0.3255	0.3525	0.3745	0.2538	0.3645	0.4538	0.4111	0.3101	0.3959	0.2771	0.3817	0.4219	0.5092	0.3811	0.3528	0.3419	0.3882	0.2986	0.3497	0.3747	0.2984	0.4520	0.3296	0.3575	0.3764	0.4933	0.4276	0.3679	0.3624	0.4203	0.3720	0.4549	0.3859	0.3617	0.3531	0.6302	0.4709	0.5110	0.4644	0.3991
QG37_07012	0.9657	1.0268	1.0539	0.8703	0.8569	0.8623	0.8441	0.9645	0.8732	1.0006	1.0652	0.8617	0.8852	1.0094	0.9487	0.9052	0.8467	0.9623	0.9698	0.8597	0.8699	0.9206	0.9273	0.9066	0.9508	0.8624	0.8224	1.0522	0.9624	0.6144	0.9136	0.7953	1.0086	1.0811	0.8657	1.1039	1.1263	0.8535	1.1190	0.8975	1.0230	0.9646	0.8918	1.0907	1.0098	1.0792	0.8332	0.8977
QG37_07013	1.1988	1.0634	1.1240	0.9614	1.0226	1.0915	1.0563	1.0374	1.0369	1.1263	1.0309	1.0433	1.0755	1.0527	0.9978	1.0924	1.0489	1.1327	1.0697	1.1031	1.0451	0.9816	1.1220	1.0422	1.0588	1.0376	1.0114	0.9750	1.1021	0.9709	0.9688	0.9786	0.9918	1.0089	1.0278	0.9803	1.0665	1.0470	1.0998	0.9253	1.0559	1.0832	0.9048	1.1692	1.0429	1.0358	0.9580	1.0398
QG37_07014	1.2047	1.0643	0.9417	1.0014	1.0450	1.0568	0.9513	0.9798	0.9946	1.0423	1.0197	0.9927	0.9141	0.9528	0.9593	0.8986	0.9791	1.0140	0.9502	0.9570	0.9079	1.0028	0.9940	0.9595	0.9968	0.9990	0.9160	1.0684	0.9871	0.9103	0.9456	0.9531	0.9728	1.0366	1.0199	0.9969	1.1422	1.0328	1.1200	0.9807	1.1067	0.9766	0.9748	1.0249	1.0359	0.9608	1.0231	1.0227
QG37_07015	1.0631	0.9911	0.9979	1.1100	0.9509	1.0549	1.0319	0.9524	0.8952	1.0856	0.8772	0.9856	0.9892	0.9605	0.9915	0.9113	1.0431	0.9100	1.0351	0.9730	0.9389	1.0119	0.9192	0.9103	0.9517	0.9489	0.9652	0.9562	0.9541	0.9103	1.0093	1.0212	0.9526	1.0488	0.8870	1.0271	0.9240	0.9824	0.9450	1.0172	0.9932	1.0622	0.9405	0.8989	0.8689	0.9934	1.0195	0.9489
QG37_07016	1.0803	0.9101	1.0116	0.8740	1.0134	0.8992	1.0374	0.9293	0.9055	0.9779	0.9080	1.0043	0.9884	1.0717	0.9052	0.8928	0.9204	0.9821	0.9703	1.0898	0.9878	0.9206	0.9399	0.8757	0.8771	1.0104	0.8523	0.9870	0.9967	0.9897	0.8113	0.9242	0.9983	0.9990	0.9753	0.9290	1.0078	0.9338	0.9296	1.0028	1.0375	0.9396	0.9571	1.0599	0.9608	0.9495	1.0372	0.9290
QG37_07017	1.1371	1.0046	0.9900	0.9517	0.9945	1.0628	1.0967	1.0535	0.9198	0.9854	1.0749	0.9621	1.0108	1.0962	0.8860	1.0398	1.0589	1.0081	1.0155	1.2031	1.0666	0.9963	1.1698	1.0765	1.0210	0.9380	0.9988	1.0173	0.9867	0.7975	0.9609	0.9277	0.9940	0.9864	1.0021	0.8873	0.9796	0.9520	0.9692	1.0289	0.9327	1.1317	0.9799	0.9074	0.9540	0.7814	1.0181	0.9963
QG37_07018	1.1809	1.1038	1.0580	0.9380	1.0005	1.0607	1.1499	1.0240	1.0898	1.2775	1.1940	1.1077	1.1251	0.9822	0.9901	1.0956	1.1314	1.0813	1.1579	1.2356	1.2466	1.0763	1.1549	1.1998	1.0588	1.0709	1.0553	1.2350	1.0652	0.7911	1.1361	0.9313	1.1131	0.9133	1.0745	0.9840	0.8837	0.9167	0.9827	1.2263	1.1784	1.1574	1.1246	1.1085	1.0137	1.0607	1.2458	1.1806
QG37_07019	1.2139	1.0829	1.1326	0.8986	1.0993	1.1957	1.1347	1.0781	1.0544	1.1602	1.0890	1.1018	1.0696	1.0001	1.0682	1.0936	1.0828	1.0953	1.0391	1.1286	1.1187	1.0172	1.0309	1.0081	0.9408	1.1924	1.0354	1.0538	1.0936	1.1197	1.0463	0.9467	1.0660	1.0601	1.0422	0.9318	0.9952	1.0269	1.1318	1.0841	1.1356	0.9975	0.9732	1.0758	1.0398	1.0782	1.0064	1.1521
QG37_07020	1.1271	1.1277	1.0401	1.1688	1.0581	1.0298	1.0612	1.0132	1.0490	1.1439	1.1505	1.0123	1.0037	0.9837	0.9481	0.9812	1.0581	0.9670	1.0014	1.1229	1.1030	1.0742	0.9677	1.0633	1.0570	1.0701	1.0971	1.0520	1.0854	0.9363	1.1025	1.0899	0.9617	0.9045	1.0995	1.1381	1.0989	0.9928	1.1815	0.9389	1.0870	0.9847	1.0085	1.1283	1.0209	1.1000	1.0740	1.0231
