GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07313	160.63	169.18	93.69	93.55	135.28	131.37	123.93	121.93	135.03	125.12	102.87	117.37	123.62	113.56	119.09	125.10	159.77	175.72	157.76	143.84	126.69	128.69	138.80	126.45	136.16	172.84	126.01	165.37	143.73	36.00	80.55	149.68	161.86	129.27	130.03	98.29	123.32	116.77	104.23	127.31	164.52	134.64	96.29	99.24	129.61	124.75	118.19	169.33
QG37_07314	145.54	154.31	90.63	89.89	134.98	132.56	119.64	137.58	134.94	123.00	121.80	113.53	109.85	114.62	105.76	111.44	162.22	167.36	149.30	136.28	127.49	133.64	142.71	105.69	125.94	149.84	121.05	154.13	118.53	36.35	85.89	142.88	145.18	141.11	114.43	97.14	122.93	116.87	108.57	124.14	156.50	136.77	105.89	90.99	135.89	119.73	100.68	155.35
QG37_07315	158.90	146.72	86.82	76.42	145.79	135.65	138.46	124.28	152.95	137.54	105.90	121.09	124.99	109.63	118.85	115.96	160.43	183.85	160.09	134.00	124.48	150.29	139.43	120.40	148.18	176.53	127.08	153.30	125.42	37.28	83.16	155.31	161.38	148.23	128.67	92.13	134.10	137.60	100.32	143.10	157.08	156.64	114.12	101.68	131.61	129.15	109.06	172.26
QG37_07316	150.81	150.35	92.31	77.84	125.62	110.69	115.81	126.89	132.05	143.61	101.08	129.92	116.85	108.01	95.51	116.68	152.47	153.16	135.28	129.45	118.46	121.32	152.42	124.77	148.67	165.18	108.68	155.89	119.05	35.96	97.81	139.97	149.94	133.36	117.80	82.76	116.44	123.68	91.68	127.61	151.80	140.87	103.35	94.37	125.20	135.21	108.27	162.84
QG37_07317	130.38	143.34	82.15	80.57	115.08	116.85	117.94	116.43	124.99	108.54	97.97	99.40	113.41	104.88	107.57	128.28	139.08	152.82	131.51	128.99	121.03	125.11	127.07	108.73	128.79	152.14	102.46	142.64	109.97	31.45	67.23	127.21	155.34	117.05	107.26	98.38	108.92	113.05	100.70	120.83	145.96	123.66	93.37	91.40	126.03	116.98	97.92	152.57
QG37_07318	140.20	132.09	74.47	62.68	113.07	104.34	111.70	107.37	120.58	99.78	82.60	87.77	99.98	88.72	97.92	100.20	122.40	135.58	130.11	107.05	97.49	122.12	126.91	96.49	113.42	138.80	99.77	117.04	117.65	25.51	68.10	122.33	144.83	97.39	101.75	86.37	100.95	102.65	80.98	112.74	124.83	106.21	82.36	72.72	112.24	101.14	98.98	130.35
QG37_07319	22.99	72.66	43.74	30.30	54.96	64.98	66.29	67.20	72.17	62.69	60.19	60.53	58.97	49.45	54.28	61.98	86.14	67.80	76.23	63.17	61.30	66.28	72.04	53.62	61.00	94.46	52.29	70.87	54.58	15.82	35.71	71.01	115.89	62.40	64.78	48.60	59.48	64.08	42.96	79.14	70.90	74.68	48.92	53.88	75.19	54.16	60.38	81.30
QG37_07320	92.45	122.59	62.97	64.74	94.59	116.07	89.99	105.07	106.54	96.90	79.89	88.49	80.60	98.49	88.93	97.80	108.92	113.29	111.16	97.34	77.34	104.17	106.86	98.80	110.40	119.01	99.72	112.12	83.70	24.68	59.15	90.83	151.94	107.88	107.75	79.15	99.56	112.35	62.47	107.09	105.95	91.80	65.49	64.43	71.77	99.58	69.95	102.71
QG37_07321	140.90	135.19	79.05	77.49	118.57	113.65	117.53	118.67	136.16	119.34	99.94	110.50	110.13	100.99	111.25	116.38	144.44	157.61	139.77	124.32	116.78	121.60	140.93	105.96	128.80	152.01	99.26	137.88	113.08	29.29	78.74	136.92	143.15	121.01	103.71	101.55	104.65	115.46	106.87	126.35	139.33	126.44	109.68	92.95	111.13	118.48	99.28	142.04
QG37_07322	145.72	144.28	83.63	77.10	127.47	130.07	115.85	135.23	142.57	125.29	101.64	134.55	112.58	118.35	111.70	124.90	154.41	159.57	149.76	148.65	138.00	127.91	145.13	120.67	140.45	175.86	115.76	150.58	132.22	27.56	82.04	135.05	154.40	117.45	117.99	105.40	113.90	112.33	94.94	136.14	153.79	143.52	94.79	94.75	118.56	126.37	105.58	148.87
QG37_07323	118.28	129.44	72.18	63.18	106.11	121.07	118.34	105.94	127.67	117.74	96.29	93.97	96.84	95.28	90.66	111.89	139.01	121.58	121.37	113.70	111.18	131.91	129.71	95.96	125.34	148.94	112.51	126.71	110.58	34.33	89.49	129.25	132.54	123.30	91.97	76.32	97.05	93.64	98.03	103.56	109.83	125.88	93.66	67.65	107.80	118.32	97.79	98.84
QG37_07324	120.85	75.05	39.83	29.54	65.79	73.22	57.87	76.14	80.77	70.65	54.98	64.51	53.82	52.76	56.53	75.44	75.37	82.18	73.79	71.37	62.42	76.67	70.78	55.71	88.87	81.50	65.09	89.54	61.34	17.20	37.59	69.47	79.22	89.88	67.47	55.08	68.56	75.20	48.56	77.16	83.36	93.41	77.26	49.37	73.09	70.12	54.21	97.91
QG37_07325	146.75	155.80	82.10	76.12	132.20	127.86	122.08	131.20	135.92	140.36	107.43	126.92	118.69	104.80	117.51	118.23	152.39	165.46	150.45	133.03	128.44	130.40	141.23	117.94	145.38	175.03	111.11	154.60	131.17	37.42	74.05	137.84	157.16	130.96	110.47	91.47	118.06	120.92	106.29	130.66	155.17	135.22	108.83	91.46	119.19	126.54	103.00	151.39
