GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_02887	74.83	63.59	42.73	40.92	62.00	68.30	58.15	61.95	51.88	59.57	34.54	65.21	54.09	69.71	50.97	53.33	83.59	76.07	82.19	42.26	58.08	62.55	64.06	46.02	79.55	84.73	55.10	79.66	48.30	19.94	29.86	56.45	41.81	70.57	62.19	48.18	57.05	54.94	45.77	80.54	70.51	56.00	55.13	29.80	53.39	70.29	59.76	65.19
QG37_02888	112.59	114.69	72.50	74.94	112.82	108.44	120.10	102.75	139.12	106.50	100.12	84.36	77.84	110.56	103.26	102.93	122.18	125.61	114.38	112.06	121.21	106.81	140.42	112.34	119.90	139.27	106.71	136.67	91.78	24.10	68.59	128.24	151.83	117.62	108.18	73.46	112.61	95.91	92.21	105.79	112.00	129.70	90.57	75.35	102.53	87.08	102.98	110.73
QG37_02889	122.82	134.17	65.67	64.89	94.65	112.74	105.79	104.48	128.89	105.58	95.41	87.53	89.24	115.38	97.74	95.86	127.81	124.56	130.96	116.93	107.80	109.41	112.35	86.45	112.93	138.56	85.17	112.93	98.85	34.29	57.62	116.35	117.04	96.59	111.53	92.79	105.23	103.76	102.02	103.65	135.51	109.45	84.69	76.81	98.64	91.88	80.89	111.06
QG37_02890	133.15	127.93	74.17	76.14	111.29	123.29	105.16	101.77	116.09	102.35	82.06	87.47	108.89	105.64	95.70	105.64	139.64	137.40	132.28	114.02	115.79	104.30	123.16	96.87	108.85	128.22	88.54	128.51	81.84	21.07	67.07	116.38	121.28	101.86	98.34	91.87	102.16	99.05	77.89	119.42	129.81	106.17	79.49	97.90	102.77	102.41	96.41	121.73
QG37_02891	142.73	137.64	77.49	76.72	133.50	118.98	129.68	127.38	132.68	119.04	107.82	106.38	101.89	109.14	101.89	123.14	151.28	170.43	143.09	126.81	118.53	127.46	137.80	111.30	122.98	163.05	102.09	135.56	109.63	28.42	72.23	129.38	133.96	121.18	108.46	94.43	114.80	111.85	87.73	126.59	153.47	134.67	93.22	94.97	114.93	111.23	97.84	128.14
QG37_02892	134.77	148.62	80.55	69.16	120.33	104.72	140.60	107.48	139.94	124.04	112.68	116.55	121.71	97.50	113.03	126.77	158.14	171.77	141.18	126.51	125.62	122.62	150.74	123.14	147.23	160.14	122.05	142.21	133.71	47.28	77.16	144.16	150.80	121.70	114.53	110.10	100.25	102.87	103.44	135.84	139.13	137.44	100.09	94.97	149.38	108.60	103.55	138.60
QG37_02893	139.42	145.78	84.16	48.35	125.52	121.75	125.30	107.83	138.51	125.65	111.11	96.53	90.81	96.91	99.59	116.48	147.48	163.61	149.45	121.16	128.52	132.56	137.81	109.49	130.00	166.78	107.91	143.34	133.69	32.35	83.49	143.10	156.02	136.02	96.99	94.05	127.54	108.23	103.52	118.57	166.32	145.12	97.33	92.11	124.57	110.24	116.68	133.34
QG37_02894	146.00	140.83	87.33	82.96	135.17	130.58	126.74	132.68	142.43	128.69	105.12	118.01	121.19	109.52	118.58	127.91	160.88	173.19	153.28	138.43	141.02	142.99	146.86	117.72	135.63	162.10	112.07	156.68	128.25	36.96	81.16	148.28	148.89	131.94	125.27	105.44	112.22	116.03	110.58	133.43	153.67	146.93	108.07	99.11	135.74	125.86	116.55	151.63
QG37_02895	143.91	139.55	75.90	77.17	123.86	119.88	116.23	116.40	124.20	115.55	93.45	111.12	109.28	109.21	101.64	126.40	145.91	165.52	139.76	132.56	129.57	125.67	134.00	110.87	130.93	156.10	102.25	139.94	108.85	30.17	78.81	135.14	140.26	132.06	115.03	92.70	108.05	121.58	90.18	125.98	144.30	131.68	91.21	90.03	108.19	119.79	104.06	146.65
QG37_02896	143.43	143.63	73.39	80.13	121.35	120.24	114.30	122.79	138.44	117.74	101.55	91.15	108.80	108.18	110.44	110.80	155.85	168.14	144.38	136.82	132.63	128.31	145.92	115.02	133.00	166.61	107.98	127.56	128.67	34.23	76.30	138.33	146.94	117.77	111.67	95.42	113.89	120.76	102.85	123.45	146.49	130.22	100.30	94.21	114.63	132.51	103.56	151.19
