GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06939	116.81	120.97	71.68	67.32	108.86	111.36	111.26	106.79	122.41	97.29	83.86	92.01	99.23	94.89	98.97	104.28	125.53	128.09	123.46	110.35	96.98	103.75	102.20	89.80	121.91	133.17	96.08	118.29	101.99	32.09	61.36	113.74	129.42	118.45	99.57	90.98	103.60	103.36	92.05	100.91	125.87	118.47	96.12	78.41	110.97	121.98	97.76	142.66
QG37_06940	116.27	127.50	59.76	67.63	106.18	116.01	118.03	130.28	130.52	106.63	96.05	108.44	108.06	102.73	96.99	126.82	129.01	142.55	128.94	114.46	114.33	122.58	114.94	100.93	118.20	165.55	106.99	154.75	92.62	28.97	77.61	129.22	143.37	118.47	100.75	98.72	98.63	111.09	101.28	108.39	133.78	129.50	99.20	86.22	119.37	112.84	84.67	137.90
QG37_06941	133.54	128.45	60.85	67.09	96.26	107.89	119.38	97.21	137.83	100.16	96.78	91.53	97.06	94.07	104.89	94.19	122.86	132.26	133.85	111.81	100.15	102.25	141.47	89.92	124.08	166.34	100.86	119.58	95.34	25.27	71.60	100.91	138.50	111.39	109.12	94.19	106.29	106.11	83.66	111.96	129.04	130.06	86.43	93.93	118.93	107.17	90.73	135.57
QG37_06942	140.68	129.77	75.53	75.59	106.64	124.63	123.08	119.90	155.45	109.52	99.14	92.25	110.26	86.51	112.54	99.17	147.82	151.72	149.53	113.16	108.75	106.30	150.21	98.11	138.01	188.19	94.75	142.10	108.25	34.67	69.41	122.10	140.77	119.23	102.33	96.68	94.61	111.04	77.70	119.89	142.32	139.40	93.18	80.79	107.08	105.32	86.25	128.16
QG37_06943	288.82	294.61	151.21	150.18	229.13	241.46	243.68	235.87	279.86	228.82	194.89	201.94	219.36	218.92	212.40	230.32	291.43	278.99	295.58	249.33	241.76	241.49	272.56	214.29	263.61	293.03	216.83	261.53	217.15	76.23	156.60	266.34	355.59	282.44	245.76	197.47	249.96	267.78	194.50	302.08	289.40	318.83	219.60	226.46	295.80	281.47	272.15	387.59
QG37_06944	107.70	104.99	69.27	68.60	96.69	102.67	100.79	92.06	109.48	89.29	83.47	73.64	89.99	95.94	88.12	103.82	124.67	126.63	110.63	105.36	98.84	101.63	120.51	79.55	105.06	122.68	86.83	100.97	88.91	21.30	64.07	99.74	117.06	99.15	98.30	81.85	89.88	105.51	80.53	108.07	128.65	114.99	85.61	78.26	98.74	95.63	85.31	122.30
QG37_06945	112.22	113.55	76.42	81.29	116.59	106.77	101.75	124.65	128.07	121.77	92.35	95.05	90.56	109.45	101.62	119.08	158.59	144.80	137.23	139.47	123.58	117.24	117.68	109.21	131.66	130.91	95.72	145.36	96.85	32.31	76.81	127.00	125.00	104.37	109.42	98.12	119.73	110.57	88.56	118.10	135.87	124.10	98.54	89.99	120.86	122.60	100.54	143.06
QG37_06946	111.26	111.62	67.30	72.76	104.97	93.92	100.48	109.15	113.31	99.00	81.96	79.89	89.46	99.53	98.42	91.79	123.00	135.52	121.69	111.42	108.39	100.22	106.54	98.82	120.09	129.07	79.33	111.40	94.50	26.41	57.80	113.06	113.55	113.12	106.65	85.95	99.43	95.60	87.07	112.74	127.31	113.53	88.53	92.93	96.94	108.45	100.54	132.25
QG37_06947	82.16	103.05	60.84	60.93	99.84	75.87	103.91	90.22	98.91	80.33	78.70	83.57	63.94	95.38	82.89	84.27	129.38	123.39	116.30	91.15	94.40	99.78	104.78	87.69	96.21	111.15	86.12	101.57	83.38	18.11	53.41	117.98	108.86	120.97	97.05	74.32	88.62	88.02	70.65	105.12	116.66	112.31	76.68	78.58	96.75	102.98	104.33	125.76
QG37_06948	115.05	106.97	59.02	65.43	96.05	90.97	89.84	108.34	105.99	91.14	86.24	99.42	95.23	106.43	95.35	105.42	142.08	138.92	111.60	104.55	95.30	104.81	124.33	93.10	110.39	133.78	98.22	124.81	94.93	19.91	67.00	116.61	106.70	131.92	109.98	79.06	93.85	105.85	89.23	105.49	127.39	112.27	84.27	78.32	105.25	107.00	107.32	131.46
