GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_03909	0.2794	0.4608	0.4931	0.4928	0.4075	0.4996	0.4984	0.4301	0.4721	0.4643	0.5571	0.3714	0.6016	0.6363	0.4538	0.4802	0.5308	0.4634	0.4363	0.5262	0.5315	0.5252	0.4878	0.4247	0.4947	0.4543	0.4667	0.4592	0.4776	0.6726	0.6525	0.3780	0.6695	0.5118	0.4880	0.4199	0.4910	0.5833	0.4313	0.5735	0.5879	0.5659	0.4880	0.8373	0.6631	0.7475	0.6870	0.6302
QG37_03910	0.6883	0.6387	0.7738	0.6523	0.7099	0.7739	0.9255	0.7133	0.6345	0.7338	0.8948	0.8452	0.8327	0.7889	0.7805	0.7403	0.8484	0.7438	0.7825	0.7784	0.9224	0.7429	0.8221	0.6802	0.8008	0.8508	0.7238	0.6202	0.7464	0.8630	0.8574	0.7493	0.8527	0.9350	0.8446	0.8113	0.7864	0.8169	0.7607	0.8447	0.9924	0.7586	0.7290	1.0122	0.8581	0.8567	0.8170	0.7616
QG37_03911	0.8019	0.8869	0.8987	0.8641	0.7704	0.8669	0.8380	0.7542	0.8465	0.8175	0.9042	0.8524	0.8392	0.7759	0.8264	0.9023	0.8675	0.8472	0.8203	0.7931	0.8394	0.7650	0.9104	0.7562	0.7849	0.8049	0.7602	0.7806	0.8093	0.6414	0.8119	0.7603	0.8226	0.7853	0.8862	0.9015	0.8777	0.8491	0.8331	0.7822	0.8310	0.8579	0.7500	0.8421	0.8258	0.8109	0.8817	0.8861
QG37_03912	0.7757	0.6725	0.6363	0.4823	0.5795	0.6428	0.5897	0.6568	0.7441	0.5924	0.6071	0.5244	0.6727	0.5583	0.4550	0.6460	0.6276	0.5497	0.7090	0.6233	0.7025	0.6762	0.6164	0.5964	0.5574	0.5463	0.6808	0.5435	0.5421	0.6417	0.3645	0.5713	0.7326	0.7821	0.6760	0.6316	0.5845	0.6645	0.6349	0.6431	0.6516	0.7960	0.6575	0.5225	0.6013	0.5212	0.5940	0.4567
QG37_03913	1.0617	1.0071	1.0225	1.0364	1.0116	0.9519	1.0394	1.0085	1.0007	1.0287	0.9897	1.0088	1.0229	1.0291	0.9005	1.0325	0.9796	0.9970	1.0728	1.0041	1.0035	0.9842	0.9687	1.0290	1.0446	0.9391	0.9219	0.8897	0.9616	0.8766	1.0083	0.9576	0.9925	0.9582	0.9396	1.0274	1.0585	1.0207	1.0572	0.9756	1.0351	1.0281	0.9947	1.0563	0.9830	0.9444	0.9849	0.9875
QG37_03914	0.8411	0.6432	0.7156	0.9496	0.7473	0.7977	0.7189	0.8272	0.8128	0.8664	0.7102	0.6974	0.8288	0.7533	0.8901	0.9189	0.7037	0.7933	0.7030	0.6685	0.8350	0.7192	0.7368	0.7827	0.6545	0.6633	0.6904	0.6899	0.7075	0.6499	0.6752	0.6939	0.8206	0.8039	0.7343	0.8352	0.7722	0.7333	0.7106	0.7719	0.8065	0.7423	0.7834	0.9688	0.7032	0.7894	0.7292	0.7648
QG37_03915	0.7737	0.6329	0.8108	0.7973	0.7237	0.7542	0.7065	0.7194	0.7310	0.6859	0.7472	0.7410	0.7994	0.7986	0.8172	0.9122	0.7546	0.9295	0.7808	0.7169	0.7631	0.7387	0.7542	0.7588	0.8135	0.6437	0.7528	0.6866	0.7461	0.5699	0.6651	0.7937	0.6530	0.7494	0.7956	0.9257	0.7969	0.7724	0.7950	0.7739	0.8530	0.6849	0.7716	0.7022	0.7248	0.7458	0.6913	0.7681
QG37_03916	0.8285	0.7215	0.7658	0.9736	0.7002	0.9029	0.8357	0.8045	0.8451	0.6851	0.9348	0.7826	0.7991	0.8735	0.8520	0.9107	0.9001	0.8825	0.7947	0.7474	0.8676	0.8182	0.8620	0.8068	0.8483	0.7589	0.7744	0.7876	0.7522	0.7517	0.7166	0.7289	0.6681	0.9278	0.9149	0.7419	0.8280	0.8869	0.9425	0.8444	0.8841	0.7022	0.7045	0.7861	0.6975	0.8615	0.7966	0.7613
QG37_03917	1.1870	1.0603	0.8051	0.9980	1.1207	1.1118	1.0561	0.8930	1.0248	1.1362	1.3049	0.8563	0.9978	1.1385	0.9568	1.0579	1.0401	1.1623	0.9911	0.8790	1.0115	1.0919	0.9662	1.1050	1.0339	0.9881	1.1775	0.9946	0.8812	0.8651	0.9284	0.9810	0.9313	1.0802	0.9530	0.9100	0.9845	1.1091	1.0846	0.9723	1.1815	1.0368	0.9985	1.0388	1.1514	1.0100	1.1289	1.1264
QG37_03918	0.9847	0.8908	0.8676	0.8819	0.9010	0.9734	0.9659	1.0539	0.8549	0.8307	0.8143	0.9231	0.9093	0.8246	0.8210	0.9212	0.8832	0.8696	0.8687	0.9414	0.8169	0.9267	0.8015	0.9203	0.9259	0.9175	0.8906	0.8327	0.8427	1.4814	1.0301	0.8351	0.9551	0.9374	0.8924	0.8764	0.9503	0.8769	0.9512	0.9205	0.9566	0.8352	0.7893	0.7212	0.7449	0.8065	0.8027	0.8621
QG37_03919	0.8006	0.9789	0.8695	0.9993	0.9811	0.9931	0.7817	1.0179	1.0479	0.8562	0.9672	1.0712	1.0201	0.8909	1.0645	0.9928	0.9970	0.8305	1.0810	0.9838	0.8315	1.0583	1.0310	0.9991	0.9047	1.0843	0.8761	1.0457	1.0422	0.7448	0.9845	0.9502	1.1220	0.9559	0.8591	0.8549	1.1565	0.8860	1.1531	1.0766	1.2009	0.9751	0.9382	0.1262	0.1900	0.1585	0.2173	0.2167
QG37_03920	1.0705	0.9497	1.0054	1.1224	0.9829	1.0068	0.9636	0.9229	1.0271	1.0085	0.9263	1.0247	1.0073	1.0362	0.9917	1.0543	0.9778	0.9441	1.0029	1.0886	0.9464	0.8925	1.0341	0.8893	0.9485	1.0408	0.9493	0.9922	0.8716	1.0727	1.0046	1.0082	0.6974	0.8913	0.8684	0.9737	0.9514	0.8622	0.8819	1.0029	1.0084	0.9484	0.9270	0.7047	0.6022	0.7352	0.8228	0.7102
QG37_03921	1.0777	0.9322	0.9631	0.8783	0.9680	0.9321	0.9515	0.9562	0.8601	0.8326	0.9924	0.9961	1.1114	1.0431	1.0091	1.1002	0.8771	0.9733	0.9381	0.9288	1.0990	0.9160	1.0409	0.8670	0.8773	1.0351	0.7860	0.8845	0.8854	1.0264	0.8482	0.8954	1.0270	0.9084	0.9817	0.9440	0.9074	1.0050	0.8609	0.9185	1.0452	0.9867	0.9205	0.8510	0.8341	0.7982	0.9322	0.8644
QG37_03922	1.0043	0.9539	0.9315	0.9939	1.0195	0.9842	0.9430	0.9705	0.9324	0.9507	1.0272	0.8210	1.0659	0.9177	0.9313	0.9486	1.0599	1.0339	1.0413	0.9830	0.9409	1.0397	0.9804	1.0811	1.0190	0.9552	0.9994	0.9908	0.9950	0.7514	1.0754	0.8724	0.9225	0.9405	1.0924	0.9291	1.0040	0.9044	1.0061	0.9121	0.9741	0.9230	0.9789	1.0600	0.9590	0.9576	0.9217	0.9985
QG37_03923	0.7714	0.7888	0.7808	0.8943	0.7541	0.7868	0.8194	0.8098	0.9746	0.7274	0.9370	0.7465	0.7751	0.7400	0.8846	0.8200	0.7556	0.8374	0.8576	0.8717	0.9379	0.7867	0.7689	0.7735	0.7995	0.7585	0.7575	0.7792	0.7196	0.5768	0.6874	0.6195	0.8314	0.7881	0.8023	0.7796	0.9190	0.9305	0.8529	0.7677	0.8238	0.9042	0.7561	0.7875	0.7802	0.9303	0.8554	0.7714
QG37_03924	0.9237	0.8559	0.9425	0.9452	0.8046	0.9184	0.9493	0.8911	0.8029	0.8038	0.9420	0.7377	0.7703	0.8202	0.9047	0.9141	0.8418	0.7788	0.8479	0.7860	0.8707	0.8997	0.9112	0.8759	0.8719	0.8768	0.7392	0.7366	0.9310	0.8945	1.0383	0.8046	0.8875	0.7844	0.8944	0.8546	0.8731	0.9416	0.6703	0.7763	0.7829	0.7546	0.9311	0.8311	0.8931	0.8759	0.9082	0.8649
QG37_03925	0.8643	0.7474	0.7788	0.7973	0.7130	0.8238	0.7888	0.8003	0.8296	0.7829	0.8067	0.6415	0.7848	0.7981	0.7205	0.7706	0.7813	0.7785	0.7820	0.8282	0.8080	0.7370	0.7742	0.8178	0.8307	0.7946	0.7462	0.7340	0.7091	0.7796	0.7113	0.7789	0.8035	0.8771	0.8367	0.7956	0.8472	0.7625	0.7597	0.8248	0.8623	0.7108	0.7882	0.8791	0.7357	0.8440	0.8284	0.8114
QG37_03926	1.0121	1.0178	1.0455	0.9590	0.9552	1.0489	1.0113	1.0415	0.9666	1.0270	0.9477	0.9846	0.9619	1.0029	1.0046	0.9903	0.9785	1.0099	0.9489	1.0238	1.0132	0.9764	0.9567	0.8877	0.9301	0.9692	0.9808	0.8569	1.0080	0.9133	0.8781	0.9443	0.9676	0.9486	0.9108	0.9337	1.0437	0.9762	0.9774	0.9472	1.0306	0.9579	0.9119	0.9635	0.9560	1.0457	0.8539	1.0065
QG37_03927	1.1019	1.0405	0.9665	0.9452	1.1106	1.0560	1.1088	1.0268	1.0581	1.1025	1.0370	1.0428	1.0028	1.0117	1.0003	1.0262	1.0425	1.0673	0.9984	1.0225	1.0292	1.0193	1.0055	1.0050	0.9900	1.0041	1.0503	1.0822	1.0019	0.9839	1.1302	0.9524	1.0055	1.0186	1.0778	1.0493	1.1076	1.0101	1.1172	0.9975	1.0616	1.0086	1.0499	1.0384	1.1151	1.0881	1.0319	1.0601
QG37_03928	1.1463	1.0998	1.1086	0.9406	1.0591	1.0274	1.1812	0.9460	0.9996	1.0598	1.0695	1.1541	1.0584	0.8827	1.0718	1.0120	1.0774	0.9333	1.1575	1.1258	0.9480	1.1728	1.2310	0.9616	1.1812	1.0930	1.0719	1.0918	1.0524	1.1203	1.0458	1.0611	0.7685	1.1973	1.0212	0.9033	1.0950	1.0742	1.0643	1.1404	0.9743	1.2145	1.0827	0.7609	0.8176	0.7497	0.7783	0.8778
QG37_03929	1.1401	1.2044	1.1386	0.9439	1.1073	1.0399	0.9219	1.1271	0.9483	1.2641	1.1861	1.2396	1.2870	1.0953	1.0950	1.1751	1.0845	1.0488	1.0703	1.1429	0.9947	1.1722	1.0083	1.0987	1.3855	1.0809	1.1698	1.1353	1.1805	1.0634	1.0814	1.0179	0.9209	1.0529	1.2130	1.1830	1.1429	1.1080	0.9950	1.1815	1.1072	1.1181	1.1333	0.8067	1.0434	0.9189	0.8744	1.0135
QG37_03930	1.0273	0.9759	1.0707	0.8793	0.9496	0.9215	1.0940	0.9777	0.9882	1.0466	1.0843	0.9053	0.9952	0.9495	0.9686	1.1786	1.1326	1.0802	1.1775	1.0888	1.0057	1.1022	1.0162	0.9425	1.0149	1.0628	0.8991	1.0562	1.0151	0.9491	1.1153	1.0445	0.9988	0.9446	1.1731	1.0723	1.0311	0.9847	1.0580	1.0476	1.0479	1.1988	1.0257	1.0553	0.9813	0.9742	0.9711	0.9780
QG37_03931	1.1746	1.1016	1.2715	0.9850	1.1456	1.1249	1.0686	1.0850	1.2470	0.9305	1.1014	1.1139	1.0473	0.9853	1.0382	1.0308	1.0211	1.1807	1.1692	1.1332	1.1497	1.1955	1.1163	1.0460	1.0680	1.1157	1.0213	1.0121	1.0872	1.0512	1.0692	1.1016	1.0886	1.0679	1.0983	1.0154	1.0226	0.9511	1.0003	1.0054	1.1073	1.1397	1.0747	1.0828	1.0557	1.1344	1.0884	1.0467
