GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07782	1.5195	1.2958	1.3136	1.0656	1.3606	1.1549	1.2726	1.0742	1.2374	1.0801	1.2396	1.2694	1.2239	1.1668	1.1762	0.9954	1.1933	1.1531	1.1226	1.2751	1.2274	1.0371	1.1963	1.0400	1.1679	1.2645	1.2145	1.2294	1.3713	1.1701	1.0875	1.2021	1.2356	1.1442	1.3171	1.2954	1.2517	1.1346	1.2920	1.0244	1.2267	1.2502	1.0253	1.0835	1.1822	1.0842	1.1758	1.1819
QG37_07783	1.2400	1.1054	1.1543	1.0488	1.1387	1.0706	1.1539	1.1483	1.1347	1.2113	1.0907	1.1044	1.1041	1.0406	1.0736	1.0561	1.0390	1.0895	1.1147	1.1268	1.0463	1.0220	1.1416	1.0649	1.0118	1.0646	0.9980	1.0607	1.1005	1.0239	1.0332	1.0860	1.0597	1.0049	1.1550	1.1049	1.1358	1.0166	1.0671	1.0780	1.0358	1.0947	1.0478	1.0300	1.0861	1.0908	1.1123	1.0806
QG37_07784	1.0839	1.1755	1.2499	1.0594	1.1242	1.1468	0.9775	1.0290	1.0623	1.0789	1.1271	1.0224	1.0541	0.9602	0.9942	0.8858	0.9298	1.0322	0.9925	1.1474	0.9568	1.0235	0.9931	1.0378	0.9622	1.0327	1.0407	1.0820	1.1969	1.0042	0.8588	1.0686	1.0443	0.9850	0.9350	1.0158	1.0448	0.9921	1.0924	1.0542	1.0343	0.9444	1.0052	1.0859	0.9561	0.9115	0.9704	0.9877
QG37_07785	1.1631	1.0945	1.2450	1.0742	1.1364	1.1722	1.0867	1.0353	1.0367	1.1243	1.1230	1.1034	1.1214	1.0334	1.0478	1.0690	1.0831	1.0748	1.0457	1.1309	1.1203	1.0335	1.0496	1.0823	1.0272	1.1070	1.0381	1.0889	1.1482	0.9606	1.0240	1.1407	1.0930	1.0379	1.0591	1.0592	1.0715	1.1303	1.0593	0.9783	1.1195	1.0311	1.0298	1.0364	0.9153	0.9797	1.0088	1.1136
QG37_07786	1.2321	1.0820	0.9660	0.8890	1.1111	1.0785	1.2843	1.0212	0.9695	1.0546	1.0855	1.0894	0.9800	1.1055	1.0095	1.1861	1.0073	1.0312	0.9256	1.1319	1.0206	0.9981	1.0790	1.0466	1.1416	1.0309	1.0350	1.0538	0.9179	0.8848	0.9128	1.0729	0.9477	1.0055	0.9877	1.2815	1.0442	1.1856	0.9111	0.9487	1.0714	1.0696	0.9926	0.9319	1.1434	0.9274	1.0434	0.9908
QG37_07787	1.1838	1.0433	1.1744	1.0367	1.0545	1.0833	1.1628	1.1039	1.1639	1.2065	1.1264	1.1581	1.2375	1.0868	0.9826	1.0317	1.0412	1.0898	1.1052	1.1434	1.0732	1.0458	1.0164	1.0166	1.0647	1.1286	1.0884	1.0289	1.1950	1.0361	0.9455	1.0434	1.0837	1.0643	1.0004	1.0464	1.0757	1.0248	1.1353	1.1165	1.1308	1.0815	1.0563	1.1067	1.2731	1.1068	1.0623	1.1049
QG37_07788	1.3351	1.1586	1.2491	1.0231	1.0632	1.1724	1.2632	1.2915	1.1482	1.1189	1.2843	1.3048	1.2062	1.0925	1.0155	1.1093	1.0888	1.1814	1.0745	1.2331	1.3105	1.1244	1.1421	1.1771	1.1701	1.1669	1.1154	1.2358	1.1574	0.9527	1.0911	1.2063	1.2070	1.0087	1.1885	1.1689	1.1660	1.0847	1.1260	1.1353	1.3124	1.1978	1.2326	1.1146	1.2282	1.1373	1.2030	1.2626
QG37_07789	1.2086	1.1795	1.2159	1.1906	1.1515	1.2010	1.2582	1.1838	1.0903	1.1793	1.1651	1.1986	1.2269	1.1200	1.1215	1.0986	1.1500	1.0906	1.1975	1.0891	1.1279	1.1628	1.0683	1.1141	1.0425	1.1555	1.1069	0.9641	1.0289	1.1588	1.0589	1.1741	1.2088	1.0937	1.1887	1.1644	1.2233	0.9713	1.1579	1.1581	1.0716	1.2344	1.1101	1.1129	1.0604	1.0208	1.1129	1.1220
QG37_07790	1.1163	1.1246	1.0463	1.0213	1.1053	1.1154	1.0446	1.0235	1.0358	1.0322	1.1049	1.0928	1.0434	1.0024	1.0010	0.9486	1.1016	1.0686	1.1561	1.1142	1.1025	1.0508	1.0135	1.0832	1.0204	0.9758	1.0529	0.9832	1.0276	0.8727	1.0259	1.0892	1.1380	0.9454	0.9453	0.9196	1.1206	1.0660	1.0910	1.0449	1.0377	1.0212	0.8719	1.0022	1.0202	1.0738	1.0890	1.0823
QG37_07791	0.3653	0.5355	0.5649	0.5765	0.5333	0.5537	0.6057	0.5547	0.5969	0.5988	0.5208	0.4307	0.5695	0.4550	0.5762	0.6574	0.5495	0.4728	0.5980	0.5499	0.5304	0.5424	0.5775	0.5864	0.6189	0.6020	0.6273	0.4650	0.5541	0.3395	0.4832	0.4629	0.4698	0.6088	0.4656	0.5398	0.6312	0.5087	0.4869	0.5240	0.5385	0.5017	0.5840	0.5213	0.5892	0.5925	0.5421	0.5139
QG37_07792	1.0339	1.0519	1.2076	0.9785	1.0580	1.0125	1.1005	1.0485	0.9784	0.9984	1.2066	0.9711	1.1564	0.9497	0.9885	0.9785	1.0560	1.0381	1.0197	1.0105	0.9884	0.9974	1.0349	1.0112	1.1100	0.9528	0.9975	1.0842	1.0958	0.9269	0.9807	0.9897	1.1175	1.0633	1.0240	0.9704	1.0227	0.8720	1.0826	0.9880	1.0622	0.9879	0.9840	1.1537	0.9100	1.0340	1.0384	1.0544
