GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_07680	73.19	71.68	34.88	38.76	61.63	54.46	52.32	44.81	10.44	51.94	40.49	45.33	45.10	45.89	59.66	62.04	50.11	71.30	74.34	67.81	56.34	70.75	67.07	48.90	38.85	72.05	43.64	61.81	45.53	13.41	38.97	67.05	10.51	6.43	3.89	3.44	6.11	5.15	5.58	6.07	7.44	7.37	4.66	14.84	16.29	12.14	18.46	18.19
QG37_07681	122.31	111.34	65.33	67.83	106.84	105.93	112.06	109.40	121.45	96.87	79.63	90.35	92.84	98.64	104.48	105.11	124.37	138.40	126.99	110.14	104.38	116.72	122.60	107.80	114.44	139.41	82.45	117.88	97.57	25.00	63.20	123.92	129.82	113.90	104.28	81.29	102.54	111.56	91.95	114.81	137.07	124.53	90.69	85.03	117.93	108.64	103.82	137.81
QG37_07682	116.68	128.56	65.65	71.63	110.50	101.81	109.89	94.24	119.76	113.21	97.71	102.08	105.88	102.40	104.96	116.29	126.37	140.43	128.42	104.41	101.71	116.85	123.04	98.86	135.86	150.39	86.80	129.20	119.14	31.87	72.00	119.11	133.62	115.97	110.57	88.59	110.39	98.81	94.08	137.07	133.95	125.08	103.20	90.96	95.00	106.09	96.99	126.54
QG37_07683	149.41	143.65	73.59	77.70	111.28	124.57	122.93	125.22	141.05	126.67	98.40	103.26	112.41	107.69	109.62	121.25	158.22	167.29	150.83	122.69	124.16	138.61	146.46	120.00	139.82	158.66	121.06	135.19	124.94	32.80	75.34	132.63	159.45	129.00	114.15	94.79	116.23	116.42	104.73	128.39	159.98	141.52	99.45	94.44	123.74	123.80	113.94	148.91
QG37_07684	133.32	144.46	84.44	82.69	125.83	128.16	134.23	113.49	132.95	124.35	101.60	101.48	105.57	114.70	119.72	121.61	164.70	158.47	160.39	130.89	133.42	133.11	142.26	102.09	136.27	171.46	115.32	149.28	119.55	31.86	78.81	138.94	158.59	139.16	122.74	91.26	113.27	120.19	103.46	140.97	156.80	137.04	107.84	89.70	123.47	124.66	114.79	157.03
QG37_07685	153.00	135.82	79.86	70.62	119.78	108.92	106.71	112.01	141.60	112.18	103.45	100.77	101.37	114.24	95.21	131.73	149.51	166.79	153.58	114.29	104.30	125.10	115.95	113.03	126.45	164.68	90.92	145.97	127.06	34.29	69.88	119.62	147.51	136.13	107.93	104.79	101.42	114.86	108.01	129.48	144.49	147.81	88.22	93.93	105.20	90.12	123.76	135.12
QG37_07686	127.95	117.66	66.62	69.72	120.45	106.34	107.74	122.60	117.00	111.80	102.15	92.83	100.32	110.18	89.16	104.11	139.49	138.10	133.47	119.36	117.24	120.09	132.28	109.14	113.08	149.93	95.26	125.93	102.13	29.81	63.67	111.82	123.66	106.32	93.19	92.56	88.25	112.53	86.55	119.69	138.23	125.03	80.41	80.23	117.37	116.47	94.92	125.75
QG37_07687	102.86	116.74	65.36	64.24	86.78	101.10	78.93	111.18	103.35	94.63	72.24	61.05	94.89	78.66	81.83	89.37	129.69	136.73	138.03	104.31	102.95	111.84	113.27	102.50	99.63	112.43	89.55	112.03	90.41	21.49	60.20	103.39	131.57	94.70	94.77	70.90	98.30	99.72	78.30	133.33	96.62	106.30	89.37	86.12	99.75	91.16	88.57	122.24
QG37_07688	124.58	129.36	74.63	79.24	117.34	124.95	117.30	118.94	120.16	110.40	100.76	93.70	98.60	101.76	90.51	114.50	136.83	155.03	133.85	124.63	141.69	123.74	136.75	119.12	124.71	150.96	102.46	130.85	97.85	30.61	68.95	108.48	125.96	125.46	114.91	90.61	106.54	113.68	97.59	121.68	150.49	128.40	87.53	90.30	107.95	107.70	98.18	126.26
QG37_07689	111.38	108.11	71.66	64.44	101.52	113.71	102.26	108.51	111.17	91.53	92.06	89.29	86.68	88.72	86.78	106.57	136.52	138.83	120.09	110.00	91.78	104.65	113.05	97.60	112.21	134.40	88.43	109.19	81.23	22.89	63.42	100.39	116.47	96.59	97.92	89.13	90.67	94.72	87.70	115.37	129.02	103.66	81.26	81.36	94.08	108.57	87.13	114.61
QG37_08474	125.44	130.43	84.88	72.50	105.08	112.21	118.85	117.28	134.68	110.15	108.32	107.07	84.36	85.14	108.53	112.35	161.78	163.50	141.40	114.06	108.14	111.35	156.68	91.74	113.97	128.38	85.89	122.43	93.40	22.33	76.11	120.79	111.78	103.08	80.64	115.08	111.93	97.74	66.25	123.93	135.15	117.22	93.49	74.43	87.62	96.93	73.93	128.10
QG37_07690	58.14	82.63	31.59	46.02	67.08	75.15	72.90	54.10	68.64	48.70	46.54	42.36	42.81	55.39	52.71	57.03	82.43	81.90	72.14	74.70	72.66	61.54	73.80	64.20	69.18	71.48	58.13	60.93	58.74	20.43	41.31	64.38	78.80	66.30	59.68	48.10	58.55	66.56	49.98	65.27	82.15	78.10	51.49	51.66	55.67	61.56	44.51	61.52
QG37_07691	148.98	133.59	81.84	75.86	123.56	115.31	119.75	126.52	130.31	117.79	100.91	103.16	109.76	116.39	101.73	126.26	153.05	154.50	136.31	130.33	135.51	123.88	149.29	108.49	124.53	160.64	117.52	144.80	118.42	37.45	77.78	131.10	144.98	119.89	114.99	104.61	105.28	109.85	94.64	131.04	151.61	140.64	100.86	95.90	119.46	112.33	104.48	145.83
QG37_07692	127.54	117.42	72.44	69.71	105.51	113.71	105.49	117.87	131.12	113.04	88.49	94.76	107.83	107.44	96.22	119.58	146.69	141.81	141.78	129.15	116.44	113.35	131.32	99.56	132.91	143.34	102.33	120.55	120.21	31.18	72.57	125.31	143.34	109.88	106.81	94.90	97.95	108.08	102.09	115.40	129.34	121.34	92.32	85.03	96.92	104.91	98.86	134.69
QG37_07693	139.35	131.08	85.37	85.51	125.65	113.76	126.00	136.33	131.96	112.57	87.93	107.87	105.42	107.65	100.93	127.09	170.17	159.80	130.87	128.89	119.24	121.16	144.84	100.32	132.01	153.56	102.97	127.95	114.64	33.56	82.14	129.16	132.98	108.86	113.49	97.97	100.80	97.02	100.45	107.60	136.77	129.84	97.55	84.10	110.82	126.42	99.11	143.92
QG37_07694	150.25	149.19	88.88	82.53	129.65	130.65	133.21	134.81	139.07	121.23	101.60	110.61	125.84	112.14	113.65	125.20	162.10	171.84	153.04	140.77	124.17	135.86	141.89	111.58	141.27	169.86	111.07	146.99	124.02	33.10	84.27	133.98	153.70	129.78	120.95	106.20	113.59	128.89	100.43	137.90	155.52	140.16	111.57	102.35	120.93	126.31	110.05	148.54
QG37_07695	146.50	141.07	82.06	90.03	126.33	133.46	127.47	134.00	145.44	124.64	100.94	108.54	113.16	125.91	112.84	132.20	175.68	164.47	145.83	129.34	118.38	128.09	152.82	106.55	141.27	163.99	109.01	148.39	119.36	33.99	76.37	149.11	150.81	133.45	125.19	104.18	125.47	127.68	101.41	133.28	157.96	134.53	102.48	98.98	115.78	118.35	104.36	157.57
QG37_07696	141.36	158.22	92.91	96.50	127.32	135.66	147.35	136.83	159.31	143.82	109.72	122.62	127.28	119.17	129.01	150.17	173.30	170.57	137.91	136.79	128.80	128.05	161.78	119.09	144.21	168.15	115.01	156.15	130.42	33.20	87.83	140.42	147.12	136.80	123.01	119.54	127.70	127.72	100.15	143.33	149.42	155.00	102.85	107.38	137.76	127.82	104.05	174.35
QG37_07697	129.49	98.83	54.26	66.70	115.20	98.33	89.52	106.19	115.41	104.61	80.64	93.94	99.96	97.56	90.99	112.39	132.74	147.04	121.96	106.02	112.31	139.66	123.74	108.94	119.56	145.73	91.46	100.40	104.83	30.04	79.48	118.75	120.96	107.14	96.17	105.95	91.78	105.52	73.24	128.07	133.66	120.10	91.55	79.52	106.22	97.23	88.03	127.99
QG37_07698	123.58	110.70	64.48	76.94	108.35	123.07	108.32	114.66	126.48	98.48	86.64	85.84	100.41	97.59	87.20	108.63	135.92	178.20	123.77	113.47	114.80	108.45	125.62	98.40	105.56	145.40	108.30	114.32	97.26	25.90	72.61	144.93	102.09	108.05	107.59	92.23	100.90	105.36	94.28	132.88	117.04	112.27	81.95	85.01	106.81	116.24	106.64	136.50
QG37_07699	125.24	127.25	63.13	74.54	100.33	114.32	111.21	109.99	123.54	105.86	89.59	97.71	96.04	100.19	94.51	120.48	137.23	145.69	129.59	121.83	127.50	114.60	128.02	96.17	117.13	140.49	94.67	120.04	106.31	26.23	68.40	123.48	132.94	117.95	117.45	88.55	97.07	111.39	88.67	120.87	139.96	121.91	91.02	90.26	116.49	122.40	104.50	129.66
QG37_07700	125.29	125.67	65.56	67.90	111.29	95.19	114.57	119.46	122.52	118.46	87.20	107.53	106.23	104.02	102.77	116.39	155.48	153.78	136.70	116.67	120.44	120.69	145.66	101.36	125.06	139.65	98.78	130.80	107.01	34.84	73.69	132.00	130.11	110.23	116.97	90.36	107.22	113.84	110.81	119.43	157.98	123.45	93.02	97.14	110.26	121.39	96.07	155.48
QG37_07701	106.86	124.66	62.48	73.96	96.19	101.56	98.95	101.81	115.59	104.71	90.77	84.53	100.67	100.72	100.67	98.26	139.11	149.97	124.33	114.63	128.18	116.54	130.39	104.94	108.29	139.39	90.64	131.88	116.33	23.10	66.87	128.54	135.53	108.56	115.08	82.11	89.29	104.22	94.90	119.05	130.99	117.15	93.32	98.27	107.10	101.23	95.57	131.09
QG37_07702	101.62	120.78	55.62	63.28	96.57	92.43	78.61	79.74	103.75	112.40	78.99	82.92	93.80	82.99	95.02	96.01	134.75	141.25	106.91	116.37	118.12	113.89	112.13	106.84	101.20	117.95	93.26	128.40	116.74	25.05	66.21	113.09	122.16	102.92	97.65	79.41	90.76	97.20	75.89	93.18	132.20	103.18	94.23	91.41	107.79	113.72	91.03	111.69
QG37_07703	119.35	136.09	74.53	84.01	115.26	107.91	109.53	133.85	131.10	118.98	99.99	104.42	109.99	126.98	96.61	130.88	150.20	122.15	124.68	140.54	113.73	129.27	159.96	104.04	122.52	145.87	100.06	131.86	125.39	32.65	81.32	128.04	137.59	137.05	115.67	87.20	120.20	120.32	94.31	134.38	150.68	133.86	110.17	100.65	125.22	125.77	100.87	156.37
QG37_07704	134.36	140.44	70.94	79.86	103.55	113.14	102.16	134.81	126.38	111.21	88.58	102.44	107.51	96.37	107.48	121.83	131.17	152.11	139.79	136.77	122.16	114.19	129.56	96.93	120.70	148.08	103.07	122.50	107.20	30.94	73.83	117.87	159.02	115.06	111.40	79.86	113.54	109.08	88.70	123.20	148.43	134.37	99.11	89.42	106.96	138.03	98.49	150.16
QG37_07705	108.94	113.06	67.65	71.50	104.90	99.87	103.58	110.79	114.84	96.51	72.13	93.92	89.08	100.41	98.74	111.48	131.23	134.34	122.96	110.74	112.97	116.47	128.97	98.43	109.25	130.97	102.07	110.99	87.83	27.49	65.80	124.78	129.86	108.02	101.93	82.46	93.34	107.20	88.40	105.42	117.60	118.51	82.39	81.11	99.18	101.04	87.98	126.68
QG37_07706	123.59	132.19	66.10	66.33	92.79	97.64	126.83	94.75	108.61	95.47	81.54	88.81	87.77	98.64	110.75	103.65	139.73	143.34	123.12	107.33	106.90	122.14	115.17	108.67	130.45	140.00	102.95	109.88	106.09	32.82	78.48	132.90	65.42	72.04	71.80	65.40	76.37	65.44	59.86	73.81	68.32	77.57	55.86	45.66	45.87	53.87	47.65	73.28
