GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_05151	20.53	47.97	35.33	36.83	47.77	45.79	45.36	36.77	45.90	49.61	32.04	46.15	39.14	37.20	52.02	45.58	55.64	53.71	48.41	59.53	36.01	48.56	47.32	32.09	43.53	48.80	44.38	63.85	43.46	13.86	27.06	54.53	57.91	51.78	46.14	37.95	44.65	43.02	39.89	55.72	61.53	56.64	43.61	37.31	43.62	48.94	41.70	71.31
QG37_05152	107.78	112.39	65.13	68.58	97.48	101.14	101.67	106.52	99.65	106.37	78.08	90.71	94.39	104.26	96.60	96.72	135.98	139.61	123.17	107.13	92.72	104.16	115.76	94.27	115.19	115.09	93.74	109.69	92.89	24.53	59.73	110.37	124.51	87.60	101.42	80.33	97.10	93.34	86.77	110.22	116.33	106.24	90.90	82.19	101.97	103.86	105.68	129.56
QG37_05153	132.57	137.70	76.16	70.65	107.36	103.36	105.74	113.28	132.02	111.98	103.76	101.88	102.54	110.25	89.55	124.32	138.56	154.32	134.67	122.30	113.75	136.67	126.75	106.03	136.44	140.90	104.92	141.14	109.12	28.33	81.78	126.72	134.54	119.12	121.10	87.81	100.73	124.21	101.67	119.91	136.50	132.77	105.39	91.70	127.25	120.41	102.03	147.67
QG37_05154	127.81	131.75	65.80	72.51	118.80	107.35	103.39	106.05	121.80	106.27	87.78	99.97	100.71	93.82	106.39	111.93	137.41	153.93	134.21	116.26	117.98	121.13	130.09	107.33	125.39	139.65	98.65	121.75	106.47	27.02	69.17	118.19	133.58	120.78	113.66	89.55	107.15	114.73	89.16	127.27	136.04	131.68	88.69	90.09	109.22	112.55	95.85	140.95
QG37_05155	122.25	114.20	59.98	63.77	103.03	102.74	101.58	106.14	112.80	106.56	86.17	86.57	89.58	95.00	87.62	101.01	117.67	144.63	125.06	100.22	105.32	118.58	135.22	109.18	109.81	117.85	95.42	111.53	92.84	22.82	61.69	115.05	125.05	112.46	96.35	82.22	91.39	93.84	80.45	111.27	124.98	117.54	80.04	82.03	107.43	106.68	96.98	123.88
QG37_05156	112.65	121.09	77.57	70.60	108.38	99.80	89.74	103.74	110.70	100.91	79.96	91.48	99.75	106.50	92.98	108.26	138.45	144.94	140.92	118.58	112.54	113.74	118.85	101.04	113.02	135.63	94.52	126.54	100.11	34.72	72.23	123.41	122.06	109.74	118.31	94.64	102.73	101.10	79.91	117.54	126.73	117.23	96.42	80.57	100.28	113.04	90.36	132.93
QG37_05157	118.65	109.23	60.59	68.55	100.40	90.71	89.44	104.99	118.29	119.51	95.58	99.25	101.18	105.80	91.43	119.55	123.38	151.25	131.75	132.51	118.77	125.17	121.34	102.88	128.62	139.18	100.45	138.39	105.76	26.43	74.87	142.66	132.03	124.61	112.98	103.56	99.33	116.58	80.24	116.90	126.22	119.01	88.77	90.01	107.55	111.50	101.31	141.90
QG37_05158	111.75	90.85	69.59	65.43	106.91	99.29	91.49	105.89	113.85	101.33	88.34	85.95	84.87	90.33	96.25	102.80	138.16	133.82	115.62	112.21	98.06	106.84	118.48	91.37	118.41	134.99	92.56	115.02	103.89	54.39	92.42	118.98	124.81	107.06	106.22	86.15	91.48	103.09	90.83	111.15	138.86	111.91	88.07	75.35	103.57	107.87	82.74	126.38
QG37_05159	123.06	147.85	69.60	66.43	112.25	121.26	108.30	100.84	124.73	104.93	93.23	103.83	102.77	103.06	107.19	122.82	159.22	153.64	142.84	119.94	115.24	122.79	127.89	101.62	145.24	157.39	90.93	132.43	103.34	29.50	60.79	121.61	120.21	120.70	104.61	94.97	100.01	116.81	92.94	119.08	138.36	110.76	98.73	109.11	109.18	120.47	102.12	154.51
QG37_05160	124.79	119.47	59.29	76.43	104.45	115.59	103.86	110.48	126.25	100.55	94.51	87.19	90.77	122.79	97.82	99.81	127.94	155.66	121.83	118.51	102.26	123.90	125.14	95.69	119.50	148.17	95.74	123.42	90.92	27.26	68.19	110.67	136.21	109.69	111.17	85.96	91.97	101.52	81.75	109.20	129.23	122.76	84.02	92.71	107.84	106.41	91.04	140.46
QG37_05161	128.11	133.72	76.96	75.70	119.11	124.74	104.29	123.46	130.53	112.66	90.02	85.86	95.17	103.43	108.05	107.66	134.99	160.26	136.99	103.94	121.90	126.17	133.07	100.45	118.19	153.66	94.16	118.04	109.37	25.59	68.53	125.05	134.29	111.15	107.16	85.46	98.77	107.07	82.49	116.84	136.50	115.94	99.61	87.41	110.91	99.95	92.65	127.85
QG37_05162	140.15	125.59	72.97	72.25	115.12	107.34	122.45	105.43	124.47	115.28	93.38	86.94	114.99	104.45	93.48	110.37	136.22	152.09	144.48	127.49	117.51	117.76	139.78	101.12	119.08	149.68	101.58	123.25	97.76	28.14	71.84	126.00	136.67	116.42	110.52	87.91	109.91	108.88	89.12	122.29	150.10	124.40	93.69	97.97	108.78	106.71	93.81	142.78
QG37_05163	148.46	134.00	75.18	73.09	114.46	113.44	123.62	120.86	133.10	116.71	99.81	113.54	111.84	113.04	106.33	126.20	150.16	142.33	152.62	131.61	114.93	123.12	136.70	112.55	143.13	162.13	107.77	132.04	120.65	32.33	76.61	128.65	137.31	127.99	105.66	91.13	127.38	119.90	98.25	125.54	152.89	132.22	93.85	93.39	124.63	125.59	101.19	147.79
QG37_05164	162.78	167.84	62.56	74.66	148.97	122.38	117.17	131.59	155.51	129.66	104.74	123.51	124.16	125.40	112.06	132.38	164.79	185.37	184.61	162.69	137.23	140.52	136.89	96.37	143.52	177.42	104.17	150.19	130.99	50.82	108.52	145.72	157.21	146.42	136.78	95.57	125.93	147.24	118.43	145.53	132.79	149.72	119.78	115.14	131.07	132.67	127.27	144.97
QG37_05165	145.72	141.09	88.40	90.96	149.43	132.61	134.70	139.09	155.38	134.87	108.51	118.06	129.95	122.06	127.32	126.00	167.84	197.17	156.64	151.87	144.07	137.67	149.93	116.32	144.66	183.47	116.58	159.66	122.98	40.36	78.21	147.34	171.24	137.53	137.33	106.78	124.55	123.93	106.65	157.64	163.20	149.40	105.11	109.59	144.74	146.08	117.81	174.23
QG37_05166	138.50	135.66	87.85	89.68	129.89	131.65	127.32	130.65	151.53	124.09	100.12	116.33	125.03	108.32	105.50	117.31	159.66	165.34	138.48	126.29	132.54	123.70	141.01	110.97	133.20	167.47	111.03	160.47	135.61	35.70	88.76	140.95	155.31	132.05	115.83	96.38	116.18	115.49	103.33	153.16	151.07	129.95	105.27	105.74	140.75	143.02	111.26	169.19
QG37_05167	126.36	136.34	78.57	74.93	119.93	129.14	122.18	127.70	135.99	125.02	101.26	101.89	118.04	105.38	103.43	123.70	148.18	153.57	139.84	119.69	128.35	131.13	139.67	109.88	138.74	147.83	103.59	133.20	123.06	30.41	78.65	127.32	147.35	121.19	114.74	89.40	108.57	117.84	102.48	124.24	140.27	139.21	97.83	83.66	120.50	112.13	99.75	141.06
QG37_05168	145.82	127.35	87.71	73.28	121.73	134.77	110.88	120.00	127.36	115.62	94.53	102.65	115.02	96.12	100.90	107.59	156.25	152.98	142.63	120.35	113.43	124.88	125.87	106.43	125.76	153.48	101.55	137.11	109.29	24.55	78.79	124.25	144.10	99.38	98.51	90.89	106.96	109.12	91.63	122.24	143.13	129.57	84.55	73.89	117.34	118.00	112.48	143.95
QG37_05169	156.14	143.68	86.47	85.76	135.09	132.90	128.20	133.93	145.76	128.12	117.87	124.59	111.95	111.37	112.82	123.69	158.36	166.31	157.70	143.87	141.89	136.55	158.56	112.77	141.67	173.93	116.81	152.41	139.93	35.89	85.86	154.95	158.23	137.73	128.20	104.34	119.69	126.51	109.84	141.03	159.51	137.20	97.32	108.20	132.01	130.96	114.04	151.67
QG37_05170	151.47	158.26	89.60	87.89	140.58	132.03	128.41	134.75	143.17	131.66	111.96	115.78	117.26	117.98	108.17	133.84	168.43	168.69	154.34	136.21	132.46	139.14	142.76	113.98	136.16	167.96	116.78	164.41	128.48	31.46	82.94	149.31	156.31	129.88	125.41	101.64	115.92	125.89	99.44	132.21	148.45	144.27	106.94	97.72	120.15	128.05	115.16	161.55
QG37_05171	131.00	133.23	80.86	73.11	117.45	112.44	123.84	117.00	140.87	109.32	90.23	103.46	123.32	109.31	118.14	128.04	147.08	136.49	127.80	119.49	109.74	113.44	123.12	112.88	133.05	143.09	108.78	123.64	101.94	30.86	70.88	137.65	140.19	106.65	119.95	101.10	110.52	115.76	94.28	138.91	124.47	127.96	110.01	85.38	111.97	116.94	107.35	142.29
QG37_05173	108.56	128.33	74.54	74.17	113.23	107.23	105.44	121.70	132.38	111.36	85.93	95.96	103.25	99.40	102.57	112.41	135.92	135.44	128.31	112.37	110.59	109.23	121.54	96.70	120.96	146.37	93.96	125.16	103.72	31.27	71.69	121.85	131.25	126.68	115.82	92.81	99.99	107.69	89.44	111.60	115.27	121.27	83.36	82.71	113.21	108.02	91.66	140.84
QG37_05174	111.73	131.82	63.98	72.00	107.67	109.45	98.66	109.20	114.42	103.96	90.30	86.53	99.47	112.28	85.71	122.41	159.26	148.53	127.76	122.15	120.06	106.76	138.31	113.54	126.12	157.72	97.59	126.78	99.24	29.20	65.80	122.72	125.15	114.65	115.81	97.27	98.89	110.88	89.38	118.08	129.16	117.51	85.58	86.49	106.79	114.49	98.61	129.94
QG37_05175	122.81	121.97	69.19	65.08	97.62	105.42	103.84	96.23	112.26	85.95	84.85	77.05	105.67	100.58	105.13	117.82	136.24	155.86	115.13	100.09	109.67	95.51	108.57	103.99	119.82	160.72	88.46	100.75	107.69	32.18	74.39	121.73	131.85	101.18	122.76	97.39	94.05	106.33	82.41	105.77	118.70	108.05	89.48	81.93	103.92	113.05	93.80	140.78
QG37_05176	104.19	96.85	60.25	58.18	103.75	105.34	98.15	103.02	101.49	72.55	82.42	74.02	85.81	80.37	93.23	95.91	127.66	142.73	127.50	103.42	101.62	107.23	116.76	79.04	113.85	120.12	85.34	102.32	84.80	25.70	61.03	104.66	114.13	102.90	99.76	77.82	92.12	103.20	78.23	88.94	107.17	101.79	72.32	72.37	93.48	98.26	82.87	116.32
QG37_05177	127.90	108.89	73.46	64.51	101.49	124.76	104.60	118.07	125.45	116.85	102.88	94.41	102.66	85.11	114.46	119.79	157.09	159.51	136.39	127.51	122.24	125.47	118.79	106.57	107.57	150.35	82.00	113.88	106.34	31.01	59.65	118.29	110.66	118.43	104.93	97.39	103.18	108.69	87.65	99.62	128.37	102.73	91.12	78.67	110.82	98.49	107.52	127.57
QG37_05178	121.72	125.74	72.91	71.97	105.62	115.88	119.87	108.76	121.56	103.51	84.43	86.17	109.17	98.79	96.13	111.29	139.16	157.36	134.18	102.48	124.58	119.66	133.47	104.35	123.78	136.71	98.82	119.86	97.18	30.25	71.04	127.42	127.38	112.82	109.67	96.14	115.42	114.40	84.02	113.17	138.40	122.73	87.65	84.57	106.83	116.28	90.59	137.31
QG37_05179	125.26	118.83	69.48	66.51	102.50	117.91	115.15	110.55	118.32	110.81	99.19	91.81	105.62	108.42	89.58	122.88	131.82	141.00	113.08	109.49	110.68	137.15	143.93	102.16	121.27	141.69	111.33	113.16	98.03	20.52	90.31	118.56	154.48	102.59	112.10	103.00	124.45	128.19	91.29	111.14	155.00	104.09	92.77	82.77	101.36	115.21	81.28	133.60
QG37_05180	121.25	127.18	67.34	76.69	101.00	105.51	119.86	108.02	114.04	101.46	85.81	98.62	106.84	100.79	85.75	110.03	136.68	151.60	132.86	105.73	110.46	103.69	137.25	100.00	116.93	139.59	94.75	127.02	90.30	27.18	60.03	117.59	133.74	118.24	100.78	83.46	90.26	107.46	90.53	122.62	126.57	109.82	85.08	83.41	108.60	113.10	86.93	145.71
QG37_05181	133.12	138.57	73.18	74.63	120.72	107.43	120.07	118.34	138.92	114.64	81.80	94.68	102.35	108.78	103.77	115.89	151.12	145.08	137.38	117.78	125.15	112.15	119.57	99.70	123.41	146.66	93.47	135.70	106.83	43.35	83.00	120.16	132.43	125.54	117.94	91.38	110.47	104.40	98.09	124.57	127.82	117.81	97.91	80.35	109.45	109.93	89.70	128.16
QG37_05182	156.60	145.46	90.35	76.31	135.54	129.39	148.74	112.99	157.57	121.33	99.57	115.27	112.09	113.25	113.61	125.65	143.24	160.57	139.63	130.78	94.79	150.75	153.07	109.59	134.80	141.78	106.90	156.57	106.99	41.46	71.61	135.12	134.96	136.17	119.03	116.23	141.13	120.57	112.78	137.14	133.36	150.16	101.12	98.05	110.89	114.25	85.91	148.56
QG37_05183	144.52	134.18	82.72	85.41	124.10	114.87	117.09	109.73	148.10	130.34	94.85	117.93	104.02	106.55	98.16	107.37	114.85	161.10	120.58	131.29	92.89	134.82	127.02	101.59	129.83	147.72	112.87	145.13	113.74	43.24	72.77	140.18	136.46	122.38	112.79	97.53	111.55	116.09	120.16	139.97	142.22	132.30	90.65	86.97	101.66	101.12	95.77	111.08
QG37_08455	160.90	128.67	84.07	81.45	144.83	113.55	145.31	129.50	125.90	145.25	84.43	126.18	126.01	120.01	107.36	106.37	157.23	164.17	128.50	144.23	111.37	147.99	125.56	106.65	133.18	163.58	147.00	155.46	112.30	152.62	169.86	155.05	158.43	138.39	121.54	97.75	123.24	131.79	125.58	123.32	149.80	134.25	90.60	95.32	118.35	140.52	120.46	128.36
QG37_05184	156.68	151.15	86.99	85.42	137.17	134.88	132.82	135.80	141.04	132.68	113.09	116.05	123.49	124.10	114.16	133.78	159.86	172.72	152.95	141.27	131.47	136.87	146.20	120.87	131.83	174.19	121.43	164.82	119.45	36.16	77.68	137.26	159.92	124.77	116.62	112.85	118.76	125.11	108.09	138.05	169.55	147.77	110.13	100.18	125.02	127.74	113.15	144.64
QG37_05185	137.28	139.56	82.58	73.47	125.52	125.73	130.16	126.55	122.30	120.28	93.51	103.56	117.89	111.58	118.56	124.92	141.80	148.47	147.39	129.95	120.40	119.58	132.60	101.08	131.14	152.46	99.16	142.06	96.37	29.29	73.77	118.51	149.32	132.31	111.57	96.68	104.18	116.09	100.85	128.96	137.46	122.00	94.64	89.65	109.69	110.58	107.29	153.43
QG37_05186	110.26	124.31	72.55	86.62	122.81	130.71	105.38	115.09	134.22	106.57	89.84	108.84	99.09	82.09	107.07	129.55	141.00	140.60	125.37	133.71	116.73	131.84	118.92	103.69	121.38	133.27	98.78	114.14	86.91	23.31	63.94	103.11	118.12	117.56	111.96	104.40	114.03	106.08	89.35	114.40	132.82	132.44	93.22	67.35	114.62	93.57	101.43	124.47
QG37_05187	129.79	121.49	71.34	79.09	118.81	120.63	120.04	116.74	125.57	101.20	92.39	98.19	104.49	97.77	102.53	113.72	129.88	133.74	129.46	110.73	108.24	122.84	119.90	100.02	109.26	146.85	94.64	116.85	102.53	27.57	70.38	117.75	117.00	108.33	104.48	86.17	80.29	106.06	106.67	102.95	126.94	109.11	89.10	84.26	104.22	102.80	81.91	109.07
QG37_05188	124.33	144.17	73.54	90.88	130.49	127.95	131.54	123.57	131.55	135.11	96.53	110.29	103.77	91.16	90.16	127.64	147.74	146.68	150.35	124.29	133.80	140.68	139.09	116.70	145.47	147.95	113.23	152.95	110.47	36.79	83.64	136.62	124.98	118.45	127.76	90.89	107.05	121.33	98.44	123.32	135.20	134.38	99.82	86.36	112.09	114.49	100.68	136.19
QG37_05189	144.88	146.71	88.88	78.96	128.35	137.19	136.47	127.73	138.50	127.98	103.84	113.59	116.64	116.14	116.40	126.16	173.96	170.99	141.52	131.74	128.36	130.80	147.81	106.08	127.95	172.34	98.98	151.40	121.10	36.00	76.10	139.23	147.48	133.54	117.70	100.02	117.48	118.75	101.90	127.89	156.09	138.92	101.73	95.57	117.99	116.29	102.07	149.97
QG37_05190	118.67	131.24	71.53	72.00	118.11	117.02	112.97	126.16	119.42	119.13	87.95	99.46	113.52	100.38	99.81	112.44	135.92	149.32	125.59	121.46	106.49	110.23	117.89	95.70	110.16	147.26	100.07	130.35	95.47	27.00	72.25	115.22	131.08	120.62	105.18	90.96	111.61	97.25	81.07	117.76	146.56	127.59	84.68	90.14	105.07	100.63	94.58	125.96
QG37_05191	77.19	67.72	29.57	39.95	61.68	62.78	48.48	46.08	58.30	51.03	47.12	36.90	41.58	44.44	43.61	47.93	50.92	57.85	46.34	52.99	37.84	48.68	45.85	41.99	63.63	58.97	53.44	72.12	39.45	14.00	26.93	59.03	54.92	56.22	55.64	32.75	48.37	42.80	36.21	60.86	52.42	40.26	34.99	41.23	35.57	32.13	30.41	48.18
QG37_05192	133.42	141.12	80.55	75.51	123.96	118.29	123.85	117.75	133.52	115.78	97.43	106.11	116.21	114.42	113.73	114.87	149.29	149.17	140.90	121.73	125.16	124.07	135.38	104.74	123.21	146.49	106.35	145.45	104.40	32.18	78.29	130.83	142.89	123.42	112.99	91.13	108.67	112.13	96.02	117.83	146.11	129.85	96.35	95.60	117.89	117.48	105.54	154.46
QG37_05193	149.08	135.16	79.17	79.11	120.61	122.61	119.55	122.84	141.89	118.64	106.91	106.74	105.68	108.87	111.60	110.20	138.38	159.23	134.19	130.21	125.83	123.56	143.61	106.33	136.66	156.20	104.80	141.48	120.04	35.78	74.76	136.40	142.49	117.46	119.11	97.21	118.91	120.52	96.86	133.80	146.01	134.60	100.64	100.99	121.56	113.90	101.94	139.60
QG37_08456	136.83	154.93	79.32	78.35	142.00	159.29	107.04	137.75	153.82	141.68	112.96	98.60	115.69	153.10	117.88	115.85	133.43	161.88	158.38	119.46	132.60	151.97	150.14	127.99	153.14	169.40	99.94	172.12	129.06	33.75	98.89	148.08	169.60	145.83	125.47	123.82	129.97	130.72	95.90	157.78	153.69	141.88	109.04	108.26	120.81	129.03	115.88	158.82
QG37_05194	112.68	116.49	66.92	77.70	108.20	128.38	99.56	103.48	101.75	108.80	77.85	88.38	96.82	103.18	95.21	115.59	125.55	136.40	116.39	104.89	112.20	101.01	121.65	91.62	108.41	136.21	81.65	117.61	101.83	29.40	60.23	116.75	115.64	106.90	106.85	72.81	78.96	105.38	86.47	110.45	141.09	107.14	82.55	94.35	96.78	98.31	91.42	130.62
QG37_05196	105.35	128.81	72.08	76.56	109.25	102.21	109.02	99.56	126.08	117.15	84.64	101.17	99.41	93.17	108.43	113.51	133.97	135.07	138.79	126.67	123.16	116.95	119.46	114.85	117.92	139.89	93.69	125.71	118.53	28.79	65.71	149.90	134.70	130.67	113.70	102.89	117.13	110.80	104.43	117.62	132.77	118.50	77.96	88.47	112.75	112.31	86.46	132.54
QG37_05197	109.80	95.54	63.49	64.21	96.63	100.92	101.35	106.28	92.73	101.67	76.90	82.04	77.26	92.65	94.27	108.84	123.17	124.09	125.28	102.88	110.62	113.71	107.54	85.03	111.86	137.14	83.72	114.02	92.84	28.86	56.95	111.61	120.19	109.41	105.11	73.71	111.68	104.25	88.33	102.60	119.67	106.32	70.25	73.84	91.33	82.64	87.01	114.82
QG37_05198	133.75	127.89	70.23	75.32	108.06	119.00	114.77	113.88	115.61	115.13	91.96	99.98	104.81	108.06	102.89	121.10	140.75	153.33	131.06	115.19	116.18	118.12	128.05	96.98	130.54	155.91	101.01	128.82	115.55	33.04	70.07	125.20	134.81	120.72	103.99	91.20	101.59	106.30	97.48	121.84	140.11	118.56	95.81	91.26	108.83	103.95	93.98	134.90
QG37_05199	147.70	147.30	89.18	77.89	124.14	133.23	121.42	132.87	142.22	131.36	106.39	103.40	117.70	104.33	110.15	131.54	158.52	170.79	148.26	135.41	121.03	134.17	140.92	108.82	127.82	163.64	115.55	155.50	119.55	31.48	81.89	141.58	149.31	125.12	123.49	95.28	113.02	123.19	94.59	131.08	154.75	135.52	102.95	95.55	115.72	125.16	109.09	156.74
QG37_05200	139.62	146.72	90.49	87.79	133.05	136.57	139.85	127.00	133.76	136.27	100.96	110.34	122.86	113.08	119.48	134.15	156.59	178.39	149.83	150.64	134.16	139.40	152.27	121.63	133.65	165.37	110.04	158.20	118.22	34.56	84.11	150.40	149.38	142.36	123.99	98.13	119.41	120.81	105.14	124.47	156.47	128.94	103.27	90.73	122.04	118.84	109.33	161.30
QG37_05201	136.15	133.73	69.58	76.51	116.47	120.64	116.02	113.92	128.47	118.03	104.71	107.61	104.64	99.01	108.57	117.70	140.47	146.88	133.21	127.59	132.79	124.61	138.79	93.57	116.43	143.43	104.71	135.95	111.68	27.67	67.77	118.23	129.41	121.71	124.51	91.95	104.10	107.72	87.48	122.57	160.47	119.85	87.38	91.87	110.21	117.14	103.85	145.79
QG37_05202	131.69	129.68	78.44	72.84	120.84	108.25	122.27	116.19	120.62	110.71	91.66	96.24	104.32	102.25	104.39	108.75	134.91	142.29	132.07	123.72	116.22	130.03	138.96	100.31	109.20	136.64	93.59	122.23	93.30	27.75	64.67	108.68	137.68	119.75	114.26	89.67	102.57	117.13	100.42	114.23	137.04	124.42	90.18	95.09	101.96	109.31	90.43	138.85
QG37_05203	133.05	134.39	81.12	74.96	122.47	115.60	117.60	112.66	136.97	118.58	97.53	105.44	90.00	108.98	110.41	102.41	147.47	139.99	140.88	117.19	116.76	136.03	136.73	109.33	124.89	155.18	101.78	137.48	116.82	28.39	71.29	144.34	134.49	120.13	111.61	101.94	117.02	118.92	98.73	134.42	147.61	128.48	88.00	89.61	121.15	121.21	97.94	139.98
QG37_08457	155.86	130.14	64.44	53.01	109.22	104.15	79.56	104.32	109.71	135.85	84.38	109.29	84.49	102.25	84.11	76.67	101.69	129.07	120.85	94.54	109.21	106.07	110.99	100.68	101.56	135.17	104.10	141.12	100.44	26.54	64.64	101.46	97.61	109.29	107.33	72.78	107.00	114.31	95.93	124.08	150.86	128.44	81.76	49.57	75.76	79.07	61.43	93.90
QG37_05204	145.44	137.09	81.12	75.23	113.94	122.70	120.80	132.93	136.39	121.88	101.06	104.45	110.02	103.77	110.84	112.16	147.63	150.50	135.90	131.00	123.74	127.53	135.75	112.74	123.67	150.17	105.61	141.35	112.39	28.90	67.22	134.84	148.65	117.32	115.39	96.12	105.74	115.24	94.73	120.75	145.28	139.97	104.86	101.18	120.85	111.58	106.39	143.65
QG37_05205	145.88	151.59	87.67	75.91	127.47	102.89	136.00	130.66	129.53	131.73	113.52	118.06	96.40	128.23	118.03	92.81	147.03	172.86	143.90	141.53	118.31	141.69	143.83	125.65	113.73	165.63	112.68	158.75	120.19	28.27	86.19	121.41	152.02	124.25	99.75	95.21	121.52	112.53	107.85	125.74	153.87	126.40	105.61	101.18	95.88	112.74	115.00	158.27
QG37_05206	112.05	142.74	68.22	70.18	113.16	110.54	127.79	107.19	134.54	115.38	107.08	103.68	102.13	115.44	108.95	116.13	147.93	148.77	149.01	137.42	131.03	114.57	140.50	110.32	120.05	148.75	114.57	151.08	100.49	22.86	76.28	111.49	132.61	141.87	97.07	96.59	112.82	104.99	94.18	135.87	135.46	135.27	89.54	88.93	105.61	121.40	114.45	139.98
QG37_05207	126.45	124.73	66.20	59.54	88.62	101.67	101.98	103.62	119.61	112.33	98.79	76.24	103.03	106.94	107.71	107.15	128.72	131.15	118.24	105.35	115.53	110.92	132.78	107.84	119.01	130.96	106.68	117.30	92.67	51.10	85.27	114.32	134.99	98.94	85.35	96.71	103.67	109.58	80.93	116.87	136.51	118.99	88.49	95.50	122.96	117.85	95.55	125.94
QG37_08458	124.95	107.67	63.05	67.09	75.80	90.17	88.34	105.70	108.95	107.29	95.83	78.98	89.27	101.17	96.35	103.78	121.71	121.84	91.57	109.34	111.80	108.35	120.38	101.20	115.63	102.20	97.77	105.69	81.20	21.90	60.00	102.70	127.84	85.14	69.13	77.52	92.73	95.14	75.49	106.34	120.13	100.17	91.05	89.27	93.71	93.97	99.00	103.73
QG37_08459	125.18	119.58	70.51	58.49	76.89	83.81	90.26	112.77	116.25	101.38	87.32	81.07	83.40	102.45	99.66	101.88	128.14	121.25	102.30	107.60	106.64	111.51	116.29	91.44	109.22	104.92	98.86	100.16	70.07	25.86	60.23	104.05	119.89	95.11	67.70	81.88	86.77	88.03	71.62	118.14	114.79	94.62	100.11	85.49	82.82	88.01	104.95	125.23
QG37_05208	53.74	95.17	63.42	34.22	69.73	79.02	76.13	78.18	94.76	75.07	59.24	56.72	60.97	62.54	75.22	74.09	90.33	80.99	89.21	81.69	58.33	62.76	73.79	82.80	74.43	86.49	61.61	84.99	66.60	23.95	48.90	74.31	126.07	85.97	80.61	61.54	71.48	63.50	63.65	90.66	103.02	82.56	70.29	58.23	88.68	78.33	66.50	117.61
