GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_06557	0.8988	0.7898	0.7736	0.7635	0.8192	0.8185	0.7358	0.8753	0.7856	0.6751	0.8133	0.8262	0.7490	0.8138	0.8277	0.8144	0.7838	0.8198	0.7782	0.7206	0.8209	0.8209	0.8162	0.8419	0.8646	0.7576	0.7856	0.7589	0.8408	0.7020	0.8004	0.8245	0.0058	0.8243	0.8429	0.8776	0.7733	0.8792	0.8687	0.0556	0.7957	0.8266	0.8301	0.7781	0.8548	0.8679	0.9023	0.8663
QG37_06558	0.8915	0.9403	0.7810	0.9524	0.7562	0.9895	0.7684	0.8734	0.9687	0.8718	0.8424	0.8407	0.7831	0.8961	0.8750	0.9451	0.8227	0.8279	0.8686	0.9262	0.8486	0.9003	0.8472	0.9267	0.8661	0.8394	0.8440	0.7506	0.8094	0.8090	0.9784	0.8241	0.0027	0.9462	0.9391	0.9024	0.9192	0.9167	0.8964	0.0635	0.9253	0.8871	0.8553	0.8788	0.9513	1.0165	0.9364	0.8115
QG37_06559	0.8964	0.8518	0.9778	1.0261	0.8050	0.9770	0.8190	0.8616	0.9354	0.8285	0.8226	0.7325	0.7077	0.9829	0.9526	0.9020	0.8023	0.8626	0.8986	0.7911	0.9185	0.8122	0.9790	0.9329	0.7934	0.8240	0.6869	0.8381	0.6680	0.8396	0.9357	0.8713	0.0024	0.8907	0.7752	0.9062	0.7162	0.7703	0.9561	0.0415	0.8316	0.6808	0.7917	0.7702	0.8296	0.9650	0.8050	1.0096
QG37_06560	0.6642	0.7331	0.8749	0.7562	0.8811	0.7584	0.7804	0.7944	0.8391	0.7388	0.7616	0.8167	0.7917	0.8640	0.8482	0.7166	0.8708	0.9649	0.8172	0.8586	0.8134	0.8538	0.9346	0.7362	0.8656	0.7541	0.7874	0.8555	0.7843	0.8042	0.8094	0.7567	0.0000	0.8973	0.8786	0.8727	0.7951	0.8465	0.7876	0.0644	0.7887	0.8135	0.7914	0.8226	0.7682	0.8877	0.8383	0.7920
QG37_06561	0.9329	0.8944	0.8206	0.7482	0.7725	0.7815	0.8139	0.7907	0.8428	0.7718	0.6478	0.7045	0.7960	0.8777	1.0108	0.9914	0.8524	0.8890	0.8207	0.8431	0.8645	0.8110	0.8133	0.8476	0.8651	0.8391	0.7467	0.7803	0.6799	0.7108	0.7207	0.7288	0.5638	0.8562	0.9523	0.8523	0.8154	0.8890	0.8328	0.0389	0.8272	0.8174	0.8257	0.9120	0.7858	0.8908	0.9502	0.7592
QG37_06562	0.7744	0.7140	0.9996	0.9365	0.8156	0.8248	0.8040	0.9329	0.7661	0.6825	0.6976	0.6939	0.7564	1.0550	0.9014	0.7722	0.7513	0.8601	0.8422	0.7179	0.8748	1.0104	0.9504	0.8767	0.7427	0.8193	0.7963	0.6264	0.6649	0.8333	0.7254	0.7128	0.9220	0.7598	0.8077	0.8234	0.8130	0.9089	0.9344	0.0230	0.6819	0.8047	0.8611	0.6852	0.7383	0.9258	0.7506	0.8266
QG37_06563	0.8293	0.7140	0.7702	0.7662	0.7235	0.8155	0.7887	0.7740	0.8527	0.6593	0.7582	0.8107	0.6375	0.8738	0.8064	0.7500	0.8091	0.7399	0.8153	0.7176	0.7781	0.8133	0.8185	0.8204	0.8204	0.7490	0.7429	0.7505	0.7297	0.7969	0.7529	0.7192	0.7284	0.7420	0.7517	0.8197	0.7140	0.7776	0.7306	0.0506	0.8244	0.7761	0.8118	0.8702	0.8676	0.9090	0.8793	0.8125
QG37_06564	1.0169	0.8818	0.9015	1.0865	0.8550	0.8959	1.0360	0.9870	1.0108	0.9654	0.9840	0.9870	1.0008	1.2261	1.0403	1.1494	1.0468	1.0160	1.0439	0.9598	1.1241	1.0540	1.0360	1.0741	0.9595	0.9566	1.0241	0.8908	0.8838	0.8393	1.0120	0.9246	0.9192	0.9491	1.1903	1.1677	1.1187	1.2333	1.0899	0.0623	1.0809	0.9534	1.0662	1.1484	1.0562	1.0441	1.1730	1.0901
QG37_06565	0.9841	1.0856	1.2130	1.1883	1.0663	0.9992	0.8653	1.0160	1.0083	1.0513	0.8789	1.1668	1.0932	1.1589	1.0925	1.1422	1.1504	1.0904	1.1161	1.1085	1.0709	1.1523	1.0109	0.9970	0.9799	1.0389	1.2007	1.0983	1.0399	0.9324	1.0434	1.1393	1.1375	1.2103	1.2720	1.0981	1.0976	1.1938	1.0876	0.0489	1.2340	1.1143	1.1765	1.0592	1.1498	0.9214	0.9601	1.0981
QG37_06566	0.9334	0.9210	0.9322	0.9736	0.7633	1.0120	0.9613	0.8747	0.9462	0.9264	0.8483	1.0081	0.9343	0.7923	1.0118	1.0015	0.9735	0.8926	0.8810	0.9495	1.0777	0.9372	0.9576	0.8556	0.9328	0.9870	1.0691	0.8854	0.9570	0.7314	0.9983	0.8850	1.0205	1.0794	1.1574	0.8858	1.0408	0.9751	1.1293	0.0520	0.9009	0.9941	1.0471	0.9253	1.0667	0.9693	0.9019	1.0537
QG37_06567	0.8775	0.8661	0.8967	0.9153	0.8205	0.8335	0.8650	0.9313	0.9194	0.8568	0.8593	0.8844	0.8290	0.9519	0.8750	0.8438	0.8795	0.9449	0.9735	0.9260	0.9218	0.9815	0.9054	0.8643	0.9600	0.9865	0.9496	0.9105	0.8762	0.9718	0.8625	0.9192	0.8750	0.9916	0.9056	0.9059	0.8045	0.8613	0.8991	0.0681	0.9781	0.9574	0.8632	1.0074	0.9567	0.9393	1.0269	0.9310
QG37_06568	0.9550	0.9809	0.9546	1.1909	0.8945	0.8796	0.9440	1.0901	0.9806	1.0295	0.8966	0.9958	1.0631	0.7901	0.9605	0.9115	0.9161	0.9605	0.9039	1.0259	1.1018	0.8814	1.0498	1.1301	1.0695	1.0250	0.9975	0.9807	1.0439	0.7799	0.9618	0.8607	1.0042	1.0597	0.9215	1.0899	1.0439	0.9020	0.8136	0.0377	0.8474	0.9889	0.9457	0.8595	1.0780	1.0198	0.9602	1.2227
