GENE	CDC_B11096	CDC_B11097	CDC_B11098	CDC_B11099	CDC_B11101	CDC_B11102	CDC_B11103	CDC_B11105	CDC_B11112	CDC_B11113	CDC_B11114	CDC_B11115	CDC_B11116	CDC_B11117	CDC_B11118	CDC_B11119	CDC_B11200	CDC_B11201	CDC_B11205	CDC_B11206	CDC_B11207	CDC_B11208	CDC_B11209	CDC_B11210	CDC_B11212	CDC_B11213	CDC_B11214	CDC_B11215	CDC_B11216	CDC_B11217	CDC_B11218	CDC_B11219	CDC_B11220	CDC_B11221	CDC_B11222	CDC_B11223	CDC_B11224	CDC_B11225	CDC_B11226	CDC_B11227	CDC_B11228	CDC_B11229	CDC_B11230	CDC_B11243	CDC_B11244	CDC_B11245	CDC_B11246	CDC_B11247
QG37_02354	127.29	111.25	65.98	74.02	105.99	100.25	101.86	86.98	111.05	82.44	75.39	79.69	90.91	81.27	84.04	93.04	121.20	112.55	122.49	105.80	82.59	103.73	105.80	98.32	105.46	114.63	95.26	116.88	82.53	35.43	63.73	94.41	127.94	96.14	81.81	73.12	98.58	92.46	73.43	118.72	95.95	107.81	74.35	95.06	97.91	109.23	97.66	154.48
QG37_08405	120.04	135.07	81.12	77.01	136.45	110.65	100.83	114.64	140.51	115.68	88.23	100.25	93.98	91.28	89.86	126.56	156.32	115.30	133.12	106.62	124.80	135.89	137.55	109.75	120.33	148.81	109.36	126.72	109.99	29.62	69.06	105.66	137.72	122.53	96.62	72.12	118.41	99.47	90.79	136.02	124.06	122.83	91.78	113.06	98.05	118.10	93.51	142.12
QG37_02356	134.50	153.94	77.57	94.60	116.51	134.73	124.39	127.13	146.07	116.08	88.85	115.63	135.41	113.11	119.38	106.76	153.27	170.92	167.41	131.13	126.68	131.15	161.78	116.65	154.62	151.12	103.40	165.27	128.15	40.19	108.11	122.19	140.15	133.99	103.47	95.28	116.70	120.44	94.75	134.20	144.34	147.85	101.30	74.24	105.69	100.64	85.97	112.69
QG37_02357	139.00	144.31	80.67	81.36	120.33	122.31	124.57	127.38	133.43	127.05	109.35	105.13	121.64	112.52	101.60	114.76	146.50	156.91	154.30	133.26	117.37	130.81	146.43	105.77	132.82	152.24	107.68	144.38	120.43	30.59	79.06	136.41	144.27	129.22	114.21	94.17	112.51	123.91	100.62	123.43	136.24	132.08	95.40	96.60	123.76	120.24	100.04	147.28
QG37_02358	133.15	121.59	61.51	76.55	112.00	108.50	97.56	105.56	123.76	106.05	96.56	90.58	96.04	99.37	94.97	119.40	149.03	140.31	127.88	119.22	109.27	126.63	113.27	96.99	107.90	139.44	101.25	117.41	101.71	24.51	71.51	108.79	133.08	115.30	106.76	99.70	95.41	84.33	91.87	117.42	108.19	130.49	100.75	86.49	100.52	97.23	91.46	141.05
QG37_02360	106.67	92.55	50.65	59.52	90.22	105.30	92.53	92.62	97.70	100.40	73.77	80.86	79.60	83.76	89.68	85.69	118.43	128.55	109.93	98.56	97.21	101.64	105.38	78.72	94.52	129.41	84.69	96.31	77.86	27.49	61.57	97.25	103.01	99.36	93.49	80.49	93.29	85.98	82.45	86.46	116.92	96.35	79.46	69.49	95.99	92.27	80.19	122.29
QG37_02361	141.00	118.54	87.91	78.03	123.33	128.35	116.82	130.69	146.58	133.01	80.94	111.40	120.24	115.85	96.88	115.12	151.99	159.31	128.75	141.15	124.99	138.13	140.60	126.89	133.06	165.10	108.79	141.65	95.55	23.97	68.21	118.37	144.31	132.76	103.21	83.36	95.94	115.29	81.07	137.47	159.42	153.12	91.47	88.26	99.23	108.78	114.53	153.74
QG37_02362	120.55	124.71	71.95	69.36	116.73	116.74	115.86	109.18	126.28	102.38	83.06	89.82	96.40	100.57	104.48	106.01	136.52	153.88	119.26	117.37	122.20	111.34	125.58	110.30	123.17	136.68	88.40	121.52	95.10	29.70	73.24	108.95	137.35	113.86	110.92	85.66	105.85	112.18	79.51	108.16	127.38	117.75	86.09	79.01	97.55	97.70	104.52	137.46
QG37_02363	104.22	119.90	65.02	65.47	115.82	124.71	104.41	137.65	125.25	114.56	95.27	97.73	106.87	89.60	101.90	113.96	137.26	132.12	111.33	98.67	113.08	104.83	137.50	90.43	110.74	129.67	87.71	143.28	81.93	21.84	72.26	105.14	130.53	114.64	88.68	78.08	106.97	104.41	70.36	94.78	129.69	101.44	82.36	56.31	82.37	105.62	81.98	111.22
QG37_02364	124.63	114.13	64.28	68.67	98.84	102.26	109.17	115.43	114.25	104.67	97.61	90.58	93.31	103.62	100.49	109.43	130.41	137.08	128.07	114.66	109.42	100.77	127.94	90.76	115.71	129.79	89.12	115.66	94.88	44.06	80.22	115.43	118.26	110.22	100.59	82.42	95.64	107.52	83.34	103.01	140.02	108.74	79.58	80.71	98.17	99.95	77.70	129.24
QG37_02365	111.95	121.15	75.23	59.23	113.53	102.30	112.24	110.36	115.58	96.89	86.73	88.85	89.25	99.89	93.96	97.60	130.14	131.75	117.78	114.28	107.78	103.98	116.10	90.20	119.27	130.02	88.48	110.98	78.17	26.98	62.43	103.89	119.70	104.54	96.71	81.91	101.27	90.29	78.88	113.39	129.59	113.84	91.45	88.40	106.15	101.66	89.79	126.64
QG37_02366	139.45	151.51	78.45	75.97	124.68	124.21	130.75	122.25	133.35	120.69	102.62	105.34	108.23	109.76	109.09	122.81	155.08	164.52	151.49	126.69	120.97	129.07	130.88	117.97	132.75	152.15	111.28	140.15	116.89	30.50	78.22	135.42	150.24	128.05	120.94	93.06	118.39	118.65	104.49	135.86	142.32	135.90	99.03	96.66	120.44	119.31	115.08	143.45
QG37_02367	125.76	118.55	68.21	68.21	113.16	117.39	99.25	107.86	115.49	102.56	83.68	86.71	101.51	101.95	97.19	106.07	134.59	150.20	126.16	97.73	106.56	126.40	134.70	102.36	117.82	143.77	87.67	111.58	103.94	32.01	66.25	121.39	126.80	109.18	119.51	90.99	100.53	108.18	91.57	112.05	135.70	116.95	82.30	89.98	104.97	121.44	94.47	125.00
QG37_02368	100.84	102.50	61.81	61.24	102.53	93.04	100.29	97.83	114.61	91.64	74.41	90.12	93.65	90.68	85.50	102.67	121.07	119.48	117.82	97.18	106.36	95.69	113.30	89.09	105.87	118.87	82.08	101.82	81.70	24.83	58.53	103.38	103.45	101.69	95.05	79.30	91.76	98.99	82.42	100.55	107.37	95.65	75.85	77.53	85.73	97.64	89.47	127.32
